gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Atrium-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
SNAP47	0.01167036248182808	0.05692099658637629	4	0	0.2776285368925445	1	1
PTPN13	0.028850200462366454	0.8524612764781546	10	0	0.2773706919214495	1	1
ATP5PF	0.04770128129751579	0.022779264204407658	3	1	0.27704867376285847	1	1
ACADM	0.04709646967082497	0.2886240561677369	4	0	-0.2765005762493808	1	1
LIMS2	0.027296161761696316	1	13	0	0.27600396318652365	1	1
MIA3	6.41246969533047e-14	1.5372232124650711e-4	12	1	-0.2756704391522588	1	1
SH3GLB1	4.638613146193032e-8	7.011305272062174e-5	7	2	0.27562989259588877	1	1
N4BP2L2	2.801507501820624e-10	0.0033260755844838077	8	2	0.2754511913867556	1	1
PRKG1	0.03777765617586918	0.08877737186537925	4	0	0.2751947088738722	1	1
RPAP2	0.009539287742013977	1	6	0	-0.27517814139191515	1	1
XPO1	0.004117926335838058	0.18961185783761716	12	0	0.27492383908191675	1	1
ANK3	9.370542842948798e-14	0.0013283557108861733	7	1	-0.27414723781375266	1	1
DCUN1D1	1.3602393073892122e-4	0.12365381447387472	14	0	0.2740760641698816	1	1
PHACTR2	0.006401844733952222	0.05992825108147385	5	0	-0.27393939317596727	1	1
HUWE1	0.019224380002887013	0.05941630726718832	6	0	0.27335269880077895	1	1
MVD	0.008374597208278213	1	13	0	0.2733082819661939	1	1
DDOST	0.007523445874791037	0.0011751091491182216	4	1	-0.27329072120136644	1	1
ANXA5	1.6836045545250476e-6	1.3079679841561294e-8	5	2	0.27324166826974006	1	1
CDV3	1.2213533425129413e-9	0.0031095253932956284	5	1	0.273233044204134	1	1
EEF2K	0.02361661955056571	1	8	0	0.2731403985095257	1	1
DUSP3	5.442782482565689e-5	4.7011939916824244e-5	7	1	-0.27291629348514557	1	1
SUPT20H	4.2668300828168866e-5	0.11832973156255715	18	0	-0.2727804610066214	1	0.6666666666666666
VAT1	0.01750149243408342	0	2	2	-0.27248177929104067	1	1
TENT5A	0.03293364088226641	0	2	2	-0.2720930436402559	1	1
ARL8B	0.04685595564528887	0.06633503962006243	3	0	0.2720460026665299	1	1
CUNH1orf159	0.0026675662913269635	1	14	0	0.27196792909459333	1	0.8333333333333334
GPD1	0.009925761968662284	1	13	0	0.27191372824780813	1	1
NFE2L1	1.9175232110828915e-7	1.657030821119657e-7	6	2	-0.2718158675323512	1	1
KLHDC2	0.0026675662913269635	0.006141959203693889	4	1	0.2717752693432959	1	1
ARF1	6.395084017893352e-8	1.3263693627852409e-8	5	1	0.2709242655496912	1	1
ATG13	4.883169699885053e-6	0.45524014643845745	16	0	0.2708680958791193	1	1
DOCK6	0.003477398931393344	0.11347493210226836	8	0	0.27076074630381736	1	1
TGFBR3	0.019221860988881314	0.0013753823279819652	8	1	0.27073881448805215	1	1
WDR41	0.00380717074900438	1	11	0	0.2705256922501102	1	0.8333333333333334
PLEKHA2	3.695409476126683e-5	0.007791457364930619	8	1	0.27023810185090796	1	1
MDM2	0.02867823061439204	1	9	0	0.27018618352463886	1	1
FBLN1	0.0029908847074265775	0.08131469710827806	4	0	0.27017889122203764	1	1
FXR1	1.3615467758218692e-29	1.1049886407270466e-13	10	3	0.27013392000720293	1	1
TRAPPC8	0.030689785223407002	0	2	2	0.2698362980643456	1	1
SEH1L	2.965681557665232e-4	0.32350968934517305	5	0	0.2695227040048198	1	1
ZMAT2	0.014386588980703373	0.0584719168245807	3	0	0.2694787031477002	1	1
RPP38	0.0018963872607073873	1	3	0	0.26935185336873946	1	1
GGA1	0.006590406922752272	0.019603379347341923	5	1	-0.26893647797086523	1	1
NSMAF	0.036209982578200794	1	11	0	0.268890810802926	1	1
ABCD3	0.013969388801022888	1	12	0	0.2688629220100381	1	1
TOMM20	1.547655356479933e-4	1.985239120927897e-4	4	2	0.26801958328982756	1	1
COPA	0.0398497793841715	0.4099204569737844	11	0	0.268003761267934	1	1
NOL12	0.04891626451517153	0.19450927406072221	8	0	-0.2677775894687289	1	1
AP2B1	2.1700234919919847e-4	0.04593581278503228	6	1	0.26771127247608983	1	1
GCLC	0.033796159316307146	1	6	0	-0.2673179715501344	1	1
SNX19	0.0317239279792804	0.04686321145611786	6	1	0.26637326162929564	1	1
CPSF2	0.012893784189501064	0.0028545940787324665	4	1	0.26636259969726167	1	1
DCP2	0.021483921311363452	1	4	0	-0.2661445645315798	1	1
ZC3H7A	0.017213761530613124	1	8	0	0.26607161593356676	1	1
LOC113263700	0.03682180107874165	0.05264383889449084	4	0	-0.2650531375793163	1	1
FABP3	0.008910960663301385	0.0015307474829493839	3	2	0.2649662012151389	1	1
CCDC9B	0.004910458453246629	0.05751410520707047	4	0	-0.26493399629614417	1	1
REV3L	0.01873397939386191	0.8777801560585058	9	0	0.26469058239781884	1	1
TNNT2	0.006071581908926218	0	2	2	0.2646027746135662	1	1
VCAN	0.034077109613002116	0.006332883089988896	7	1	0.26444417490445743	1	1
COG1	0.00925999466569585	0.4079051547661869	13	0	0.2643132019834161	1	1
ARHGAP29	0.009125069144161786	1	10	0	0.26419162927312123	1	1
NUDT4	0.034263440228974124	0.16291763785813484	3	0	0.2641484451588022	1	1
AKAP2	9.115803309896438e-6	0.0048733467052556375	7	2	-0.2638507014375681	1	1
CCT4	0.007418737638068467	0.018723776324147352	5	1	0.2637971694105852	1	1
SORBS3	0.024594936355639408	0.05862095372520154	12	0	0.26372082968850596	1	1
IPO7	9.100825164056347e-4	8.336936014622733e-4	7	1	-0.26255045594572934	1	1
ISOC1	0.022761163186991493	0.004202069236621623	3	2	0.2624954118898378	1	1
TMEM59	0.041900237922859095	0.287933573715544	8	0	0.26239307279079227	1	1
LDB3	8.54315889338697e-17	0.0019365491130169722	11	1	0.26229054720923445	1	1
DYNC1LI2	0.0024095714291421425	0.0027968676190199206	5	1	-0.2612932301045191	1	1
YES1	0.004548666090672653	0.033748042318590264	5	1	0.2611105874938846	1	1
GOLGA3	0.04859836898033234	0.02320860494586919	3	1	-0.2607314529675231	1	1
STOM	1.4435409282766615e-4	0.001033625790344122	9	1	0.26049153115589235	1	1
NAPA	0.011822293385265041	0.025276845863012327	5	1	0.25996532682248463	1	1
PTPRG	0.0035846283537178092	0.008334386844759293	6	1	-0.2592835182543539	1	1
UNK	8.474710597337593e-6	0.019592772290555394	15	1	0.25899794540079657	1	1
LIMCH1	2.947237022565186e-14	1.0584979617876338e-4	10	3	0.25851875217817494	1	1
NPM1	0.016274541768021778	0	2	2	-0.25819554835683456	1	1
PCBP2	3.392154732785153e-5	0.19068246943024958	13	0	-0.25817499466717186	1	1
ZSCAN22	0.013006354681520246	1	7	0	0.25774389375582846	1	1
EIF4A1	0.014222112211935227	0.06689884441856345	3	0	0.2574463769480323	1	1
HAUS6	0.002928437682545628	0.24487069407568846	5	0	0.2574172766669213	1	1
VAMP4	0.04488252319386923	0.7206442534862908	8	0	-0.2571194435214731	1	1
RILPL1	0.004034307626326135	5.677225923993743e-4	4	2	-0.2566457478412456	1	1
PIAS1	0.007564534312754379	1	6	0	0.2565163362590021	1	1
B3GALNT1	5.77782239848897e-7	0.009597885847726868	16	1	-0.2564869684829434	1	1
CROT	0.007502021036160399	0.7593062347766056	12	0	0.25633823475346723	1	0.8333333333333334
DMTF1	0.002785980173057046	0.1507785084296721	15	0	0.2557535061671997	1	1
WNK1	4.437674777650501e-15	8.069306424548957e-5	11	3	0.25570816699791754	1	1
PHKG2	0.0015750005390684026	1	19	0	0.25554682562536046	1	0.8333333333333334
EHBP1	0.021615159195549204	0.15912391575196155	13	0	0.2552679636229188	1	1
MAP4K4	2.2865676608709736e-5	0.010982325405044738	10	1	-0.2550391443033822	1	1
GOLGA4	3.648088988140998e-7	0.0041522266198950174	9	2	0.2548203031249069	1	1
HELB	0.027628348623298743	0.7067831922173134	3	0	0.25458759166225176	1	1
NT5C2	0.03704730129213321	1	20	0	0.2544618673588707	1	1
C2CD5	0.04362846839070786	1	15	0	0.2538805178249749	1	1
TMCO3	1.6195048023113657e-4	1	17	0	0.2535731239446808	1	1
EPC1	0.027971005593702174	1	6	0	0.253282424561037	1	1
PECAM1	4.152771370548395e-6	0.01888883045862369	7	2	0.2531480323307263	1	1
SLC25A40	0.011950388633135151	0.9431663874751202	12	0	0.25310221623052154	1	1
GHITM	2.133515025670391e-5	0.0010090049369208848	6	2	-0.25259789037826486	1	1
NDUFS8	0.015532125591482161	0.04805194424019762	4	1	0.25183442214714885	1	1
SECISBP2L	0.0011683256544348403	0.01877360917217924	6	1	0.2517349486620487	1	1
SEC61G	0.041165989542891364	0	2	2	0.2516240784851571	1	1
TBL1XR1	5.667302462151496e-4	0.1574096562058272	10	0	0.25143398637841424	1	1
AKAP11	0.006449458443231394	0.029995896500649474	4	1	0.25142254267471975	1	1
NET1	0.009876713163474181	0.0019427570000659763	4	1	0.2511532719114152	1	1
SELENOT	0.006810301986035161	0.05874447650485709	5	0	-0.2510598027703561	1	1
NIT2	0.03056797486578446	0.005237357567549383	3	1	-0.25098649311976406	1	1
VIM	0.0014901970586045064	0.008787429472897835	3	1	-0.25083775557417	1	1
SUPT16H	0.047658619211262306	0.027344937913817393	3	1	-0.25076974702825233	1	1
NXPE3	0.007502021036160399	1	5	0	0.25076470292703423	1	1
FOXN3	0.0119848892073562	0.04331515102797348	5	1	0.2506881516817375	1	1
RPRD1A	0.01928092266688482	0.32610222597241034	11	0	0.25068749910829646	1	1
PRKAG2	3.251833924304136e-4	0.08231822598043417	6	0	0.2495471754410794	1	1
CCDC93	0.03176196692055364	0.2946876289121895	5	0	0.24946726322167195	1	1
RPS2	0.0036675993296319837	0	2	2	0.24915784427512117	1	1
DAZAP1	0.0401644828695032	0.04049337200152222	9	1	0.2491114982561541	1	1
PPP1R2	0.033277696763606715	0.19301150082305102	4	0	0.24883826521519303	1	1
NFX1	0.010171777529719954	1	10	0	0.24864074665341582	1	1
SVEP1	0.04554334399556695	1	6	0	-0.24823495979608257	1	1
NPR3	0.021783059148226706	1	7	0	0.24811235923846767	1	1
ARHGEF10L	3.0971926503020505e-4	1.3202987401901431e-4	8	1	0.24808698474649965	1	1
RCL1	0.045010606784226394	1	18	0	0.24767931717421277	1	1
COL6A2	0.037333271340864546	0.015385217490761827	3	1	-0.24762583723809772	1	1
MPP1	0.006994015366266736	0.6075810042095858	7	0	0.24708933451334567	1	1
NFIX	3.273128531432736e-4	3.433119012565544e-4	6	1	0.24691769296319313	1	1
SPATA13	0.008700031546385854	0.006052955236806096	5	1	-0.24684216470502995	1	1
GTF2H1	1.9236435021627817e-4	1	10	0	0.24677614748665377	1	0.8333333333333334
IL11RA	0.028113100338561455	1	13	0	0.24667234644085675	1	1
SMG5	4.161960651246737e-5	5.556344731102524e-4	4	1	-0.2462153737649889	1	1
MYL6	0.0035393256991285513	6.521756289306874e-4	3	2	-0.24600821928159639	1	1
HIBADH	7.603403768799064e-5	0.17647828478663388	10	0	0.24579307102644452	1	1
FRMD4B	0.04838225730977458	1	8	0	-0.24531931637036414	1	1
TEX10	0.010991253042701791	1	9	0	0.2453185006506309	1	0.8333333333333334
FAM50A	0.02225294974802391	1	4	0	0.24507155130061709	1	1
CLPP	0.02711873154979141	1	3	0	0.24500259534180435	1	1
COL15A1	0.015136787796775724	1	10	0	-0.24468807504409903	1	1
TTLL7	0.045246363124898575	0.11949834224346982	5	0	0.24464565158876633	1	1
CXCL12	1.418167739869093e-4	0.15887819895912383	4	0	-0.24450340279123156	1	1
AKAP13	0.0024366549822439866	0.11276942774758725	13	0	0.2444423379988468	1	1
GLRX3	0.0019660471837631643	0.031087481393974718	5	1	0.24431309957267922	1	1
HIF1A	2.9053304312279426e-9	0.003226775673204003	10	1	0.2442409895851433	1	1
ZFP30	0.02244838890163291	0.6218183976695832	12	0	0.24404696107941545	1	0.8333333333333334
PHF14	3.763306604856725e-4	0.20453711618490064	10	0	0.24394725308819487	1	1
RBMS1	6.270660736058699e-5	1	17	0	0.24384344488328172	1	1
DGKA	0.02863323601039187	1	11	0	0.24308002148374078	1	0.8333333333333334
SPTAN1	1.3889392196005865e-14	3.9611497418906504e-5	11	3	0.24289710972367912	1	1
NDRG2	9.639083688593274e-8	0.7273280172382002	7	0	0.24265864608134027	1	1
TARBP2	0.02888146198112668	1	9	0	0.24255252137992678	1	1
DPM1	0.003877021566081541	0.12684832059574885	3	0	0.24240011825860108	1	1
XG	0.001294120795678466	0.014360414114892054	8	1	0.24189602764885268	1	1
RASSF3	0.005798474360743588	0.7575098933209009	5	0	0.24182791259333036	1	1
SYNE1	9.515654786437937e-9	0.14869709438842518	12	0	-0.24175115614580228	1	1
TXNL4A	3.037947604216632e-4	1	11	0	0.24125136725082122	1	1
CAT	2.3732224412334578e-7	0.003452299886373771	17	1	-0.24046070362174937	1	1
ARFGAP2	0.004170013070044302	1	12	0	0.24041245816411289	1	1
COQ8A	2.2787024268294015e-6	0.28236975453593316	8	0	0.24016102745351553	1	1
GSTA4	0.002531470130823908	8.072135851155693e-4	3	1	0.23943406237316256	1	1
ATP11B	7.839516484952684e-9	0.005007960971892471	6	1	-0.23935171172470335	1	1
RBPMS	0.0044402212344608625	0.16650738137341176	5	0	0.23903533663057558	1	1
IPO11	0.0370464544754979	1	14	0	0.23903148826028348	1	0.8333333333333334
SLC25A12	6.970532236721621e-6	0.22446705314139714	13	0	0.23862694641001692	1	1
NECAP1	0.03484668934193551	1	7	0	0.2385375168129667	1	1
ZEB2	0.001920633631546606	1	8	0	-0.23849264611335683	1	1
TMOD1	0.03350158163082764	0.006659530354713126	3	2	0.23844475806065812	1	1
SLC44A2	0.016632761680235166	0.008513176145214236	9	1	-0.23842249624420675	1	1
ADD1	0.0484788928749441	1	9	0	-0.23842019160062689	1	1
AKAP9	4.629396577398718e-4	0.05778746578443426	11	0	-0.2381767843358715	1	1
MAGI1	0.02522418685335258	0.5251114804207895	8	0	0.23795908582227815	1	1
PLEKHM3	0.03977230759101097	0.8436762359364338	6	0	0.2376892148372996	1	1
DSP	9.814350711901956e-7	1.4455837435108224e-8	4	2	-0.2376176339020738	1	1
COPS7B	0.03242723717765124	0.234770432390607	10	0	-0.23742465008344357	1	1
ITSN2	0.018563426938880006	0.7909324685906811	7	0	0.237079358082251	1	1
MTCH2	0.002944522716883761	0.7123853596656511	6	0	0.23700983500144757	1	1
LOC113247886	0.045181353950892025	0.9949973679673164	7	0	0.23682130518735925	1	1
SNRK	0.0020460925589106203	0.006590108799395106	5	1	-0.23674700243776642	1	1
NIPBL	0.027441723748686846	0.13365792126044906	8	0	0.23673908835435736	1	1
HERC2	0.04298966158603758	0.4143459763834197	6	0	-0.23647629362037598	1	1
PTEN	0.012564496355970976	0.22494332500799277	3	0	-0.2363908403481766	1	1
LOC113246305	0.01750150405997596	1	13	0	-0.23621564249257448	1	0.8333333333333334
COL1A2	0.008960265364341281	0	2	2	0.23607781043849685	1	1
SEC62	0.007056232407753927	0.017006175530557655	3	1	0.23577758019924613	1	1
BNIP1	0.02938812136680624	0.019850039778610037	6	1	-0.23577117239561662	1	1
SPIN1	0.01460000893634213	1	5	0	0.23537323299973323	1	1
HNRNPH3	0.015755817681424197	0.5528230263824047	10	0	0.23494501752262037	1	1
HADHA	0.01149827628320377	0.04618208219957292	12	1	0.23481260618262434	1	1
SELENOK	0.004057957204015529	0.060691040072971374	4	0	0.2345589632876779	1	1
HNRNPA1	0.04682933376077933	0.008000464238873099	6	1	0.23423841739926288	1	1
SLC25A46	0.02731394101577837	0.004878603821827404	3	1	-0.2339886045437255	1	1
YWHAE	1.6550042847057574e-14	3.979336001792022e-6	6	2	0.2338116086761326	1	1
RIDA	0.03952887017132106	1	3	0	-0.2332240458177253	1	1
AMPD2	0.048041930381931344	1	13	0	0.23295426179337192	1	0.8333333333333334
IFNAR1	0.03393120480023735	0.12409037597157913	8	0	-0.23288910504052887	1	1
SRSF5	0.00573344881768666	0.017956769885192826	12	1	0.2327983920309007	1	1
DZIP3	0.001679663460853243	0.7066136339749037	18	0	0.23233511943051297	1	1
RBM12B	0.04959632675025386	1	13	0	0.2322967099894418	1	1
LOC113267246	0.005966224685778285	1	10	0	-0.2318729623346682	1	0.8333333333333334
TOX4	0.0069233937476715956	0.1659935782190556	4	0	0.2316746882497101	1	1
EEA1	0.02358192324295026	1	7	0	-0.23114103971600578	1	1
LOC113253952	0.014883033166542759	0.47011575502101505	9	0	0.23093219257051684	1	1
ARNT	0.001101179499585084	0.0011405034520941123	11	1	0.23085921968153644	1	1
BCL2L11	0.028600993495019836	1	15	0	0.2303733586650812	1	0.6666666666666666
COQ9	3.728066412575396e-8	0.026854381849347582	7	1	0.22989402167248546	1	1
DYNC1I2	0.00763446393555063	0.05105364856324941	7	0	-0.22883582453381754	1	1
WHAMM	0.047037558496355235	1	7	0	0.22867131889290832	1	1
SLC25A13	1.9059572154452484e-4	1	8	0	0.22834230316790483	1	1
USP8	0.004434495950271902	0.8666029738227085	5	0	0.22779810757097751	1	1
HTATSF1	0.005530928047029413	0.06814732022286928	6	0	-0.2267199413675436	1	1
IP6K2	2.4158062577106588e-4	1	10	0	0.226453928386401	1	1
EXOC2	0.0015904143421601009	0.024214880535437917	12	1	0.2258942715353203	1	1
STAU2	0.029162535056372892	1	15	0	-0.22566374805009862	1	1
BVES	0.045826980666754724	1	9	0	0.22550686221256983	1	0.8333333333333334
SUOX_RAB5B	0.0055787169552514275	5.093867039809941e-4	3	1	-0.22526773237511	1	1
HLTF	0.0033923961703761414	1	8	0	0.22522694792912168	1	1
IFI44L	9.098113289308744e-4	0.7641197585165375	16	0	0.22520308937949354	1	1
ZNF322	0.02428387073688718	1	8	0	-0.22491936438142582	1	1
ANKMY2	0.00180257217929753	0.34902379659906996	6	0	0.2247840529466359	1	1
NF2	0.03725901209883789	1	8	0	0.2245328959584897	1	1
LMCD1	3.117924345600687e-4	0.004780406522178273	5	1	0.22447195954019517	1	1
RSRC2	1.215639484010974e-5	0.0380969744548236	12	1	-0.22280018367723478	1	1
SHC1	0.0016520237383100178	1	14	0	0.22247141688574298	1	1
TSPAN12	2.424319026285943e-13	0.07893950837979746	14	0	-0.22158994862904638	1	1
HMBOX1	0.03548660334433762	0.5333891951235926	6	0	0.22135770986210712	1	1
MTMR6	0.0023790185984339175	0.1500445233349924	10	0	0.2212885551584968	1	1
TBCK	0.031914836023292856	1	7	0	0.2206074817983999	1	1
TIMM21	0.0012766783865700002	0.8780437584320536	4	0	0.22046189882098075	1	1
LOC113253249	7.80834878469209e-8	1.20389291825832e-8	4	1	0.2198903240145983	1	1
ANXA11	8.573640292586395e-6	1	11	0	0.2194833184717725	1	1
ARGLU1	0.03939012200186138	0.13386020362851703	8	0	0.2193269419271618	1	1
MED11	0.024412542248576283	0.5048598313105672	4	0	-0.21903965091943367	1	1
RNF31	0.010281031101994215	0.6591324268749327	7	0	-0.21898456116457843	1	1
SDHA	5.7801222823183934e-8	0.18577775556571413	10	0	0.21888988647774466	1	1
LAMA4	9.262881241405195e-4	0.027764306229631292	13	1	0.21870564920214847	1	1
TM6SF1	0.00895784544016534	1	12	0	-0.2183915489117157	1	1
ILK	0.013973201624680263	0.8539532611721431	6	0	0.21831819381563833	1	1
ANP32A	0.0181177851831774	0.1095167101191492	4	0	0.21817737909557205	1	1
CAVIN1	1.128734931513844e-6	7.344770070394152e-9	4	1	0.2181722704393618	1	1
CAST	3.780693426626753e-13	0.0015647997153531842	14	2	-0.21803685258262173	1	1
DST	6.492444989372982e-12	5.955041644828756e-4	13	2	0.2177099864869253	1	1
CSNK1A1	2.947237022565186e-14	3.574302208071705e-10	8	1	0.21748728768078213	1	1
ZNF248	0.042347806726323975	1	7	0	-0.21665750736385647	1	1
SND1	0.001842759383811347	1	12	0	0.21655286154264966	1	1
CSE1L	0.003846813747279741	1	12	0	0.21630032330039156	1	1
TMEM38A	0.024776443238888043	1	7	0	0.21625379944332557	1	1
IDE	0.009114447302989482	0.07163966057796692	4	0	-0.21611685969204414	1	1
FAM193B	0.030442555920864273	1	10	0	0.21602364559380974	1	0.8333333333333334
LOC113261047	0.01769340697275857	1	7	0	-0.21470711172969126	1	1
STARD13	0.016051519829897765	0.036533829333326905	5	1	-0.21456574813594947	1	1
RPE	0.03091644367150494	1	8	0	0.2145537391741034	1	1
MBTPS1	0.026478027599520237	1	8	0	0.2144963846368027	1	1
TRAPPC2L	0.017396390736816487	0.9471925265778628	6	0	0.21448871804620878	1	1
PIAS2	0.0015988717296643625	7.068591758395759e-4	4	1	-0.21407866533444792	1	1
ADGRD1	0.03078008687901139	0.5375291609941577	8	0	-0.2132337365123955	1	0.8333333333333334
HACL1	0.032493051403797255	0.4357759585418262	8	0	0.21295912163303843	1	1
ABHD4	0.014591248085014483	0.14842289867551411	14	0	0.2126869393737517	1	1
LAMB1	0.024741694123862255	0.923574645046896	16	0	0.21267988669607119	1	1
KXD1	0.020407419545556936	1	6	0	0.21248057425873976	1	1
ZYX	0.018564910507518177	1	3	0	0.21231426764599193	1	1
KDM3A	0.015781833944418188	0.2031278450254156	8	0	0.21219037934533036	1	1
RPS24	0.0031339191146314642	0	2	2	0.21118347982490027	1	1
ZNF664	0.024770291975148573	1	7	0	0.21067896484585516	1	1
ZBTB38	0.001221672842004393	1	11	0	0.21063906555489467	1	1
LAMC1	2.0369827344784993e-4	1.1881497462889279e-5	3	1	0.21054244519945792	1	1
TIMP2	0.0018718571789137356	0	2	2	-0.21049444550071061	1	1
MPDZ	2.796110565291871e-4	0.018378745596567166	11	1	0.21048513229539967	1	1
ARL5A	0.01908573899621706	0.024890770073327403	3	1	-0.21044773821155427	1	1
ARHGAP24	3.7443907821993475e-7	0.02336947728347923	7	1	0.2104398020707664	1	1
TPT1	2.4158062577106588e-4	1.2795798001569974e-5	4	1	-0.20903381234318139	1	1
CRYAB	0.0037956122715423583	0.001477748216270632	4	1	0.20896549952967647	1	1
TOMM40	0.028850200462366454	1	3	0	0.20861765446919622	1	1
EXOC1	0.03136308860145587	1	6	0	0.2082270074256721	1	1
SMIM7	0.023870671465012244	0.7826311277552777	4	0	0.20817677369045773	1	1
COPG1	0.0342290044478096	0.0777892152162799	6	0	0.20789111927809006	1	1
MYO18A	3.186119198964675e-6	0.31572340536106674	8	0	0.2076172708184275	1	1
SNURF	2.6573740009398273e-5	0.03270681949715018	4	1	0.2075962586340594	1	1
RWDD3	0.036901000981425486	1	12	0	0.20735105819050442	1	1
BCL6B	0.038369395389452846	1	9	0	-0.20733178812459863	1	0.8333333333333334
GTDC1	0.006734680143056673	1	12	0	0.2072555337043384	1	1
CTNNAL1	4.0197058502836595e-4	0.756824288013445	6	0	0.20685568462137932	1	1
CD59	0.0034790691659595105	0.2885782698592558	5	0	-0.2059445691157413	1	1
ADNP	0.03789875887755904	1	5	0	-0.20582670204335515	1	1
VPS53	0.03484805375199323	1	5	0	-0.20514729711396787	1	1
MOCS2	0.020751270706203768	1	8	0	0.20490717556497293	1	1
B2M	0.012324043535466914	0.001550636691675537	3	2	0.20476454700717897	1	1
DCAF11	9.062359587145345e-4	1	16	0	0.20438153463755293	1	1
UBE3B	0.04412362688660097	0.09834728243125768	5	0	-0.20416049131751934	1	1
TTLL3	2.697783076331922e-4	1	12	0	0.20374355312682482	1	1
FNTA	6.053230949853155e-6	0.012198283627645521	5	1	0.20326500129609387	1	1
BICD2	0.014305627891444588	0.013712494351208143	3	1	0.20318366742729832	1	1
ALDH3A2	0.007418737638068467	1	20	0	0.2028581485789339	1	1
STK11	0.04761808257720513	0.486990210952219	4	0	0.20262623487947784	1	1
ITGA5	0.002391340061135516	0.06711261256469728	7	0	0.2026085324359247	1	1
ITPR1	0.03765872279070908	1	9	0	-0.20259140999139594	1	1
FAM120B	1.5294346647166243e-4	1	11	0	0.2022120632321426	1	1
ARHGEF3	0.001147193548170568	0.7305037562028873	15	0	0.20218521786133337	1	1
LOC113270817	0.030128947692185586	1	11	0	0.20180111355591024	1	1
INPP5K	0.048683305207242525	1	6	0	-0.20163270097469782	1	1
FBXO21	2.4209589132676936e-5	0.01864673680404	10	1	0.20148892427869733	1	1
SEL1L	0.045626788563452605	1	3	0	0.20131175813921576	1	1
FYCO1	3.558866618872896e-4	0.1329661414758469	5	0	-0.200655312927276	1	1
CLOCK	0.007523445874791037	0.04142632844240638	10	1	0.2006441914821446	1	1
UACA	0.03677261420221783	0.056903787302290905	11	0	0.2002189464604314	1	1
TMEM43	3.580954797885361e-4	0.012794611122862098	5	1	-0.2000497103714091	1	1
WTAP	0.009427185166326518	0.7594699375215568	8	0	-0.19972452673568553	1	1
STAT1	5.140838992627883e-4	0.043267632243849816	6	1	-0.19843435351565683	1	1
FLT1	0.005576919062132465	0.025475946246468196	5	1	0.19823113410220128	1	1
VNN1	0.029007532890848585	1	9	0	0.19793032522841594	1	0.8333333333333334
CNN3	0.04682933376077933	1	4	0	0.19792779514580117	1	1
CNOT7	0.002853642892732644	1	6	0	0.19789928943859614	1	1
HNRNPM	0.00571307730043933	0.38292914625836144	12	0	-0.19759512211898236	1	1
SH3D19	0.00926925003593464	1	7	0	0.1974177516044352	1	1
SBF1	0.030348541447791897	0	2	2	0.19739826289259477	1	1
LOC113252436	0.046241286468682384	1	8	0	0.19724873539910162	1	1
APBB2	0.014223584509411592	1	9	0	-0.19723966444733934	1	1
TUT7	0.04079777701423011	1	12	0	0.1971260090082076	1	1
MYOM1	1.6550042847057574e-14	5.553849860325503e-6	13	1	0.1970032151968924	1	1
SMC3	0.009504128188921507	9.953446638246767e-4	4	1	-0.1958182378747253	1	1
ATG9A	0.045333023427249666	1	17	0	-0.1955858964312449	1	0.8333333333333334
NDUFS1	7.575955334815871e-5	1	8	0	-0.19536126377650304	1	1
PANK4	0.0044402212344608625	1	18	0	0.19516593173714336	1	1
KLHDC3	8.004268478449415e-4	0.04982549284363355	10	1	0.19516589410571736	1	1
WAC	0.016176366599500815	0.29265756389896697	5	0	-0.1946727087096578	1	1
LRRC28	0.005072165727774808	1	14	0	-0.19460649552166173	1	1
SLC29A1	0.027821426670425774	1	11	0	0.19329164649356068	1	1
HNRNPC	0.02489285897163231	0.2059661661879387	14	0	0.19324125802658254	1	1
LOC113249104	1.8993868096966185e-4	1.5993119921688435e-4	11	1	0.19245243406188925	1	1
ATP2C1	7.858441254365578e-6	0.9282507443039406	11	0	-0.1918374925338155	1	1
RDX	4.3504228642739055e-4	1	5	0	-0.19181752174260247	1	1
DCXR	2.074581217558109e-5	0.9658029268685291	5	0	0.19099176677949553	1	1
TAX1BP1	0.006488220215009238	0.15958476886070058	11	0	0.1902385157974099	1	1
IWS1	0.011688711222026261	1	10	0	0.19009668625789575	1	1
LOC113252869	4.061465897597469e-5	1	5	0	-0.19005297485508957	1	1
ADGRE5	0.047360774426920535	1	10	0	0.18979284363905463	1	1
PPFIBP1	1.3418971373019972e-4	1	12	0	0.18954989756771656	1	1
FUS	0.012311617606826739	1	13	0	0.18935284189099966	1	1
ANKRD28	0.040000507366627795	1	10	0	-0.18926721952926762	1	1
ISCA1	0.0059634618102009625	0.21097764403522215	5	0	0.1889660415263722	1	1
SLC25A51	0.0478026604798015	1	19	0	-0.18847842343779023	1	0.6666666666666666
PHB	0.031245942742495193	1	4	0	0.18817774095695738	1	1
HSDL2	4.6488404944498965e-4	3.246164367761472e-4	8	1	-0.18763422568753332	1	1
SF3B1	0.011257125250151897	1	10	0	0.18742831664760876	1	1
DELE1	0.007819470301206664	1	4	0	-0.18700449625114993	1	1
PAFAH1B1	0.01652311603606539	0.31692226097172893	10	0	0.18697229243095395	1	1
HNRNPU	0.021099458940133337	0.0045284762355132496	6	1	0.1861676205058318	1	1
TTC3	0.005230769882118383	0.13764261808201625	11	0	0.18612553847819674	1	1
