gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Atrium)	pct_gene_expr	max_pct_tx_expr
EIF4G3	0.005209929486860596	1	8	0	0.17591124863080213	1	1
CLOCK	0.012622066547685785	1	7	0	-0.17590259999471236	1	1
ETV1	0.02520694336258219	0.49792529828203874	5	0	-0.1754444333151727	1	1
EIF4G2	0.00361679467610008	1	3	0	0.1753816475013161	1	1
VPS28	0.014407190950556748	1	5	0	-0.17508305820624626	1	1
CLK4	0.009112903725473487	0.7023779553374663	10	0	-0.17489123342604793	1	1
NCK1	4.666168237372157e-4	1	6	0	0.17445175257109935	1	1
RAPGEF3	4.204694871383615e-4	1	13	0	0.1737856562453515	1	0.875
MMAB	0.025099836630074153	0.013324467681047964	4	1	0.17371140643741986	1	1
ISCU	0.005081707760087987	0	2	2	0.1736476313519698	1	1
AKAP11	2.0071024681618425e-5	0.008239340347178931	4	1	-0.17364727542728914	1	1
COPS7A	0.040354734275517674	1	4	0	-0.17351075755885204	1	1
ST3GAL3	0.03774392128629501	0	2	2	-0.17327973975388467	1	1
CHD9	0.030244352590966056	1	7	0	-0.17327398638762048	1	1
CUL4B	0.04865556655513101	0	2	2	-0.17327359297032296	1	1
AFDN	4.8766276190310656e-4	0.0013696200749259292	8	1	-0.17299334414939319	1	1
MBD1	2.5279306941137115e-4	0.8283669713801005	16	0	0.1726316846151023	1	0.75
FAM120B	0.0161737039226912	1	6	0	-0.17259734383772743	1	1
SRRM2	0.022345919039996477	1	4	0	-0.17257922765751654	1	1
TNKS2	0.029869087562021453	0	2	2	0.1717165494753523	1	1
NCL	0.005777344468164094	4.1633355877926403e-4	6	1	0.1715842407484501	1	1
LIMS2	0.0021139116269729566	1	6	0	-0.17156259414073863	1	1
RIDA	0.020477641929926918	1	3	0	0.17115293473420487	1	1
YBX3	1.275317778296131e-4	1	4	0	-0.17021740801876245	1	1
IFI44L	1.4260959981932217e-4	0.005648016644926305	8	1	-0.17016896966648135	1	1
ZNF280D	0.0024145953599572683	0.02945447587802963	9	1	-0.17006439595503875	1	1
SCARF1	0.0048086532750876475	1	7	0	0.1697869727524587	1	1
SLC25A3	1.0624825064583165e-7	0	2	2	0.1697615609609262	1	1
KIF1C	0.005410989323854572	0	2	2	0.16962759228222157	1	1
LOC113266361	0.0031382947686115015	0	2	2	-0.16862974231982641	1	1
EXOC2	0.0026924623161615814	1	10	0	-0.1680805031532658	1	1
ATG4B	1.4162093515863005e-4	1	6	0	-0.1678888688010049	1	1
HSPA14	6.011352067427009e-4	0.9785530360871572	8	0	-0.16729412287184653	1	1
PFKM	0.0021139116269729566	1	6	0	0.16727980715321622	1	1
LAMB3	0.022588785669704875	0.0016166928511195649	5	1	0.16698091749005503	1	1
HSD17B8	0.005204627508748668	1	4	0	0.16691709225507168	1	1
PALMD	0.010558980728417657	1	6	0	-0.16626644742760707	1	1
DDX24	1.790687514982602e-4	1	6	0	0.16553867110301848	1	1
LOC113263654	0.03819483031195716	1	13	0	0.16527519713799704	1	1
ANKRD28	0.049404136912375086	1	8	0	-0.16507133068621432	1	1
GALNT11	0.0034775768742947035	0.3107691174505713	12	0	-0.16420617473564497	1	1
SNURF	2.9485190774149685e-5	1	4	0	0.16388112440317495	1	1
RBL2	0.028487615600702607	0.19295696732004888	8	0	-0.16381016715590196	1	1
SUPT16H	0.0012239902381166495	1	3	0	-0.16301296282479863	1	1
BNIP1	0.003351763298719367	1	6	0	-0.1629703512943253	1	1
MCRS1	0.03022456088493133	0.09564227470237234	6	0	0.16286393195645538	1	1
LARP1B	0.0017468164880450757	0.2363141848986984	10	0	-0.16254547468195715	1	1
SPG7	0.01612440517195362	0.42008441535508984	5	0	-0.16195694950620998	1	1
ARHGAP24	7.872580010931713e-7	1	4	0	0.1616100196198398	1	1
RFWD3	0.01586082746893813	0.009753950488871269	4	1	0.16110775354100068	1	1
CISD1	0.02709620379755694	1	3	0	-0.16098395851990566	1	1
GTPBP6	0.029564116370357062	1	5	0	0.16057394281417264	1	1
MYO5A	0.017818783004553185	1	6	0	-0.16036849381050444	1	1
IP6K2	0.0029623208603709703	1	9	0	0.1598657018538216	1	1
OGT	0.045639860935372756	1	4	0	-0.15970498727452376	1	1
ARNT	8.310248676657486e-6	1	9	0	-0.15944412798782948	1	1
GYPC	0.0171983098637788	1	4	0	-0.158314384544736	1	1
ESAM	0.04917814525428447	1	3	0	0.15827150096792644	1	1
CREBRF	0.021069506741250084	1	4	0	-0.15782968649045825	1	1
NCKAP1	9.86551816713448e-5	0.24397392235090135	5	0	0.157225435089886	1	1
ZNF106	1.1329509443902384e-6	0.24568580687280894	8	0	0.15703391378828555	1	1
ITGA7	0.018141025876788834	0.1695796625743348	10	0	-0.15687022035771403	1	1
ZMYM4	0.01560897907110572	0.011956093643113844	5	1	-0.15669197055030623	1	1
NUBP1	0.04212349127809239	0.44039086596759464	7	0	-0.1563000807351741	1	1
LGR4	0.03941687937625241	1	3	0	0.15617141715468216	1	1
ACAD11	0.02355366897291596	0.20975195105990163	5	0	0.1561211215428655	1	1
JMJD1C	0.0077263370388407195	1	4	0	0.1560007480931901	1	1
HTATSF1	2.1910261546720414e-5	1	5	0	-0.1558561789662148	1	1
DCXR	3.63243197691469e-5	2.901070208901108e-4	5	1	-0.15568764245819453	1	1
LOC113252436	0.008772988951621985	1	6	0	-0.15516954771071714	1	1
CUNH9orf64	0.014253411878733007	1	5	0	0.15475229618140796	1	1
IST1	0.023223878813016414	0.7449568727633229	5	0	-0.15468278188516105	1	1
CCNG1	1.9132927320217385e-5	1	5	0	0.15460616321905707	1	1
DRG1	0.01601433274291155	0.15200280271194389	4	0	-0.15439513135701532	1	1
UBE2D3	5.903375179950363e-18	1	8	0	0.15431758084592856	1	1
EXOSC10	0.02911933071073031	1	9	0	0.15430785368892103	1	1
MYO6	6.388688963690149e-5	0.21276054522672522	9	0	0.15403766155353293	1	1
ARHGAP12	0.00739076692952801	0.9749713035184104	6	0	0.15362305407227633	1	1
PHF20L1	0.008049238818689628	5.782535244737949e-4	5	1	0.15277053181138253	1	1
TUT4	0.01903070057110794	0.04491843179479094	8	1	-0.1522793003514957	1	1
GNA13	9.932444663756473e-5	0.5492910638603099	3	0	-0.1521229092306869	1	1
DOCK1	0.00739076692952801	0.5440315839565921	5	0	-0.15034824257812968	1	1
EEF2K	0.021304001583785894	1	7	0	-0.15032982506320694	1	1
CD59	0.004100830356282222	1	3	0	-0.14942070817500488	1	1
SMARCA1	1.2206359576586736e-9	1	7	0	-0.14937056755261	1	1
DTWD1	0.02202026616881049	1	6	0	-0.14895900318135702	1	1
EZH1	7.550564782587729e-4	1	5	0	-0.14851137446519402	1	1
PSME2	0.04083730251772292	1	3	0	-0.14837273007742946	1	1
DNM1L	0.017018457082109622	1	5	0	-0.14813347519141157	1	1
FUS	0.002244892932697104	1	8	0	-0.14766142870861332	1	1
CHTOP	1.2225990061827826e-9	1.9664561836489568e-4	11	2	-0.14739615110113186	1	1
DLL4	2.4769954249985113e-4	1	5	0	-0.14726802670023065	1	1
CSNK1D	0.01763625763294388	1	7	0	-0.14672659564724735	1	1
WDR45	0.04762831136025676	1	9	0	-0.14577838942246824	1	1
CANX	0.0021610792205993754	1	6	0	0.1454253432916648	1	1
CNOT7	0.01633575336836219	1	3	0	0.1445450129238851	1	1
ECI2	0.008562758107871169	1	6	0	0.14436060125767886	1	1
NFE2L1	0.012910121235187233	1	6	0	0.1437188358778007	1	1
FAM149B1	0.011200301070702417	0.10149172313228574	6	0	-0.1436560273922769	1	1
LOC113254576	0.009708167099049475	0.4210017887163141	5	0	0.14316188973888513	1	1
IFI44	0.008505513634675537	1	6	0	0.14282989335496063	1	1
MBNL1	8.191745864532578e-10	1	8	0	0.14277345096131622	1	1
LOC113245263	0.024234631971474612	1	6	0	0.1427696963515517	1	1
PICALM	0.009340697557338927	0.39451968720482455	7	0	-0.14117216244161113	1	1
RRN3	0.0089408810386582	1	5	0	-0.13911701687862965	1	1
USP15	0.0012820248537272457	0.8034733409923045	11	0	-0.13907745756628007	1	1
FILIP1	0.0019659757036557444	0.3355300958688947	4	0	0.1385222239899725	1	1
VAPA	5.429662336072914e-5	1	3	0	-0.13840971945101266	1	1
FUBP1	0.03347887176801769	1	11	0	-0.13790420416717597	1	1
SLC25A13	0.01745347100169319	1	7	0	-0.13739106855225514	1	1
CDC37L1	0.019982878072438006	0.9050284376468405	4	0	-0.13654989608157075	1	1
TOX4	0.003933905809013382	1	4	0	0.1363772077058214	1	1
DCN	0.048206833508300524	0	2	2	0.13577386210553155	1	1
ACTG1	5.753808309334031e-6	0	2	2	0.13489910589338083	1	1
TTLL12	0.02578646996253499	0.8154894094853989	4	0	-0.13425253372704915	1	1
AMOTL2	0.029952358214389074	0.0057923707895960515	4	1	0.13388544680180936	1	1
LOC113244843	7.406279560670544e-4	0	2	2	0.1338616127504465	1	1
ABCF1	0.03388889720779045	1	11	0	-0.13283116494792233	1	1
CDC42SE2	0.004440895683090572	1	7	0	0.1315755573840166	1	1
EEA1	0.014135759299928942	1	7	0	0.1306711911481628	1	1
OSBPL8	0.0041672439267624655	1	10	0	-0.12932342996324753	1	1
LOC113249104	0.015351506714311947	0.9165775706526945	11	0	0.12911082196448062	1	1
NKTR	0.015863838609405462	1	8	0	-0.12907975492344664	1	1
PPP4R2	0.012164368075965881	1	4	0	-0.12857720568921885	1	1
ITSN1	0.047328815562862094	1	11	0	-0.12833924310968375	1	1
NFIB	3.3937826584781304e-4	1	5	0	0.1282833771469205	1	1
RBPMS	6.167021982024694e-6	1	5	0	-0.12817151570778212	1	1
MUT	1.8933900216408395e-4	1	6	0	-0.1277856485351302	1	1
ADAM17	0.03825516144433789	1	8	0	-0.12752233503197985	1	1
TRIP12	5.672710774457528e-6	1	8	0	0.12740167502574057	1	1
EEF1G	0.029920694114745145	0	2	2	-0.12714679455964573	1	1
TRPM3	0.03751764866800767	1	4	0	-0.12689842882744534	1	1
MCL1	0.04660445934434068	0	2	2	-0.126249456830823	1	1
PLEKHB2	0.009996727497063639	1	5	0	-0.12593170358316513	1	1
RAPGEF2	8.010591450294939e-4	1	8	0	-0.12570762426255655	1	1
EIF1	1.562988646534969e-6	1	3	0	-0.12550104615676372	1	1
MICU2	0.049642385445384886	1	6	0	-0.12549911419003018	1	1
MFSD14A	0.01903070057110794	0.9412390885230633	5	0	0.12544834062330834	1	1
RTN3	0.027114142472852966	0	2	2	0.1252368619543348	1	1
IREB2	0.004770617679980425	1	5	0	-0.12473319934720656	1	1
VDAC3	1.225902023876645e-4	0	2	2	0.12384498220542939	1	1
SPTBN1	1.5254838978830248e-28	1	6	0	-0.12287116804283543	1	1
ATP11B	9.865417247465292e-5	1	6	0	-0.12156463974105389	1	1
NAA60	0.04092884917597953	1	7	0	0.12030384605564878	1	1
SF3B1	0.01718777269129334	1	7	0	-0.11865224927186169	1	1
BUB3	0.03458454957744257	1	6	0	-0.11840179126563255	1	1
TJP1	0.002966242290996479	1	8	0	0.11778485436987975	1	1
DECR1	0.007846110552535996	1	4	0	-0.11735888706850207	1	1
OS9	0.023223878813016414	1	4	0	-0.11723129684625311	1	1
TPT1	6.167021982024694e-6	1	4	0	0.11710919243174095	1	1
YWHAE	1.1984551390122765e-14	1	5	0	0.11622744375251831	1	1
SDCBP	0.0063430912009282275	1	3	0	-0.11571090268186035	1	1
PPP6R2	0.04979723046800292	0.9444308771600338	7	0	0.11562389280095497	1	1
LOC113253334	0.02709620379755694	1	7	0	-0.11311860369976734	1	1
SNX2	4.4149273425411013e-4	1	4	0	0.11310215303394422	1	1
IVNS1ABP	0.010226538026337903	0.1764799888907335	7	0	0.1126179385128361	1	1
EEF1A1	7.610319405373293e-4	1	3	0	0.11245648062105024	1	1
RAB3GAP2	0.0041672439267624655	1	4	0	0.11199185742912857	1	1
MIA3	7.550564782587729e-4	0.016236137293328113	9	1	0.11198512547055135	1	1
LOC113267890	0.0021766838650832043	1	11	0	-0.11159955623400196	1	1
SZRD1	0.014502923418315642	0.04013363586607183	5	1	0.11117858725890421	1	1
ITGA3	0.004025207894565322	1	3	0	-0.11093685194967062	1	1
LOC113258542	0.022153038167025765	1	11	0	-0.11091853413921482	1	1
PTGES3	0.023223878813016414	1	6	0	-0.11080496473229745	1	1
TOMM20	0.013236848511907724	1	3	0	-0.11045957166554887	1	1
WDHD1	0.03160156039912713	1	4	0	-0.11028255112119345	1	1
AP1S2	0.007561464740927989	1	5	0	0.10918324108938793	1	1
SAT1	0.02394888144296271	1	8	0	0.10904187558591942	1	1
HNRNPK	0.013216679261699745	1	6	0	-0.10840758777623738	1	1
ALAS1	0.02023038228406329	0	2	2	-0.10809315500174677	1	1
NBR1	0.013453417567122731	1	4	0	-0.10794279761134984	1	1
STX7	0.0014126963020223927	1	3	0	0.10791117811135786	1	1
NAP1L1	6.429157004805651e-12	1	8	0	-0.10789207368557921	1	1
LOC113253526	0.002342004608335569	1	3	0	0.10740614134183649	1	1
MRPL18	0.048951330430167576	1	4	0	-0.10724745579324463	1	1
VPS33A	0.0016626303692471244	1	4	0	-0.10675860254263336	1	1
GTDC1	0.023946242468707843	1	10	0	0.10600467801734642	1	1
RNF19A	0.0338646632490419	1	7	0	0.10594934298347339	1	1
PPIE	0.04453565316881177	1	6	0	-0.10475430802395136	1	1
DPM1	0.003933905809013382	1	3	0	0.10318311513281693	1	1
SNX7	0.04190721674356875	0	2	2	0.10314619176285994	1	1
PECAM1	0.0038716330790767657	1	6	0	0.101733033313686	1	1
SDHA	6.371070021935066e-7	1	4	0	0.09755902140365372	1	1
FN1	0.04723883989734198	1	8	0	-0.09749700933471703	1	1
TACC2	0.0026706159400977218	1	14	0	-0.09744877533477282	1	1
IMP4	0.0461126914123438	1	6	0	-0.09731671295375163	1	1
TARDBP	0.012889783487751974	1	5	0	0.09693047309483027	1	1
AK1	0.02012780147544845	1	4	0	0.0953576612390801	1	1
TXNL4A	0.016910177500089343	1	7	0	0.0953218207618731	1	1
CIRBP	0.01782708552811892	1	4	0	0.09514782851310266	1	1
IDS	3.91729224749047e-4	1	6	0	-0.09477766755255553	1	1
SLC29A1	0.0016379409110650485	1	5	0	-0.09463539497631124	1	1
CNOT1	0.01079600714546441	1	6	0	-0.09325681782288445	1	1
ACAT1	0.0044829444349859734	1	3	0	0.09191070790028477	1	1
LOC113249364	0.006715456455630217	1	8	0	-0.09094581256417536	1	1
CUL1	0.00695801700088526	1	6	0	0.0869146401010199	1	1
DCP2	0.011190362600886508	1	3	0	0.08669308972486045	1	1
LOC113253249	3.939961158345868e-4	1	4	0	-0.07958691284758646	1	1
CLNS1A	0.002053223786837687	1	3	0	0.07786209718035828	1	1
NDUFA4	0.006173917086569209	0	2	2	-0.07738765772933609	1	1
LUM	0.04715886348059352	1	4	0	0.07654360491478152	1	1
TM9SF2	0.045180162759265334	1	3	0	-0.07341536786543712	1	1
CDC42BPA	3.488183027517917e-4	1	7	0	0.07331607471483947	1	1
ACO2	0.038021771065908073	0	2	2	-0.07331165872422196	1	1
TMED2	0.006249377793611825	0	2	2	0.07316109266375415	1	1
SOD2	0.01720523457344502	0	2	2	-0.07267440604849806	1	1
DYNC1H1	0.010647768188726514	1	3	0	-0.07246806754983104	1	1
FXYD1	0.009323998614598298	1	4	0	-0.06962501408064559	1	1
GSN	1.2661408928539746e-7	1	5	0	0.06961248205796353	1	1
GPBP1	0.022165018077458486	1	7	0	0.06801178732649064	1	1
ERI2	0.0025633518496619096	1	8	0	0.06635951636898066	1	1
SEPT7	2.0205281824038767e-4	1	5	0	0.06515741733672131	1	1
DDX3X	0.024892109836662048	1	3	0	0.06459880767911685	1	1
LTA4H	0.009219074726901741	1	3	0	0.05957200231007711	1	1
MGST2	0.015082281610875378	1	4	0	0.05654507834907896	1	1
FYTTD1	0.026868007018548808	1	3	0	0.05003521580580036	1	1
CALU	0.007657280452248466	1	5	0	-0.04432877634857871	1	1
