gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Ventricle)	pct_gene_expr	max_pct_tx_expr
RBM10	0.021234782724150955	0.309609328805949	10	0	-0.22442234139237133	1	1
FAM219B	0.0010211168764089008	0.911321913716335	10	0	-0.2243167141721691	1	1
ARIH2	0.0019059034518569692	1	7	0	-0.22424578969563808	1	1
TNS3	3.8191113851642665e-6	0.010031618416593675	6	1	0.22417697122070765	1	1
CAV1	2.917081206773451e-10	1.0763271212232741e-9	4	2	0.22402501304597122	1	1
LOC113267549	7.439409882286354e-5	9.800170487348818e-5	3	1	0.22377626399841155	1	1
SIAH1	0.03650297478985433	1	4	0	0.22330722828317218	1	1
EXOC2	0.012290686808569519	1	11	0	-0.22307668772309747	1	1
LMNTD1	5.946757636699001e-4	0.03669926521486086	9	1	0.22306378332659174	1	1
SMARCC2	0.0013778962713923205	0.04629676057303561	4	1	-0.2228081024966158	1	1
LCMT1	0.004296875935050066	0	2	2	-0.22265951368521997	1	1
LRRK2	0.005238596852863746	0.9093181027457525	4	0	-0.22250511350515245	1	1
LOC113254378	8.689699805251764e-10	0.028059716851567492	8	1	-0.22240098360366817	1	1
DHX16	0.011834450093405094	1	5	0	-0.2221231531868428	1	1
TMEM225B	0.0039390035843030954	0.07032753592915329	10	0	-0.2218642712195707	1	1
STX17	0.045398093466335596	1	7	0	-0.22183719489243525	1	1
SLC35A4_LOC113261831	0.017276138942902603	0.02107919247010398	3	1	-0.2218243337047492	1	1
NFIB	0.001490029684021954	0.8976652502161756	5	0	-0.22172177660882197	1	1
PHYHD1	4.296673058696881e-5	0.1912383605912222	4	0	-0.22168301552694777	1	1
ZFAND5	0.0029300391238728843	0.03770636619486626	5	1	-0.2212659708958155	1	1
MOSPD1	0.03995013040219028	0.7579191407512503	7	0	-0.22090488150350107	1	1
TCF4	0.001071615492311187	0.024636791791307733	9	1	-0.22078546448420044	1	1
PARVA	0.013214646635723972	0.24916222809983593	6	0	-0.2202664229867528	1	1
RPS6KA3	0.002338160108509885	0.009409774776118176	7	1	-0.22014904722622486	1	1
TMEM38A	0.010713029164274818	0.15076136380502672	7	0	-0.21986826344833763	1	1
LOC113264443	0.0016073054524611697	3.636216716984619e-4	3	2	-0.21943407903744194	1	1
ELMSAN1	0.01681821663539587	0.007142468494650293	3	1	-0.21901949239303387	1	1
PABPC1	0.01677626976969453	1	6	0	-0.2187627031641287	1	1
SLC44A2	0.005687077514604478	0.019804372962085665	5	2	0.21863439481453917	1	1
PXDC1	0.036198875872534876	0	2	2	-0.21855996081345042	1	1
LCOR	0.002193081171413655	3.129733140233432e-4	3	1	0.21825557610360277	1	1
BTRC	3.5833423772494094e-8	0.9737465643079349	5	0	0.21813400835943353	1	1
SLC12A7	7.630365812716694e-4	0.3218421512412473	5	0	-0.21772702814575018	1	1
SLC18B1	2.02807228396673e-4	0.08439140993601033	10	0	-0.21747779222254734	1	1
CUNH14orf28	0.03585489484890665	0.16462592965472983	5	0	-0.21730072167055986	1	1
ZFP90	0.0344095959419784	0.446277647826008	6	0	0.21724359023210346	1	1
SPG7	0.04511378276032846	0.9514087019690028	5	0	-0.21693013330128685	1	1
TNFSF10	0.018972415441016254	0.03779657712531566	8	1	-0.21692576543975745	1	1
TUT7	0.01841332168527231	0.021852249264147493	10	1	-0.21586389007533793	1	1
SARAF	0.010637156986575502	9.013313681288832e-4	5	1	-0.2158440488300014	1	1
NGRN	0.02900417101278538	0	2	2	-0.2157134561322751	1	1
HADHA	6.053518140313034e-8	1.9084403638200272e-5	9	2	0.21555475269431945	1	1
RBM12B	0.001181056587044066	0.52726312788977	12	0	-0.2148040560814452	1	1
LARP7	0.016960433878320896	0.018944298278743336	5	1	0.21474114998244714	1	1
SPTAN1	5.610754513476174e-18	0.003341112070605455	10	2	-0.21470614176897823	1	1
HMGCL	0.0322441624779597	0.07259192061303131	4	0	-0.21456074241255407	1	1
AFTPH	0.012985909867010655	0.4689450344915126	6	0	0.21453594156430425	1	1
DIDO1	0.03004951778270136	1	8	0	-0.21406414079354932	1	1
MAP3K14	0.013854905231274056	1	4	0	0.21390351304297375	1	1
PACS2	0.008859953268026534	0.06743325273481104	8	0	-0.21387173090195657	1	1
DRAM2	0.03626392814428513	1	10	0	-0.21380276904038148	1	1
METTL21A	0.042692417739995436	1	10	0	-0.2137997693687793	1	1
TMEM120A	0.02154887862244349	0.13810709166713067	4	0	-0.21343452806624663	1	1
G3BP2	2.0762959211558344e-6	5.396759144855516e-4	7	1	-0.21331537699643988	1	1
GART	0.022687414016616572	1	9	0	0.21306197656429537	1	1
ARL15	0.04037515589403019	1	9	0	-0.2129074063481577	1	1
SDAD1	0.018476326206490496	0.01979673250008719	6	1	0.21266454385945144	1	1
FAXDC2	0.035183364761494584	0.2120766913792319	9	0	0.21266309695977634	1	0.75
PQLC3	0.04817849423752245	1	4	0	-0.21265663296663526	1	0.875
MTERF4	0.04658974532357129	0.011558613006359915	3	1	0.2126252105150439	1	1
ECPAS	0.04832109669146454	1	9	0	-0.21241825145871335	1	1
MZT1	0.022880954874888806	0	2	2	-0.2123493538768324	1	1
RIN2	1.0696808583305708e-5	2.0974613392873088e-5	7	1	0.21183966388198072	1	1
PPIG	0.01772835297360694	0.1009906008488723	5	0	-0.21150845397653534	1	1
BTBD1	7.994817098129178e-7	0	2	2	-0.21148687902460583	1	1
FAM120B	0.010761917808556423	1	10	0	0.21132471881205667	1	1
ASNS	0.001692956342844544	1	6	0	-0.21120092043185623	1	1
FKBP1A	0.03449264792933488	1	3	0	-0.21088789918945822	1	1
SNAP23	0.0039390035843030954	0.4219189749469638	7	0	0.2106509109156936	1	1
FKBP3	5.635537631079395e-4	1.048353237626941e-4	3	1	0.21047746634505743	1	1
PPP6R3	0.04018056555816881	1	12	0	-0.21022189166936497	1	1
NFE2L1	3.414279240043026e-5	1.951122105467807e-4	6	2	0.20983415391634597	1	1
LPIN3	0.001001659684080247	1	4	0	0.2094925344903861	1	1
VRK2	0.0013298477242025988	0.10149815853831658	8	0	-0.20923445999874293	1	1
FAM149B1	3.1910071427215797e-4	0.00220514955203988	6	1	-0.20923348508222123	1	1
CUNH9orf3	3.285295542848049e-12	1.3633958355190017e-11	4	2	-0.20922941652681115	1	1
TTC3	2.7219002291752547e-4	5.981108523153823e-4	6	1	-0.20913589647625455	1	1
ARHGAP24	5.178756330225842e-4	1	4	0	-0.2090705640858167	1	1
MCOLN1	0.022408848643497837	0.3057647906000512	3	0	-0.2090176571933695	1	1
PIK3CB	0.024627774925191373	0	2	2	0.20886646071331635	1	1
ALPK2	0.016914189098941244	0.0022867040909661835	3	1	0.20878064749326564	1	1
PGBD1	0.006143584014772651	0.022147470354622237	6	1	0.20873069683843623	1	1
TAOK2	5.994379497093162e-4	0.432516837749957	7	0	-0.20870874972297154	1	1
ARHGEF40	1.1427866136148366e-4	5.638927738691016e-4	3	1	-0.2084033353658966	1	1
ND1	2.1431187757903292e-16	0	2	2	0.20781643216077827	1	1
KIF1C	1.3901030925343639e-5	0	2	2	0.20773887610953212	1	1
RABGAP1L	7.81939397553239e-8	1.0937689089638774e-6	3	1	-0.20766166782773332	1	1
MAVS	0.04561065658850582	0.38774845117821366	5	0	-0.20757434314309148	1	1
CD9	0.012920407876228184	0	2	2	0.20742021036924685	1	1
BAZ2B	0.0019402278281316194	1	13	0	-0.20716835171776377	1	1
FGFR1	0.013737587557500009	0.10910917745276888	9	0	0.20715990512093488	1	1
TENT2	0.007094702465781552	0.5229713748500165	8	0	-0.20708544862450706	1	1
MTHFSD	0.03475963997627848	0.05661801088223029	11	0	0.20688400571864304	1	1
UBR7	0.020410227047703785	1	3	0	0.20644606729210216	1	1
EGLN2	0.0013195204698028809	0.3349622231874683	5	0	-0.20634800334706083	1	1
ILF3	0.014181679620733295	0.085057625421996	6	0	0.20619412282983526	1	1
ARHGEF10L	0.036198875872534876	0.05354603110728288	5	0	-0.20554146149889274	1	1
IRF2	2.02807228396673e-4	1.9948841894578363e-5	6	1	0.20550297369730194	1	1
ZNF280D	9.393565950933829e-4	1	13	0	-0.2052585940197572	1	1
PAFAH1B2	6.1152109460594e-4	0.0022773211924211638	6	2	-0.2049314814486098	1	1
LOC113262811	0.032470990531387814	0	2	2	-0.20474348789839136	1	1
CHTOP	2.2031200721413115e-6	0.0074991281983602465	14	1	-0.2042793577182627	1	1
DNAJB6	0.001969918831150459	1	9	0	0.20400498110271428	1	1
BSCL2	0.024838099579592317	0.6311486386288309	4	0	-0.20399570962070773	1	1
ELMOD2	0.007875355687199638	0.01922551116156865	5	1	-0.20339950271833018	1	1
SLK	9.89339955390143e-12	0.005766248651055642	3	1	0.2033901934519129	1	1
LTN1	1.0489521063437514e-5	0.010335691843525356	8	2	0.20314256498470434	1	1
ZNF655	2.736756556440554e-4	1	13	0	-0.20287248774301736	1	1
NMT2	0.01797683638863065	0.08956491090915945	8	0	-0.20284365764923273	1	0.875
PTGES3	0.0022307041605686517	0.08855361280507977	5	0	-0.20273610353293586	1	1
HIPK3	0.008974047964494091	0.01369278920248947	5	1	-0.202629630672007	1	1
RPS24	8.95864411790381e-20	0	2	2	-0.2020065324273591	1	1
CTBP1	0.03920292725119319	0	2	2	0.20097090948573404	1	1
EZH1	6.823227533937347e-4	0.27996824032394013	5	0	-0.20080700981382696	1	1
LOC113246573	8.325972455871269e-4	1	11	0	-0.20059435542498597	1	1
MECOM	0.003436760079967284	1	9	0	-0.20053026559380058	1	1
MTSS1	5.165398729107261e-5	0.598364881429341	10	0	-0.20041962920888662	1	1
ADSL	0.032249318696988515	0.42104153510891995	4	0	-0.2000618355528807	1	1
DEF8	0.046166380438110416	0.6096118994497901	4	0	-0.1999152842503529	1	1
SCARF1	0.0021708357353616994	0.12660905998454686	7	0	-0.19976774429036775	1	0.875
MPHOSPH8	0.0012799498245475787	5.106797479900466e-4	5	1	0.1991790912654168	1	1
ZSCAN23	5.667501681263362e-5	3.070989761600031e-4	10	1	0.1990923769824527	1	1
DNAJB2	1.54338681430211e-4	0.5049286975518211	6	0	-0.19898671931724798	1	1
LONRF3	2.4875466789984495e-5	1	4	0	0.19843941267291337	1	1
RIOK2	0.0018755841515275056	1.6186996296212378e-4	3	1	0.19784816481568157	1	1
ADK	9.666270867146629e-4	0.0215504031134796	6	2	-0.19768729188646889	1	1
YEATS2	0.04648579614901185	1	3	0	-0.19766785127235398	1	1
TSPAN12	0.0021146223860232663	0.0215541398017718	10	1	0.19761201709421822	1	1
ANO10	0.0304315449154265	1	7	0	-0.19758621018577566	1	1
NDUFS2	1.6870847640036083e-7	0.00529246337207862	7	1	-0.19743497851237568	1	1
PLEKHM3	0.022270700779993078	1	6	0	0.19734119830895636	1	1
CLCC1	0.009026870004102851	0.30275960502668225	9	0	-0.19722209419234876	1	1
CUNH15orf40	0.0076790169350588475	0.014844500599390886	6	1	-0.19712584855742865	1	1
SNX4	0.0029729446531772162	0	2	2	-0.19708448927442046	1	1
MARF1	0.015482075202614824	0.39538474771179394	9	0	-0.19697371770384942	1	1
CLPX	0.016243204140474383	0.07187804385096633	3	0	-0.1965669185750854	1	1
THNSL1	2.2543133519303677e-5	0.0989324884840923	5	0	-0.19633972016971224	1	1
RRN3	1.8942992477333894e-6	4.3363220106247644e-4	5	1	-0.19582741665852768	1	1
PHTF2	0.029858893610396894	1	6	0	-0.1955517989978809	1	1
PAOX	0.023692283765334925	0	2	2	-0.19510374080460147	1	1
GSTK1	5.576891065753415e-4	0	2	2	-0.19487569368144586	1	1
LOC113266361	0.04550202880848457	0	2	2	-0.1944504171101441	1	1
RASGEF1B	0.006638002775796544	0.19978135559536764	5	0	-0.1944218298502864	1	1
TRMT1L	0.022178726806968665	0.02327338770944557	4	1	0.19415711920721856	1	1
HDLBP	4.96940509064437e-6	2.0826085375484324e-05	8	1	-0.19396078264582212	1	1
NFAT5	2.708974169003418e-4	1	6	0	-0.19343894973511894	1	1
SLC20A2	1.2509248484379016e-7	0.004993950869729129	5	1	0.1933927909676164	1	1
LZTS3	0.009091159228671392	1	3	0	0.1931492319965346	1	1
CCNL2	0.011793009055213393	1	11	0	-0.19313052399574165	1	1
ACVR1B	0.032191690113030524	0.12665705490453874	4	0	-0.19291301009923223	1	1
HACL1	0.040718685624103	1	7	0	-0.1928892597540889	1	1
MBNL1	1.585789444121737e-8	0.09152774505663644	9	0	-0.19220202846119563	1	1
ARMT1	0.003196018292711855	0.004468674246167982	5	1	0.19209746731172656	1	1
HECA	0.023692283765334925	0	2	2	0.19180191185095374	1	1
ANKRD13C	0.03229292385559946	1	4	0	-0.19157551872482492	1	1
CLOCK	0.0010227418946907665	1	7	0	-0.1914081356303472	1	1
FUCA2	0.047590827856687494	0	2	2	0.19139693682505665	1	1
TBCK	0.011419246801959779	1	7	0	0.1913291581401298	1	1
TRPM3	0.014627074622881086	0.04292294634335121	3	1	-0.191124709579655	1	1
GPN1	0.03805205751749741	0.045166866316967334	5	1	-0.19082978323527983	1	1
OXR1	0.002795455439537452	0.4997684836381582	9	0	-0.1907319076818688	1	1
DCN	9.086446153162817e-6	0	2	2	0.19072642824334585	1	1
ITSN1	0.016505648996698864	1	10	0	-0.1904788194477728	1	1
MAP1LC3B	0.019548045894673096	0.005755982746934641	3	1	-0.19018937962624666	1	1
RNF8	0.002795455439537452	1	6	0	-0.19015710068168035	1	1
TM2D1	0.011056362286857883	1	7	0	-0.19008355968552837	1	1
CYLD	0.005615930592197869	0.29600401990677555	9	0	0.18953406852599833	1	1
MINOS1	0.0057179215838627055	0	2	2	-0.1894618397181187	1	1
PRKACB	0.01778200449245624	0	2	2	-0.18921525103082093	1	1
MYO9A	0.018534783918610687	0.37334402483532375	6	0	-0.18860407783581445	1	1
PIGO	6.878052009667197e-4	0.16469993073095096	14	0	-0.18824076173117613	1	1
OSBPL1A	0.022084078630022378	0.11940016537626301	5	0	-0.18820196389393107	1	1
TUBGCP3	0.020479309630394276	1	9	0	-0.18801323030673686	1	1
CLTB	3.0888992087979274e-4	0	2	2	0.18788431264095118	1	1
SLC38A2	1.1334696854806172e-4	0.055205428675188274	6	0	-0.1877225023060749	1	1
MYL6	3.3909481696528866e-9	2.1564944033347582e-7	3	1	0.18752329625288716	1	1
CHFR	0.022352120409535943	0.0353963727952596	5	1	-0.1874119788214289	1	1
CISD1	0.0076790169350588475	0.006544777812912651	3	1	-0.18705803716122815	1	1
LOC113247723	0.013012044916425049	1	3	0	-0.18700399889500374	1	1
LAMA5	0.0037501209849293924	0	2	2	0.18693230752236123	1	1
HTATSF1	0.0014610971488232401	0.015520000290893036	5	1	-0.18663470367295013	1	1
GFM1	0.03956495256729257	0.5039736410564537	4	0	-0.18634777115866322	1	1
ZNF517	0.008608462918505609	1	11	0	0.18602632961215243	1	0.875
UBL3	0.049611499139516756	0	2	2	0.18589238037002054	1	1
CNTRL	1.371372800826093e-4	4.6048804994701836e-4	6	1	0.1855630222635753	1	1
CACNB2	0.01583528525944766	0.8736166539090056	3	0	-0.18477280966057275	1	1
SMARCA1	3.652520313495932e-5	1	9	0	-0.18460024277987108	1	1
ANGPT4	0.0055006437408559984	0.23176344266240834	3	0	0.18378944486101623	1	1
ADAM10	0.0304315449154265	0.29730661546615905	6	0	-0.1832976587114319	1	1
STON1	0.006307108793705668	0.0030477252326603656	3	1	0.18313369527736667	1	1
GCN1	0.009101717805145898	1	4	0	-0.18294537017206713	1	1
INTS3	0.01221131914082046	1	4	0	0.1828522863250887	1	1
IRF9_REC8	0.024277143320601796	0.3013300956627264	8	0	-0.18257424544551248	1	0.875
ECI2	0.0013952405880035639	0.010293634834281617	4	1	0.18249638743418	1	1
ST7L	0.02861762179042931	1	6	0	-0.18246502227467987	1	1
MKLN1	0.018987598183672273	0.2069619450931906	8	0	0.18246051966176013	1	1
PAM16	0.04336876091022949	0.037642364925451005	4	1	-0.18245622522655622	1	1
CRBN	2.4651088726646905e-5	0.2155754727911735	5	0	-0.18210767321417293	1	1
PALMD	4.4314316008318455e-6	0.047690645169754055	5	1	-0.1820401575219545	1	1
MLLT10	0.018324007779556048	1	11	0	-0.18191243089286052	1	1
CTDSP1	0.0011826777677401963	0.5084460013120069	4	0	-0.18188362895169596	1	1
PAIP1	0.014435836309800094	0.06116651309692551	4	0	-0.1818231037957676	1	1
PDCL3	5.277845056819009e-4	0.007404737902024059	3	1	-0.18163323419923638	1	1
SRRM2	0.0023514034905471885	1	4	0	-0.18148536692732808	1	1
UBE2D3	6.622926808709287e-12	0.0646885438368681	8	0	0.1812704921768502	1	1
ARAP1	0.029139832504160235	1	5	0	-0.18114605515306725	1	1
VGLL4	0.021234782724150955	0.29876348355216015	3	0	-0.1808382655689923	1	1
RNF141	4.6523494066339876e-4	0.42439686568070756	6	0	0.1807441349824247	1	1
ERBIN	0.00777349310392931	7.729474344989083e-4	4	1	-0.18063587677625464	1	1
PAM	3.5024923035907104e-54	1	12	0	0.18060537304913465	1	1
FNBP4	0.036936562608284255	0.9227160283092051	8	0	0.18045378907660342	1	1
FAM98A	7.48155366808721e-4	1	4	0	-0.18019623996790313	1	1
MED15	0.011726522943836009	0.5095917173526276	9	0	0.17962107912771377	1	1
LOC113267793	0.015683980313038234	0.02072823468013172	4	1	-0.1796028965125861	1	1
KLHL8	5.140557303602532e-4	0.19748364710930758	6	0	-0.17933021206452843	1	1
NET1	6.0869941684053e-7	5.7536738138294385e-8	4	1	-0.1788151968872551	1	1
ACAD11	0.0030351013128191297	0.021779857829305953	5	1	-0.17857539353776697	1	1
ATG4B	5.635537631079395e-4	1	6	0	-0.178097822127807	1	1
TLN2	0.0023038467947684295	1	9	0	-0.17770229740829402	1	1
PSMA2	0.003168363294490447	0.17547141616631065	4	0	-0.17762776552546788	1	1
MAPK6	0.043112805049234704	0.8584258353330292	6	0	-0.17757454888361304	1	1
ETFDH	0.005821214380306809	1	9	0	0.17698146481646182	1	1
GNL3	0.003226850663583665	0.005354542797193701	6	1	-0.1769578036760866	1	1
TMEM164	0.04568122104493706	0.45602503563250923	12	0	-0.17676317626472235	1	1
ZC3H7A	0.03675775933246351	1	7	0	-0.17675835013917318	1	1
ANK3	0.04770560189076736	0.7282880289535264	6	0	0.17672184826928847	1	1
ZNF311	0.008002166154251995	1	9	0	0.17647986758382891	1	0.875
KANK1	0.01668247754497319	1	8	0	-0.17615535529399992	1	1
SMG5	0.027383390628355063	1	4	0	-0.17576503947967437	1	1
PICALM	0.01220066229941613	0.03463834611436642	7	1	0.17545552676131698	1	1
GALM	0.004157112645143361	0	2	2	0.1754416731818791	1	1
NBR1	0.001406377242270869	0.07759199142651081	4	0	-0.1750557654022875	1	1
FAM129A	0.007122662423214121	0	2	2	-0.17470501344921185	1	1
LAMA4	0.0018326463031259085	0.015998543639165315	10	1	-0.17429268274052323	1	1
DCXR	6.142969186361913e-4	0.004032034931592458	4	1	-0.17421421018108624	1	1
CUNH18orf25	0.006445659608692029	0.021310023965357663	5	1	0.1740733417822717	1	1
JMJD4	0.04604628540389613	1	3	0	0.17405239415097695	1	1
ENG	0.034541385096213933	0.5332906758865724	7	0	-0.17383124328128363	1	1
NDUFB6	4.327546052096142e-5	0.008138763836654893	3	1	-0.17378855259368947	1	1
KEAP1	0.019238044105842327	0.9254809662197392	5	0	-0.17373276294778478	1	1
NSD1	0.024845887743979726	0.9075191736781337	8	0	-0.17320582369804238	1	1
MORC2	0.0487945903458335	1	7	0	-0.17216009774668944	1	1
RBL2	0.047601572539378745	0.24587281202837594	9	0	-0.17213631452314193	1	1
TP53BP2	0.011528220989065028	0.028456110141018526	4	1	-0.17173238916767397	1	1
SRSF11	0.03393473077301473	0.025282638124871155	8	1	0.17116227661430858	1	1
EAPP	0.0020592631443228614	0	2	2	-0.17053841438206363	1	1
RBM14	0.02551079728953374	1	5	0	0.1704599014031111	1	1
AFG3L2	0.012281404108891697	1	6	0	-0.16995781690298545	1	1
TBPL1	0.025491343215767143	1	4	0	-0.1698022191564892	1	1
NUDT4	0.019141006343787598	0.11449455295774402	3	0	-0.1697982896154409	1	1
HSD17B4	0.023095386588377398	0.0019375288728182406	5	1	-0.16963778256241852	1	1
MCRS1	0.01925298780719414	0.032198641654431835	7	1	-0.1694981715703736	1	1
DHX8	0.019804821935346485	1	5	0	-0.1694396668792595	1	1
AKAP2	0.04088867100509529	0.6540993842717109	6	0	-0.16937868478843787	1	1
IDS	1.2670325938453459e-4	1	6	0	-0.1690863789710672	1	1
SLC25A3	3.0999912971901737e-18	0	2	2	0.1682801243293225	1	1
ERI2	2.7896905104901565e-5	1	6	0	-0.16820572056511315	1	1
CD59	0.01242230174267838	0.20722061682405543	3	0	-0.16816618109367054	1	1
PSMD4	0.033917347161169814	1	4	0	-0.16800596895417907	1	1
DLST	0.005730302454598321	0.48347832303342725	4	0	-0.1677336238460324	1	1
CANX	1.097326039171419e-5	1	6	0	0.16770270009714772	1	1
ARHGAP12	2.1192260611991968e-4	0.7962375619655123	6	0	0.16718437986841217	1	1
CDC42EP3	0.04317936440549989	0.16638024037617735	3	0	-0.16652554058409497	1	1
MIA3	0.0014798517354904013	1	9	0	-0.16649063964618382	1	1
NCAPH2	0.014652120962584378	1	8	0	-0.16545327960120926	1	1
ATP13A3	0.0244929074144581	0.5198687672639567	3	0	0.16490934166443535	1	1
RIF1	0.006971486834554107	0.03272411807017574	7	1	-0.16470673594627622	1	1
ADGRA3	0.0176611631589016	0	2	2	-0.16462237284496756	1	1
LOC113253249	7.178553218817638e-60	1	4	0	-0.16411909247713496	1	1
KIF5B	0.007850155109239924	0.00846836748134873	3	1	0.1637270750822803	1	1
CMTR1	0.019734350224848436	0	2	2	-0.1637158400373654	1	1
MPV17L2	0.049625733898233805	0.01640874051135407	4	1	-0.16364512631354405	1	1
ARHGAP21	0.015997415490207417	0	2	2	0.1636137588780593	1	1
HADHB	0.03869370620919434	0.15577336086474974	6	0	-0.16343140868790337	1	1
ARPC4	0.001256718796453954	1	3	0	-0.1633106770493583	1	1
ANO6	1.2571205558338093e-4	0.7968117442135179	3	0	0.16326558101545782	1	1
SKAP2	0.005615930592197869	0.01909202386086922	6	1	-0.16321745822492417	1	1
DNAJB12	0.01093262008969036	0.19780911297124426	4	0	-0.16307382197541495	1	1
VPS4A	0.024739012839923698	0	2	2	-0.16249166930103542	1	1
LOC113249190	0.011666097304605261	1	3	0	-0.16221971826167447	1	1
RNF14	0.01647969879338816	1	13	0	-0.1620789994412492	1	1
TAF12	0.02511883806058003	1	3	0	-0.1618452031642073	1	1
TACC2	2.453718099646668e-4	0.08893380344547099	11	0	0.16172069484720536	1	1
TJP1	6.055736560713268e-8	0.002229299652619023	9	1	0.16150912752739177	1	1
IFI44	3.804401817734337e-6	1	6	0	-0.16125420043271055	1	1
MAEA	0.04522197338386389	0.1417990661262358	4	0	0.1605369134994053	1	1
FAM208A	0.013139183100575874	0.020151149768990552	6	1	0.16037828395338294	1	1
CYR61	0.02870554223847064	1	4	0	-0.16016381454306883	1	1
SERPING1	0.013118844900851544	0.03686165088469963	3	1	-0.16013630432321938	1	1
CAPZA1	0.010497122685758515	0.09797563362899582	4	0	-0.159909249785117	1	1
SIRT5	0.002344735941784688	1	7	0	-0.15932465073131655	1	1
WWTR1	1.9529997237859205e-6	0	2	2	-0.15734557548740458	1	1
GIGYF2	0.03526589156019028	1	8	0	0.1572791628167412	1	1
ANTXR2	1.8942992477333894e-6	1	4	0	-0.15688267001556785	1	1
ISCU	1.5913908161930792e-4	0	2	2	0.1567032919470175	1	1
TMEM41A	0.006163518137666931	1	10	0	-0.1566797855712366	1	1
PKIG	0.002082832054654916	1	5	0	-0.1566704018348669	1	1
GLO1	0.01948793679394391	0	2	2	-0.15666275757966008	1	1
ATP8B2	0.004416395108845159	1	4	0	0.1565520790169868	1	1
PDIA3	0.0022162086336157106	1	4	0	0.15623816689094916	1	1
PHKA1	0.009355315098749432	1	11	0	-0.1560323842080544	1	1
ASH1L	0.0025155054822124205	0.1753183940347489	5	0	-0.15554042846521554	1	1
CLIC4	7.815166965342741e-6	0	2	2	0.1555049897196179	1	1
BCL6B	0.039611964851375595	1	8	0	-0.15490838911966576	1	1
RETREG3	0.036198875872534876	1	3	0	0.15478504826359935	1	1
TMEM129	0.037485995475919326	0.9874576172399814	4	0	0.15469716706199382	1	1
CTNNA1	0.04767309844532541	1	3	0	-0.15409862237216176	1	1
PLEKHB2	0.043112805049234704	1	5	0	-0.15376963314136877	1	1
TPM2	0.02913543505989966	1	4	0	-0.15374624434442524	1	1
GNL3L	0.0029539679250322626	1	7	0	0.15351286797132044	1	1
SPTBN1	1.0919484459222269e-17	0.0024839587810668944	6	1	-0.1532534171035514	1	1
CD36	1.6591779944020578e-4	0.7441528552592473	8	0	-0.15275854497454988	1	1
BUB3	0.0365479088732607	1	6	0	-0.1525097615360098	1	1
AP1S2	3.804401817734337e-6	1	5	0	-0.15230222846233182	1	1
CCNG1	4.4760597304548825e-9	1	7	0	0.1519630756267933	1	1
YWHAE	4.918138673768365e-15	1	5	0	-0.15172236338593756	1	1
GALT	0.012149460826786682	1	7	0	0.1515779687312708	1	1
TOX4	5.762648551463612e-4	1	4	0	-0.15151987863727417	1	1
NCOR1	0.027718724214780253	1	9	0	-0.15130049951365737	1	1
DAPK3	0.0027214269829296	1	3	0	-0.15122831404384107	1	1
LSG1	0.03774755238872319	0	2	2	-0.15038362225888913	1	1
OSBPL8	1.2635714534640097e-4	0.8395321770409405	11	0	0.15030216761717174	1	1
TRIM44	0.006926514983842368	0	2	2	-0.14970289908205492	1	1
PHF6	0.04173843071235449	1	8	0	0.1495888141415155	1	1
BSDC1	0.0016330642607050852	0.9591709984234416	4	0	-0.14946775941660467	1	1
PFKM	3.9183874057546465e-4	1	5	0	0.1491704232438651	1	1
PDHA1_LOC113242247	0.04132660334059313	0	2	2	0.14907092951392098	1	1
MXRA7	0.0033109132668030935	1	3	0	0.1489148201418221	1	1
SZRD1	1.1140157359922714e-6	1	5	0	0.14884976522470056	1	1
MED6	0.004296875935050066	1	7	0	-0.14846670093965728	1	1
TRIP12	9.76729436112966e-4	1	10	0	0.14839672482930816	1	1
LOC113265424	0.04041626796152478	1	4	0	-0.1482628629334516	1	1
PRKAG2	0.008757595039971165	1	5	0	-0.14784769793599412	1	1
ARRDC3	0.043765538833840795	1	8	0	0.14773869350675714	1	1
LOC113268544	0.03168144680440443	0	2	2	0.14759574490635718	1	1
WARS	0.04721216971447656	0.05246720897056268	7	0	-0.14754686995829025	1	1
BPTF	0.0028172364755455395	1	7	0	0.14725548249247586	1	1
LGALS9	0.049785089441944576	1	3	0	-0.1469799842935775	1	1
PABPC4	0.008745765412728193	1	7	0	-0.14691897991311648	1	1
SMARCB1	0.04187695148141689	1	3	0	-0.14554566236737276	1	1
DLD	0.019141006343787598	0.003974190674834932	4	1	-0.1455143916259255	1	1
MRPS17	0.023003369874933753	0	2	2	-0.14499237950436938	1	1
PREPL	0.018303686031360598	0.2819310967946104	10	0	-0.14497857414112014	1	1
CNOT1	0.031718731006632826	1	6	0	-0.1448905886302162	1	1
ADAM33	0.03675775933246351	1	7	0	-0.1446873044785886	1	1
GUCD1	0.021869928457398036	1	3	0	-0.14459779884405308	1	1
SLC29A1	0.0038625822343708355	0.07460530164483518	4	0	0.14436500886047587	1	1
PTPRB	0.010129024797299803	0.9795377881099041	3	0	-0.14423627313104526	1	1
TMEM128	0.007122662423214121	1	4	0	0.14392152208250308	1	1
CUNH12orf10	0.0046187857993569385	1	6	0	0.14370437521687074	1	1
SNURF	3.208028533502853e-5	1	4	0	0.1433485109715508	1	1
EIF4G1	0.04603992242348572	1	10	0	0.14258751239839762	1	1
ZBTB10	0.023095386588377398	1	4	0	0.1420856628070165	1	1
CDK12	0.035523962341019594	1	9	0	-0.14187445159051532	1	1
