Orthogroup	ailMel.longCDS.prots	ursAme.longCDS.prots
OG0000068	rna-XM_034649752.1	transcript_ENSUAMT00000032890
OG0000068	rna-XM_019807464.2, rna-XM_011234171.2	transcript_ENSUAMT00000031529
OG0000069	rna-XM_002929941.3	transcript_ENSUAMT00000023503
OG0000070	rna-XM_011232699.2	transcript_ENSUAMT00000031541
OG0000070	rna-XM_002931023.3	transcript_ENSUAMT00000024539
OG0000070	rna-XM_019793613.2	transcript_ENSUAMT00000024497
OG0000070	rna-XM_034650688.1	transcript_ENSUAMT00000001433
OG0000070	rna-XM_011217954.3	transcript_ENSUAMT00000024524, transcript_ENSUAMT00000024540, transcript_ENSUAMT00000007013, transcript_ENSUAMT00000035069
OG0000071	rna-XM_034653320.1	transcript_ENSUAMT00000034545, transcript_ENSUAMT00000027459
OG0000071	rna-XM_002926914.4	transcript_ENSUAMT00000006272
OG0000071	rna-XM_034650586.1	transcript_ENSUAMT00000001514, transcript_ENSUAMT00000003273, transcript_ENSUAMT00000003131
OG0000072	rna-XM_002930341.2, rna-XM_002930339.2	transcript_ENSUAMT00000031565
OG0000072	rna-XM_011217113.2	transcript_ENSUAMT00000031570
OG0000072	rna-XM_002930337.4	transcript_ENSUAMT00000031566, transcript_ENSUAMT00000031558
OG0000072	rna-XM_002930338.2	transcript_ENSUAMT00000031560
OG0000072	rna-XM_011217112.3	transcript_ENSUAMT00000031568
OG0000073	rna-XM_011217181.3	transcript_ENSUAMT00000018297
OG0000073	rna-XM_034651808.1	transcript_ENSUAMT00000006389
OG0000073	rna-XM_034644807.1, rna-XM_034651354.1	transcript_ENSUAMT00000006396
OG0000073	rna-XM_011217186.2	transcript_ENSUAMT00000018296, transcript_ENSUAMT00000006391
OG0000074	rna-XM_002926878.3	transcript_ENSUAMT00000035075, transcript_ENSUAMT00000035077
OG0000075	rna-XM_034672380.1	transcript_ENSUAMT00000033757
OG0000075	rna-XM_034650379.1	transcript_ENSUAMT00000009546
OG0000075	rna-XM_034650274.1	transcript_ENSUAMT00000033604
OG0000075	rna-XM_034650286.1	transcript_ENSUAMT00000033631
OG0000076	rna-XM_002930898.3	transcript_ENSUAMT00000028492
OG0000076	rna-XM_019793857.2	transcript_ENSUAMT00000028491
OG0000076	rna-XM_002931117.3, rna-XM_034661799.1	transcript_ENSUAMT00000028490
OG0000076	rna-XM_034650402.1, rna-XM_034651274.1	transcript_ENSUAMT00000010898, transcript_ENSUAMT00000006760, transcript_ENSUAMT00000003550
OG0000076	rna-XM_034663551.1	transcript_ENSUAMT00000007717
OG0000077	rna-XM_034650574.1	transcript_ENSUAMT00000027149
OG0000078	rna-XM_002930878.3	transcript_ENSUAMT00000027768
OG0000078	rna-XM_002930877.1	transcript_ENSUAMT00000013071
OG0000078	rna-XM_034644823.1	transcript_ENSUAMT00000013073
OG0000078	rna-XM_034646554.1	transcript_ENSUAMT00000013075
OG0000078	rna-XM_034646605.1	transcript_ENSUAMT00000013076
OG0000078	rna-XM_002930879.2	transcript_ENSUAMT00000027769
OG0000079	rna-XM_034650092.1	transcript_ENSUAMT00000023208
OG0000079	rna-XM_002926094.4, rna-XM_034667604.1	transcript_ENSUAMT00000013913, transcript_ENSUAMT00000020817
OG0000079	rna-XM_002928582.1	transcript_ENSUAMT00000020819
OG0000079	rna-XM_002928571.2	transcript_ENSUAMT00000004446
OG0000080	rna-XM_034650387.1, rna-XM_034652861.1, rna-XM_011229264.3	transcript_ENSUAMT00000000629
OG0000081	rna-XM_034645322.1	transcript_ENSUAMT00000033652
OG0000081	rna-XM_002930972.4	transcript_ENSUAMT00000033660
OG0000081	rna-XM_034645785.1	transcript_ENSUAMT00000033742
OG0000081	rna-XM_034645786.1	transcript_ENSUAMT00000033752
OG0000081	rna-XM_034645784.1	transcript_ENSUAMT00000033714
OG0000082	rna-XM_034670228.1	transcript_ENSUAMT00000023125
OG0000082	rna-XM_034670262.1	transcript_ENSUAMT00000002222
OG0000082	rna-XM_034670623.1	transcript_ENSUAMT00000027665
OG0000082	rna-XM_034646947.1	transcript_ENSUAMT00000035916
OG0000082	rna-XM_034647203.1	transcript_ENSUAMT00000023533
OG0000083	rna-XM_034666477.1	transcript_ENSUAMT00000011221, transcript_ENSUAMT00000000810
OG0000083	rna-XM_002924988.4, rna-XM_002925007.4	transcript_ENSUAMT00000010886, transcript_ENSUAMT00000010887, transcript_ENSUAMT00000003475, transcript_ENSUAMT00000001343
OG0000083	rna-XM_002924987.4	transcript_ENSUAMT00000032372
OG0000083	rna-XM_002925003.4	transcript_ENSUAMT00000015453, transcript_ENSUAMT00000024460
OG0000083	rna-XM_002931185.4	transcript_ENSUAMT00000024456
OG0000083	rna-XM_002924986.4	transcript_ENSUAMT00000001048
OG0000084	rna-XM_002926852.4	transcript_ENSUAMT00000004232
OG0000084	rna-XM_011234340.2	transcript_ENSUAMT00000004624
OG0000084	rna-XM_002926865.2	transcript_ENSUAMT00000007088, transcript_ENSUAMT00000001866
OG0000084	rna-XM_002926873.2, rna-XM_011234347.3	transcript_ENSUAMT00000004212
OG0000085	rna-XM_034653427.1, rna-XM_034652811.1	transcript_ENSUAMT00000009535
OG0000085	rna-XM_011217839.1	transcript_ENSUAMT00000009531
OG0000085	rna-XM_034653430.1	transcript_ENSUAMT00000004358
OG0000086	rna-XM_034653842.1, rna-XM_034653843.1	transcript_ENSUAMT00000000792
OG0000086	rna-XM_002930367.4	transcript_ENSUAMT00000018989
OG0000086	rna-XM_034653832.1	transcript_ENSUAMT00000018997
OG0000086	rna-XM_011222974.3	transcript_ENSUAMT00000018999
OG0000087	rna-XM_019808677.2	transcript_ENSUAMT00000026358
OG0000087	rna-XM_019808666.2	transcript_ENSUAMT00000026359
OG0000087	rna-XM_034639122.1	transcript_ENSUAMT00000026357
OG0000087	rna-XM_034639111.1	transcript_ENSUAMT00000012621
OG0000088	rna-XM_034647604.1	transcript_ENSUAMT00000017636
OG0000088	rna-XM_019801319.2	transcript_ENSUAMT00000016740
OG0000088	rna-XM_034652730.1, rna-XM_034652637.1, rna-XM_034652704.1	transcript_ENSUAMT00000021183
OG0000089	rna-XM_034653059.1, rna-XM_034642571.1	transcript_ENSUAMT00000026600
OG0000089	rna-XM_034667189.1	transcript_ENSUAMT00000023695
OG0000089	rna-XM_034647892.1, rna-XM_034652718.1, rna-XM_034652926.1, rna-XM_034653299.1, rna-XM_034651143.1	transcript_ENSUAMT00000024073
OG0000089	rna-XM_034652175.1, rna-XM_034651027.1, rna-XM_034651357.1, rna-XM_034652039.1, rna-XM_034652167.1, rna-XM_034651026.1, rna-XM_034651025.1	transcript_ENSUAMT00000000737
OG0000092	rna-XM_034647810.1, rna-XM_019794440.2	transcript_ENSUAMT00000023475
OG0000092	rna-XM_034644934.1	transcript_ENSUAMT00000017778
OG0000092	rna-XM_034667628.1	transcript_ENSUAMT00000031065
OG0000092	rna-XM_002922393.4	transcript_ENSUAMT00000000684
OG0000092	rna-XM_034663574.1	transcript_ENSUAMT00000003172
OG0000093	rna-XM_011217898.3	transcript_ENSUAMT00000024947
OG0000093	rna-XM_011222266.3	transcript_ENSUAMT00000022790
OG0000093	rna-XM_019796911.2	transcript_ENSUAMT00000017111
OG0000093	rna-XM_034648060.1	transcript_ENSUAMT00000024748
OG0000093	rna-XM_002926735.4	transcript_ENSUAMT00000026839
OG0000094	id-LOC105240710	transcript_ENSUAMT00000028340
OG0000096	rna-XM_002918229.4	transcript_ENSUAMT00000030019
OG0000096	rna-XM_011224218.3	transcript_ENSUAMT00000008407
OG0000096	rna-XM_011224217.3	transcript_ENSUAMT00000008420
OG0000097	rna-XM_034652958.1, rna-XM_019799082.2	transcript_ENSUAMT00000035055
OG0000097	rna-XM_011237023.3	transcript_ENSUAMT00000002419
OG0000097	rna-XM_002922227.3	transcript_ENSUAMT00000039473
OG0000099	rna-XM_002923031.3	transcript_ENSUAMT00000003470, transcript_ENSUAMT00000020375
OG0000099	rna-XM_002923023.2	transcript_ENSUAMT00000012298
OG0000099	rna-XM_011229642.2, rna-XM_011229644.3	transcript_ENSUAMT00000012301, transcript_ENSUAMT00000004608
OG0000101	rna-XM_034641930.1	transcript_ENSUAMT00000025161
OG0000101	rna-XM_034668382.1, rna-XM_034651210.1, rna-XM_034653238.1	transcript_ENSUAMT00000035593
OG0000101	rna-XM_034653535.1, rna-XM_034651779.1, rna-XM_034650227.1, rna-XM_034649850.1	transcript_ENSUAMT00000000308
OG0000102	rna-XM_034649919.1, rna-XM_034650297.1	transcript_ENSUAMT00000022460, transcript_ENSUAMT00000032556, transcript_ENSUAMT00000020950, transcript_ENSUAMT00000002660
OG0000102	rna-XM_034649713.1	transcript_ENSUAMT00000024530
OG0000102	rna-XM_034645293.1	transcript_ENSUAMT00000002604
OG0000103	rna-XM_002912520.4	transcript_ENSUAMT00000011200
OG0000103	rna-XM_002917015.4	transcript_ENSUAMT00000034550
OG0000103	rna-XM_002912519.2	transcript_ENSUAMT00000011204
OG0000103	rna-XM_002927241.4	transcript_ENSUAMT00000040891
OG0000104	rna-XM_002929093.4	transcript_ENSUAMT00000031706
OG0000104	rna-XM_034645916.1	transcript_ENSUAMT00000013654
OG0000104	rna-XM_019793751.2	transcript_ENSUAMT00000013823
OG0000104	rna-XM_034649988.1, rna-XM_034651311.1, rna-XM_034652634.1, rna-XM_034658832.1	transcript_ENSUAMT00000031724
OG0000106	id-LOC117798776	transcript_ENSUAMT00000011775
OG0000107	rna-XM_034649040.1	transcript_ENSUAMT00000002651
OG0000107	rna-NM_001304846.1, rna-XM_034638851.1	transcript_ENSUAMT00000032635
OG0000108	rna-XM_034667951.1	transcript_ENSUAMT00000041712
OG0000108	rna-XM_002914936.4	transcript_ENSUAMT00000006394
OG0000109	rna-XM_002929790.4	transcript_ENSUAMT00000024555
OG0000109	rna-XM_034649928.1	transcript_ENSUAMT00000041705
OG0000109	rna-XM_034655998.1	transcript_ENSUAMT00000038024
OG0000109	rna-XM_034658903.1	transcript_ENSUAMT00000019583
OG0000110	rna-XM_002928526.4	transcript_ENSUAMT00000023231
OG0000110	rna-XM_002928550.4	transcript_ENSUAMT00000023313
OG0000110	rna-XM_002927084.4	transcript_ENSUAMT00000007149
OG0000110	rna-XM_011236409.3	transcript_ENSUAMT00000015996
OG0000111	rna-XM_002912448.4	transcript_ENSUAMT00000010250
OG0000111	rna-XM_002927300.4	transcript_ENSUAMT00000000089
OG0000111	rna-XM_034652473.1	transcript_ENSUAMT00000034898
OG0000111	rna-XM_034652091.1, rna-XM_002922232.4	transcript_ENSUAMT00000039442
OG0000112	rna-XM_002931351.2	transcript_ENSUAMT00000016664
OG0000112	rna-XM_034648664.1, rna-XM_034648665.1	transcript_ENSUAMT00000008207, transcript_ENSUAMT00000005272
OG0000113	rna-XM_002931164.4	transcript_ENSUAMT00000028236
OG0000113	rna-XM_019793765.2	transcript_ENSUAMT00000037786, transcript_ENSUAMT00000008619
OG0000113	rna-XM_034655715.1	transcript_ENSUAMT00000019271, transcript_ENSUAMT00000028234
OG0000114	rna-XM_034641590.1	transcript_ENSUAMT00000010945
OG0000114	rna-XM_034650399.1	transcript_ENSUAMT00000023140
OG0000115	rna-XM_034665569.1	transcript_ENSUAMT00000012493
OG0000115	rna-XM_034651827.1	transcript_ENSUAMT00000032793
OG0000115	rna-XM_034657364.1	transcript_ENSUAMT00000011003
OG0000115	rna-XM_019798266.2	transcript_ENSUAMT00000040503
OG0000116	rna-XM_034642336.1	transcript_ENSUAMT00000011616
OG0000116	rna-XM_034645430.1	transcript_ENSUAMT00000020090
OG0000116	rna-XM_002914046.4	transcript_ENSUAMT00000009238
OG0000116	rna-XM_034639013.1	transcript_ENSUAMT00000041820
OG0000117	rna-XM_002915055.4	transcript_ENSUAMT00000005668
OG0000117	rna-XM_034650837.1, rna-XM_034650836.1, rna-XM_034651637.1, rna-XM_034651549.1, rna-XM_034651266.1, rna-XM_034653189.1, rna-XM_002930093.4, rna-XM_034658820.1	transcript_ENSUAMT00000025859
OG0000118	rna-XM_034650748.1	transcript_ENSUAMT00000005023, transcript_ENSUAMT00000006686
OG0000118	rna-XM_011220260.2	transcript_ENSUAMT00000003519
OG0000118	rna-XM_002915618.2, rna-XM_002929402.2	transcript_ENSUAMT00000020509
OG0000119	rna-XM_002931089.2	transcript_ENSUAMT00000005421
OG0000119	rna-XM_034650087.1	transcript_ENSUAMT00000005418
OG0000119	rna-XM_034650110.1	transcript_ENSUAMT00000001031, transcript_ENSUAMT00000012829
OG0000120	rna-XM_011217730.3	transcript_ENSUAMT00000001863
OG0000120	rna-XM_011218027.2	transcript_ENSUAMT00000033591
OG0000120	rna-XM_002930850.3	transcript_ENSUAMT00000001845
OG0000120	rna-XM_002930852.2	transcript_ENSUAMT00000001858
OG0000120	rna-XM_002930851.3	transcript_ENSUAMT00000001852
OG0000122	rna-XM_034670157.1	transcript_ENSUAMT00000035130
OG0000122	rna-XM_002912326.4	transcript_ENSUAMT00000020077
OG0000123	rna-XM_011222248.3	transcript_ENSUAMT00000030791
OG0000123	rna-XM_002913321.4	transcript_ENSUAMT00000012152
OG0000123	rna-XM_034639960.1	transcript_ENSUAMT00000033634
OG0000123	rna-XM_034642471.1	transcript_ENSUAMT00000002992
OG0000124	rna-XM_019804216.2	transcript_ENSUAMT00000030940
OG0000124	rna-XM_034656261.1	transcript_ENSUAMT00000034755
OG0000124	rna-XM_011222201.3	transcript_ENSUAMT00000040234
OG0000124	rna-XM_034657764.1	transcript_ENSUAMT00000026612
OG0000125	rna-XM_002925838.4	transcript_ENSUAMT00000030795
OG0000125	rna-XM_034642784.1	transcript_ENSUAMT00000015000
OG0000125	rna-XM_034645217.1	transcript_ENSUAMT00000020920
OG0000125	rna-XM_002928596.4	transcript_ENSUAMT00000025398
OG0000126	rna-XM_034661217.1	transcript_ENSUAMT00000029961
OG0000126	rna-XM_034639210.1	transcript_ENSUAMT00000028931
OG0000126	rna-XM_034641039.1	transcript_ENSUAMT00000040696
OG0000126	rna-XM_034637793.1	transcript_ENSUAMT00000022215
OG0000127	rna-XM_034648895.1	transcript_ENSUAMT00000020644
OG0000127	rna-XM_034647268.1	transcript_ENSUAMT00000020875
OG0000127	rna-XM_034662710.1	transcript_ENSUAMT00000039592
OG0000128	rna-XM_019806736.2	transcript_ENSUAMT00000027109
OG0000128	rna-XM_019800849.2	transcript_ENSUAMT00000025148
OG0000128	rna-XM_034666952.1	transcript_ENSUAMT00000030944, transcript_ENSUAMT00000022620
OG0000128	rna-XM_034649492.1	transcript_ENSUAMT00000023009
OG0000129	rna-XM_034666254.1	transcript_ENSUAMT00000012328
OG0000129	rna-XM_034649058.1	transcript_ENSUAMT00000035493
OG0000129	rna-XM_034655661.1	transcript_ENSUAMT00000037411
OG0000129	rna-XM_034647494.1	transcript_ENSUAMT00000018641
OG0000130	rna-XM_034644142.1	transcript_ENSUAMT00000010520
OG0000130	rna-XM_034658770.1	transcript_ENSUAMT00000036014
OG0000130	rna-XM_034649277.1	transcript_ENSUAMT00000041074
OG0000130	rna-XM_034667076.1	transcript_ENSUAMT00000008303
OG0000132	rna-XM_034670576.1	transcript_ENSUAMT00000018735
OG0000132	rna-XM_034670575.1	transcript_ENSUAMT00000018453
OG0000132	rna-XM_034669566.1	transcript_ENSUAMT00000006521
OG0000132	rna-XM_034669565.1	transcript_ENSUAMT00000006670
OG0000135	rna-XM_002920781.4, rna-XM_034652987.1, rna-XM_034650827.1, rna-XM_034651113.1, rna-XM_034650590.1, rna-XM_034650591.1, rna-XM_034652210.1	transcript_ENSUAMT00000024075
OG0000135	rna-XM_011216806.3	transcript_ENSUAMT00000039663
OG0000136	rna-XM_034647302.1	transcript_ENSUAMT00000016482
OG0000136	rna-XM_019799101.2	transcript_ENSUAMT00000013089
OG0000136	rna-XM_034649643.1	transcript_ENSUAMT00000027899
OG0000136	rna-XM_034649862.1	transcript_ENSUAMT00000033995
OG0000137	rna-XM_034649083.1	transcript_ENSUAMT00000039853
OG0000137	rna-XM_019801180.2	transcript_ENSUAMT00000014794
OG0000137	rna-XM_034649064.1	transcript_ENSUAMT00000039854
OG0000137	rna-XM_019797391.2	transcript_ENSUAMT00000039794
OG0000138	rna-XM_034647085.1	transcript_ENSUAMT00000020795
OG0000138	rna-XM_002929153.4	transcript_ENSUAMT00000004521
OG0000138	rna-XM_034652153.1, rna-XM_034651098.1, rna-XM_034650903.1, rna-XM_011237436.3	transcript_ENSUAMT00000000329
OG0000139	rna-XM_034647088.1	transcript_ENSUAMT00000025625
OG0000139	rna-XM_034638501.1, rna-XM_034667672.1, rna-XM_034654380.1	transcript_ENSUAMT00000015945
OG0000140	rna-XM_034670022.1	transcript_ENSUAMT00000016434
OG0000140	rna-XM_034672864.1	transcript_ENSUAMT00000034541
OG0000140	rna-XM_002920448.2	transcript_ENSUAMT00000035171
OG0000140	rna-XM_002928032.4	transcript_ENSUAMT00000008638
OG0000141	rna-XM_002930455.4	transcript_ENSUAMT00000015487, transcript_ENSUAMT00000017745, transcript_ENSUAMT00000008237, transcript_ENSUAMT00000017734, transcript_ENSUAMT00000017741, transcript_ENSUAMT00000001692, transcript_ENSUAMT00000002045, transcript_ENSUAMT00000017709, transcript_ENSUAMT00000008416, transcript_ENSUAMT00000022793
OG0000142	rna-XM_034643745.1	transcript_ENSUAMT00000003363
OG0000142	rna-XM_019802748.2	transcript_ENSUAMT00000029728
OG0000142	rna-XM_034672774.1	transcript_ENSUAMT00000022905
OG0000142	rna-XM_034667661.1	transcript_ENSUAMT00000008477
OG0000143	rna-XM_002913202.4	transcript_ENSUAMT00000032010
OG0000143	rna-XM_002917884.4	transcript_ENSUAMT00000041530
OG0000143	rna-XM_011234499.3	transcript_ENSUAMT00000032175
OG0000143	rna-XM_011221616.3	transcript_ENSUAMT00000016853
OG0000144	rna-XM_034649360.1	transcript_ENSUAMT00000037900
OG0000144	rna-XM_034649880.1	transcript_ENSUAMT00000037899
OG0000144	rna-XM_034649881.1	transcript_ENSUAMT00000037898
OG0000144	rna-XM_034649354.1	transcript_ENSUAMT00000001286
OG0000145	rna-XM_019794519.2	transcript_ENSUAMT00000006328
OG0000145	rna-XM_002917747.4	transcript_ENSUAMT00000032465
OG0000145	rna-XM_019793444.2	transcript_ENSUAMT00000008254
OG0000145	rna-XM_034658480.1	transcript_ENSUAMT00000019924
OG0000146	rna-XM_034665671.1	transcript_ENSUAMT00000001606
OG0000146	rna-XM_034661467.1	transcript_ENSUAMT00000017508
OG0000146	rna-XM_002923596.4	transcript_ENSUAMT00000030961
OG0000146	rna-XM_034649234.1	transcript_ENSUAMT00000016241
OG0000147	rna-XM_034649273.1	transcript_ENSUAMT00000016233
OG0000147	rna-XM_034657257.1	transcript_ENSUAMT00000008999
OG0000147	rna-XM_034672299.1	transcript_ENSUAMT00000041051
OG0000148	rna-XM_002915801.4	transcript_ENSUAMT00000033121
OG0000148	rna-XM_019794340.2	transcript_ENSUAMT00000007165
OG0000148	rna-XM_011232902.3	transcript_ENSUAMT00000023978
OG0000148	rna-XM_034672142.1	transcript_ENSUAMT00000028792
OG0000149	rna-XM_034661231.1	transcript_ENSUAMT00000029685
OG0000149	rna-XM_002924149.4	transcript_ENSUAMT00000001188
OG0000149	rna-XM_034656220.1	transcript_ENSUAMT00000023974
OG0000149	rna-XM_034663452.1	transcript_ENSUAMT00000013129
OG0000150	rna-XM_011229173.3	transcript_ENSUAMT00000021319
OG0000150	rna-XM_002930892.2	transcript_ENSUAMT00000004038
OG0000150	rna-XM_002931209.4	transcript_ENSUAMT00000012789
OG0000150	rna-XM_002931292.4	transcript_ENSUAMT00000026624
OG0000151	rna-XM_002920394.4	transcript_ENSUAMT00000021440
OG0000151	rna-XM_034671406.1	transcript_ENSUAMT00000034337
OG0000151	rna-XM_002918140.4	transcript_ENSUAMT00000036724
OG0000152	rna-XM_034647457.1	transcript_ENSUAMT00000028624
OG0000152	rna-XM_034663629.1	transcript_ENSUAMT00000025185
OG0000152	rna-XM_034656678.1	transcript_ENSUAMT00000041024
OG0000152	rna-XM_034672218.1	transcript_ENSUAMT00000012129
OG0000154	rna-XM_011220649.3	transcript_ENSUAMT00000013027
OG0000154	rna-XM_034666129.1	transcript_ENSUAMT00000028626
OG0000154	rna-XM_034658663.1	transcript_ENSUAMT00000032676, transcript_ENSUAMT00000024199
OG0000155	id-LOC117802010	transcript_ENSUAMT00000038339
OG0000155	id-LOC117800798, id-LOC117800782	transcript_ENSUAMT00000016590
OG0000156	rna-XM_034651642.1	transcript_ENSUAMT00000019881
OG0000156	rna-XM_034651723.1, rna-XM_034643943.1	transcript_ENSUAMT00000001675, transcript_ENSUAMT00000003852
OG0000156	rna-XM_034651669.1	transcript_ENSUAMT00000004173
OG0000157	rna-XM_034641250.1	transcript_ENSUAMT00000022666
OG0000157	rna-XM_034641315.1	transcript_ENSUAMT00000022696
OG0000157	rna-XM_002924942.4	transcript_ENSUAMT00000022694
OG0000157	rna-XM_019805635.2	transcript_ENSUAMT00000022663
OG0000158	rna-XM_011234800.3	transcript_ENSUAMT00000039044
OG0000158	rna-XM_002927264.2	transcript_ENSUAMT00000039037
OG0000158	rna-XM_034667676.1	transcript_ENSUAMT00000039043
OG0000158	rna-XM_034667677.1	transcript_ENSUAMT00000039038
OG0000162	rna-XM_011223725.3	transcript_ENSUAMT00000034097
OG0000162	rna-XM_034661363.1	transcript_ENSUAMT00000022619
OG0000162	rna-XM_019802460.2	transcript_ENSUAMT00000020124
OG0000163	rna-XM_034645185.1	transcript_ENSUAMT00000030266
OG0000163	rna-XM_034668518.1	transcript_ENSUAMT00000023665
OG0000164	rna-XM_002928762.4	transcript_ENSUAMT00000041069
OG0000164	rna-XM_034654056.1	transcript_ENSUAMT00000036686
OG0000164	rna-XM_034644201.1	transcript_ENSUAMT00000038710
OG0000165	rna-XM_034654082.1	transcript_ENSUAMT00000025415
OG0000165	rna-XM_011229039.3	transcript_ENSUAMT00000004482
OG0000166	rna-XM_034659708.1, rna-XM_034650653.1	transcript_ENSUAMT00000028780
OG0000166	rna-XM_034650990.1	transcript_ENSUAMT00000015458
OG0000167	rna-XM_011223856.3	transcript_ENSUAMT00000001434
OG0000167	rna-XM_034643487.1	transcript_ENSUAMT00000034742
OG0000167	rna-XM_019796678.2	transcript_ENSUAMT00000034964
OG0000167	rna-XM_034638522.1	transcript_ENSUAMT00000022079
OG0000168	rna-XM_034653583.1	transcript_ENSUAMT00000011384
OG0000168	rna-XM_034653558.1	transcript_ENSUAMT00000002595
OG0000169	rna-XM_034650548.1, rna-XM_034650408.1, rna-XM_034651487.1	transcript_ENSUAMT00000019405, transcript_ENSUAMT00000007695, transcript_ENSUAMT00000007127
