Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots	ursAme.longCDS.prots	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0020441			transcript_ENSUAMT00000020942		
OG0020442			transcript_ENSUAMT00000020252		
OG0020443			transcript_ENSUAMT00000003538		
OG0020444			transcript_ENSUAMT00000009596		
OG0020445			transcript_ENSUAMT00000012293		
OG0020446			transcript_ENSUAMT00000027227		
OG0020447			transcript_ENSUAMT00000027441		
OG0020448			transcript_ENSUAMT00000003834		
OG0020449			transcript_ENSUAMT00000007566		
OG0020450			transcript_ENSUAMT00000028136		
OG0020451			transcript_ENSUAMT00000029272		
OG0020452			transcript_ENSUAMT00000006426		
OG0020453			transcript_ENSUAMT00000026269		
OG0020454			transcript_ENSUAMT00000023791		
OG0020455			transcript_ENSUAMT00000001148		
OG0020456			transcript_ENSUAMT00000009208		
OG0020457			transcript_ENSUAMT00000025937		
OG0020458			transcript_ENSUAMT00000006527		
OG0020459			transcript_ENSUAMT00000010221		
OG0020460			transcript_ENSUAMT00000040627		
OG0020461			transcript_ENSUAMT00000025750		
OG0020462			transcript_ENSUAMT00000006813		
OG0020463			transcript_ENSUAMT00000006817		
OG0020464			transcript_ENSUAMT00000008336		
OG0020465			transcript_ENSUAMT00000013059		
OG0020466			transcript_ENSUAMT00000029713		
OG0020467			transcript_ENSUAMT00000018162		
OG0020468			transcript_ENSUAMT00000018175		
OG0020469			transcript_ENSUAMT00000013564		
OG0020470			transcript_ENSUAMT00000017357		
OG0020471			transcript_ENSUAMT00000004866		
OG0020472			transcript_ENSUAMT00000013917		
OG0020473			transcript_ENSUAMT00000017769		
OG0020474			transcript_ENSUAMT00000030997		
OG0020475			transcript_ENSUAMT00000023295		
OG0020476			transcript_ENSUAMT00000020971		
OG0020477			transcript_ENSUAMT00000033729		
OG0020478			transcript_ENSUAMT00000018007		
OG0020479			transcript_ENSUAMT00000024233		
OG0020480			transcript_ENSUAMT00000018922		
OG0020481			transcript_ENSUAMT00000003385		
OG0020482			transcript_ENSUAMT00000033414		
OG0020483			transcript_ENSUAMT00000028444		
OG0020484			transcript_ENSUAMT00000031820		
OG0020485			transcript_ENSUAMT00000031824		
OG0020486			transcript_ENSUAMT00000038995		
OG0020487			transcript_ENSUAMT00000012726		
OG0020488			transcript_ENSUAMT00000001238		
OG0020489			transcript_ENSUAMT00000006329		
OG0020490			transcript_ENSUAMT00000002478		
OG0020491			transcript_ENSUAMT00000021634		
OG0020492			transcript_ENSUAMT00000006439		
OG0020493			transcript_ENSUAMT00000017361		
OG0020494			transcript_ENSUAMT00000012644		
OG0020495			transcript_ENSUAMT00000005155		
OG0020496			transcript_ENSUAMT00000020022		
OG0020497			transcript_ENSUAMT00000017862		
OG0020498			transcript_ENSUAMT00000011491		
OG0020499			transcript_ENSUAMT00000003951		
OG0020500			transcript_ENSUAMT00000012826		
OG0020501			transcript_ENSUAMT00000037895		
OG0020502			transcript_ENSUAMT00000019902		
OG0020503			transcript_ENSUAMT00000037355		
OG0020504			transcript_ENSUAMT00000037405		
OG0020505			transcript_ENSUAMT00000027965		
OG0020506			transcript_ENSUAMT00000017735		
OG0020507			transcript_ENSUAMT00000017739		
OG0020508			transcript_ENSUAMT00000013493		
OG0020509			transcript_ENSUAMT00000007051		
OG0020510			transcript_ENSUAMT00000040940		
OG0020511			transcript_ENSUAMT00000029202		
OG0020512			transcript_ENSUAMT00000015248		
OG0020513			transcript_ENSUAMT00000006660		
OG0020514			transcript_ENSUAMT00000002242		
OG0020515			transcript_ENSUAMT00000026794		
OG0020516			transcript_ENSUAMT00000027163		
OG0020517			transcript_ENSUAMT00000027141		
OG0020518			transcript_ENSUAMT00000003580		
OG0020519			transcript_ENSUAMT00000023292		
OG0020520			transcript_ENSUAMT00000041849		
OG0020521			transcript_ENSUAMT00000000152		
OG0020522			transcript_ENSUAMT00000028974		
OG0020523			transcript_ENSUAMT00000024055		
OG0020524			transcript_ENSUAMT00000016763		
OG0020525			transcript_ENSUAMT00000016767		
OG0020526			transcript_ENSUAMT00000015873		
OG0020527			transcript_ENSUAMT00000011257		
OG0020528			transcript_ENSUAMT00000031443		
OG0020529			transcript_ENSUAMT00000008171		
OG0020530			transcript_ENSUAMT00000031106		
OG0020531			transcript_ENSUAMT00000010678		
OG0020532			transcript_ENSUAMT00000031474		
OG0020533			transcript_ENSUAMT00000031477		
OG0020534			transcript_ENSUAMT00000003849		
OG0020535			transcript_ENSUAMT00000022420		
OG0020536			transcript_ENSUAMT00000037161		
OG0020537			transcript_ENSUAMT00000019179		
OG0020538			transcript_ENSUAMT00000031825		
OG0020539			transcript_ENSUAMT00000002731		
OG0020540			transcript_ENSUAMT00000035273		
OG0020541			transcript_ENSUAMT00000035279		
OG0020542			transcript_ENSUAMT00000028585		
OG0020543			transcript_ENSUAMT00000023981		
OG0020544			transcript_ENSUAMT00000009521		
OG0020545			transcript_ENSUAMT00000030966		
OG0020546			transcript_ENSUAMT00000034749		
OG0020547			transcript_ENSUAMT00000029405		
OG0020548			transcript_ENSUAMT00000002544		
OG0020549			transcript_ENSUAMT00000002726		
OG0020550			transcript_ENSUAMT00000013768		
OG0020551			transcript_ENSUAMT00000015844		
OG0020552			transcript_ENSUAMT00000018559		
OG0020553			transcript_ENSUAMT00000009726		
OG0020554			transcript_ENSUAMT00000009729		
OG0020555			transcript_ENSUAMT00000023744		
OG0020556			transcript_ENSUAMT00000019495		
OG0020557			transcript_ENSUAMT00000019498		
OG0020558			transcript_ENSUAMT00000001523		
OG0020559			transcript_ENSUAMT00000024991		
OG0020560			transcript_ENSUAMT00000027016		
OG0020561			transcript_ENSUAMT00000041796		
OG0020562			transcript_ENSUAMT00000021922		
OG0020563			transcript_ENSUAMT00000029658		
OG0020564			transcript_ENSUAMT00000034090		
OG0020565			transcript_ENSUAMT00000002551		
OG0020566			transcript_ENSUAMT00000014334		
OG0020567			transcript_ENSUAMT00000001711		
OG0020568			transcript_ENSUAMT00000018189		
OG0020569			transcript_ENSUAMT00000018216		
OG0020570			transcript_ENSUAMT00000012487		
OG0020571			transcript_ENSUAMT00000019359		
OG0020572			transcript_ENSUAMT00000020502		
OG0020573			transcript_ENSUAMT00000007551		
OG0020574			transcript_ENSUAMT00000038598		
OG0020575			transcript_ENSUAMT00000010177		
OG0020576			transcript_ENSUAMT00000001210		
OG0020577			transcript_ENSUAMT00000015701		
OG0020578			transcript_ENSUAMT00000015703		
OG0020579			transcript_ENSUAMT00000002246		
OG0020580			transcript_ENSUAMT00000007760		
OG0020581			transcript_ENSUAMT00000003176		
OG0020582			transcript_ENSUAMT00000034636		
OG0020583			transcript_ENSUAMT00000031862		
OG0020584			transcript_ENSUAMT00000038855		
OG0020585			transcript_ENSUAMT00000022560		
OG0020586			transcript_ENSUAMT00000003409		
OG0020587			transcript_ENSUAMT00000009907		
OG0020588			transcript_ENSUAMT00000010780		
OG0020589			transcript_ENSUAMT00000013695		
OG0020590			transcript_ENSUAMT00000014692		
OG0020591			transcript_ENSUAMT00000024145		
OG0020592			transcript_ENSUAMT00000029156		
OG0020593			transcript_ENSUAMT00000036810		
OG0020594			transcript_ENSUAMT00000036233		
OG0020595			transcript_ENSUAMT00000029597		
OG0020596			transcript_ENSUAMT00000001378		
OG0020597			transcript_ENSUAMT00000041109		
OG0020598			transcript_ENSUAMT00000025516		
OG0020599			transcript_ENSUAMT00000017807		
OG0020600			transcript_ENSUAMT00000034372		
OG0020601			transcript_ENSUAMT00000027726		
OG0020602			transcript_ENSUAMT00000024671		
OG0020603			transcript_ENSUAMT00000025208		
OG0020604			transcript_ENSUAMT00000017359		
OG0020605			transcript_ENSUAMT00000019155		
OG0020606			transcript_ENSUAMT00000006641		
OG0020607			transcript_ENSUAMT00000018266		
OG0020608			transcript_ENSUAMT00000004660		
OG0020609			transcript_ENSUAMT00000023629		
OG0020610			transcript_ENSUAMT00000017952		
OG0020611			transcript_ENSUAMT00000019087		
OG0020612			transcript_ENSUAMT00000016285		
OG0020613			transcript_ENSUAMT00000007786		
OG0020614			transcript_ENSUAMT00000034918		
OG0020615			transcript_ENSUAMT00000019391		
OG0020616			transcript_ENSUAMT00000021330		
OG0020617			transcript_ENSUAMT00000021348		
OG0020618			transcript_ENSUAMT00000041415		
OG0020619			transcript_ENSUAMT00000041416		
OG0020620			transcript_ENSUAMT00000029329		
OG0020621			transcript_ENSUAMT00000036594		
OG0020622				rna42921	
OG0020623				rna42954	
OG0020624				rna43003	
OG0020625				rna43181	
OG0020626				rna43308	
OG0020627				rna43411	
OG0020628				rna51989	
OG0020629				rna47015	
OG0020630				rna18505	
OG0020631				rna18832	
OG0020632				rna18965	
OG0020633				rna19071	
OG0020634				rna44096	
OG0020635				rna42648	
OG0020636				rna47919	
OG0020637				rna49278	
OG0020638				rna52035	
OG0020639				rna42078	
OG0020640				rna36531	
OG0020641				rna0	
OG0020642				rna59	
OG0020643				rna85	
OG0020644				rna145	
OG0020645				rna185	
OG0020646				rna409	
OG0020647				rna411	
OG0020648				rna412	
OG0020649				rna415	
OG0020650				rna755	
OG0020651				rna984	
OG0020652				rna1091	
OG0020653				rna1234	
OG0020654				rna1416	
OG0020655				rna1485	
OG0020656				rna34307	
OG0020657				rna34348	
OG0020658				rna47194	
OG0020659				rna47290	
OG0020660				rna47301	
OG0020661				rna47360	
OG0020662				rna47506	
OG0020663				rna47585	
OG0020664				rna47586	
OG0020665				rna47638	
OG0020666				rna47712	
OG0020667				rna47727	
OG0020668				rna29448	
OG0020669				rna29565	
OG0020670				rna30052	
OG0020671				rna30212	
OG0020672				rna30314	
OG0020673				rna30317	
OG0020674				rna53042	
OG0020675				rna53046	
OG0020676				rna52155	
OG0020677				rna53762	
OG0020678				rna54102	
OG0020679				rna28971	
OG0020680				rna51452	
OG0020681				rna30593	
OG0020682				rna30773	
OG0020683				rna50560	
OG0020684				rna22635	
OG0020685				rna22700	
OG0020686				rna23118	
OG0020687				rna23238	
OG0020688				rna23679	
OG0020689				rna35873	
OG0020690				rna54390	
OG0020691				rna25533	
OG0020692				rna25846	
OG0020693				rna25947	
OG0020694				rna26083	
OG0020695				rna26123	
OG0020696				rna54274	
OG0020697				rna54481	
OG0020698				rna37160	
OG0020699				rna37236	
OG0020700				rna16043	
OG0020701				rna16606	
OG0020702				rna16938	
OG0020703				rna16957	
OG0020704				rna46786	
OG0020705				rna50971	
OG0020706				rna45618	
OG0020707				rna54296	
OG0020708				rna38927	
OG0020709				rna3869	
OG0020710				rna4174	
OG0020711				rna40073	
OG0020712				rna53742	
OG0020713				rna14623	
OG0020714				rna14704	
OG0020715				rna50750	
OG0020716				rna44783	
OG0020717				rna44802	
OG0020718				rna44889	
OG0020719				rna44900	
OG0020720				rna27353	
OG0020721				rna27418	
OG0020722				rna45797	
OG0020723				rna45854	
OG0020724				rna12723	
OG0020725				rna12736	
OG0020726				rna12966	
OG0020727				rna13182	
OG0020728				rna26637	
OG0020729				rna26820	
OG0020730				rna26858	
OG0020731				rna28999	
OG0020732				rna29155	
OG0020733				rna53730	
OG0020734				rna1706	
OG0020735				rna1764	
OG0020736				rna2393	
OG0020737				rna2567	
OG0020738				rna2654	
OG0020739				rna2802	
OG0020740				rna2861	
OG0020741				rna2912	
OG0020742				rna54246	
OG0020743				rna50135	
OG0020744				rna43612	
OG0020745				rna43657	
OG0020746				rna43689	
OG0020747				rna43714	
OG0020748				rna54269	
OG0020749				rna37414	
OG0020750				rna32155	
OG0020751				rna32468	
OG0020752				rna32527	
OG0020753				rna32529	
OG0020754				rna13311	
OG0020755				rna13805	
OG0020756				rna13809	
OG0020757				rna13896	
OG0020758				rna5330	
OG0020759				rna5358	
OG0020760				rna5470	
OG0020761				rna5916	
OG0020762				rna6279	
OG0020763				rna6286	
OG0020764				rna6335	
OG0020765				rna6359	
OG0020766				rna6415	
OG0020767				rna6810	
OG0020768				rna6813	
OG0020769				rna7243	
OG0020770				rna7299	
OG0020771				rna7336	
OG0020772				rna41729	
OG0020773				rna42000	
OG0020774				rna27988	
OG0020775				rna28081	
OG0020776				rna41264	
OG0020777				rna41349	
OG0020778				rna41587	
OG0020779				rna41105	
OG0020780				rna19652	
OG0020781				rna19936	
OG0020782				rna19981	
OG0020783				rna20061	
OG0020784				rna20207	
OG0020785				rna20321	
OG0020786				rna20322	
OG0020787				rna33293	
OG0020788				rna36751	
OG0020789				rna54318	
OG0020790				rna34614	
OG0020791				rna34621	
OG0020792				rna34697	
OG0020793				rna34714	
OG0020794				rna35122	
OG0020795				rna35198	
OG0020796				rna17107	
OG0020797				rna17119	
OG0020798				rna17272	
OG0020799				rna17591	
OG0020800				rna17645	
OG0020801				rna17680	
OG0020802				rna17702	
OG0020803				rna18146	
OG0020804				rna18318	
OG0020805				rna38713	
OG0020806				rna11303	
OG0020807				rna11511	
OG0020808				rna12047	
OG0020809				rna39890	
OG0020810				rna41656	
OG0020811				rna31286	
OG0020812				rna31317	
OG0020813				rna31534	
OG0020814				rna31626	
OG0020815				rna52848	
OG0020816				rna49521	
OG0020817				rna48515	
OG0020818				rna54052	
OG0020819				rna20549	
OG0020820				rna20675	
OG0020821				rna7924	
OG0020822				rna8235	
OG0020823				rna8275	
OG0020824				rna8401	
OG0020825				rna8428	
OG0020826				rna8549	
OG0020827				rna8606	
OG0020828				rna8730	
OG0020829				rna8790	
OG0020830				rna9207	
OG0020831				rna9296	
OG0020832				rna25115	
OG0020833				rna25209	
OG0020834				rna25279	
OG0020835				rna9869	
OG0020836				rna10147	
OG0020837				rna10200	
OG0020838				rna54139	
OG0020839				id578909	
OG0020840				id578922	
OG0020841				rna52973	
OG0020842				id578929	
OG0020843				rna52977	
OG0020844				rna52982	
OG0020845				rna30987	
OG0020846				rna48455	
OG0020847				rna48463	
OG0020848				rna23962	
OG0020849				rna24303	
OG0020850				rna24311	
OG0020851				rna26414	
OG0020852				rna26532	
OG0020853				rna38066	
OG0020854				rna38285	
OG0020855				rna38415	
OG0020856				rna38442	
OG0020857				rna38475	
OG0020858				rna49697	
OG0020859				rna49706	
OG0020860				rna49709	
OG0020861				rna32777	
OG0020862				rna33036	
OG0020863				rna33097	
OG0020864				rna36983	
OG0020865				rna37002	
OG0020866				rna10473	
OG0020867				rna10641	
OG0020868				rna10842	
OG0020869				rna54124	
OG0020870				rna39160	
OG0020871				rna39237	
OG0020872				rna39713	
OG0020873				rna48092	
OG0020874				rna48112	
OG0020875				rna48197	
OG0020876				rna48266	
OG0020877				rna48281	
OG0020878				rna48283	
OG0020879				rna48305	
OG0020880				rna50227	
OG0020881				rna45946	
OG0020882				rna45955	
OG0020883				rna46097	
OG0020884				rna48851	
OG0020885				rna48988	
OG0020886				rna21147	
OG0020887				rna21148	
OG0020888				rna21162	
OG0020889				rna21232	
OG0020890				rna21844	
OG0020891				rna54383	
OG0020892				rna51914	
OG0020893				rna14969	
OG0020894				rna15123	
OG0020895				rna15342	
OG0020896				rna15372	
OG0020897				rna15402	
OG0020898				rna15416	
OG0020899				rna15640	
OG0020900				rna15678	
OG0020901				rna49836	
OG0020902				rna45329	
OG0020903				rna45335	
OG0020904					rna4348
OG0020905					rna4433
OG0020906					rna34962
OG0020907					rna16849
OG0020908					rna16855
OG0020909					rna32357
OG0020910					rna8411
OG0020911					rna8843
OG0020912					rna26818
OG0020913					rna11817
OG0020914					rna4071
OG0020915					rna28893
OG0020916					rna287
OG0020917					rna334
OG0020918					rna349
OG0020919					rna363
OG0020920					rna7708
OG0020921					rna7734
OG0020922					rna7761
OG0020923					rna5442
OG0020924					rna5459
OG0020925					rna1588
OG0020926					rna1639
OG0020927					rna1650
OG0020928					rna1702
OG0020929					rna29135
OG0020930					rna2707
OG0020931					rna20722
OG0020932					rna8288
OG0020933					rna8327
OG0020934					rna8354
OG0020935					rna35552
OG0020936					rna2743
OG0020937					rna29969
OG0020938					rna1467
OG0020939					rna1484
OG0020940					rna1509
OG0020941					rna1532
OG0020942					rna32136
OG0020943					rna32138
OG0020944					rna21548
OG0020945					rna32363
OG0020946					rna6869
OG0020947					rna35908
OG0020948					rna8221
OG0020949					rna27368
OG0020950					rna31199
OG0020951					rna31200
OG0020952					rna4904
OG0020953					rna4997
OG0020954					rna24311
OG0020955					rna24457
OG0020956					rna33084
OG0020957					rna31682
OG0020958					rna31698
OG0020959					rna31708
OG0020960					rna5632
OG0020961					rna5636
OG0020962					rna5642
OG0020963					rna5649
OG0020964					rna28062
OG0020965					rna28202
OG0020966					rna13728
OG0020967					rna13942
OG0020968					rna13951
OG0020969					rna14045
OG0020970					rna14138
OG0020971					rna17554
OG0020972					rna17662
OG0020973					rna35916
OG0020974					rna35934
OG0020975					rna36277
OG0020976					rna12768
OG0020977					rna33318
OG0020978					rna33330
OG0020979					rna5729
OG0020980					rna5766
OG0020981					rna21215
OG0020982					rna21231
OG0020983					rna22943
OG0020984					rna34586
OG0020985					rna23825
OG0020986					rna23829
OG0020987					rna21595
OG0020988					rna21652
OG0020989					rna21675
OG0020990					rna21690
OG0020991					rna21820
OG0020992					rna21959
OG0020993					rna22184
OG0020994					rna22557
OG0020995					rna22584
OG0020996					rna22598
OG0020997					rna32404
OG0020998					rna31292
OG0020999					rna31438
OG0021000					rna31585
OG0021001					rna32336
OG0021002					rna22638
OG0021003					rna22740
OG0021004					rna23726
OG0021005					rna29087
OG0021006					rna32234
OG0021007					rna34895
OG0021008					rna32328
OG0021009					rna19445
OG0021010					rna19462
OG0021011					rna34272
OG0021012					rna34306
OG0021013					rna34319
OG0021014					rna34348
OG0021015					rna34429
OG0021016					rna34432
OG0021017					rna34448
OG0021018					rna18980
OG0021019					rna2808
OG0021020					rna2828
OG0021021					rna32308
OG0021022					rna29331
OG0021023					rna21454
OG0021024					rna21465
OG0021025					rna21466
OG0021026					rna21467
OG0021027					rna21481
OG0021028					rna21510
OG0021029					rna21515
OG0021030					rna21521
OG0021031					rna21523
OG0021032					rna6591
OG0021033					rna6599
OG0021034					rna6609
OG0021035					rna30650
OG0021036					gene26559
OG0021037					rna4313
OG0021038					rna8625
OG0021039					rna8704
OG0021040					rna33012
OG0021041					rna33019
OG0021042					rna14819
OG0021043					rna14830
OG0021044					rna14944
OG0021045					rna14996
OG0021046					rna14997
OG0021047					rna15030
OG0021048					rna15072
OG0021049					rna15073
OG0021050					rna15080
OG0021051					rna15105
OG0021052					rna15118
OG0021053					rna15146
OG0021054					rna32435
OG0021055					rna29727
OG0021056					rna29729
OG0021057					rna19357
OG0021058					rna19393
OG0021059					rna25332
OG0021060					rna32303
OG0021061					rna32163
OG0021062					rna34966
OG0021063					rna17944
OG0021064					rna17945
OG0021065					rna18202
OG0021066					rna18236
OG0021067					rna18249
OG0021068					rna18337
OG0021069					rna18391
OG0021070					rna18510
OG0021071					rna18566
OG0021072					rna18634
OG0021073					rna34971
OG0021074					rna26656
OG0021075					rna26693
OG0021076					rna26721
OG0021077					rna32352
OG0021078					rna119
OG0021079					rna137
OG0021080					rna141
OG0021081					rna9511
OG0021082					rna9612
OG0021083					rna9644
OG0021084					rna6453
OG0021085					rna20839
OG0021086					rna20849
OG0021087					rna25789
OG0021088					rna25793
OG0021089					rna25805
OG0021090					rna25832
OG0021091					rna25963
OG0021092					rna23796
OG0021093					rna29361
OG0021094					rna29441
OG0021095					rna29443
OG0021096					rna33919
OG0021097					rna33924
OG0021098					rna33955
OG0021099					rna4550
OG0021100					rna4627
OG0021101					rna33479
OG0021102					rna5281
OG0021103					rna27611
OG0021104					rna27669
OG0021105					rna27775
OG0021106					rna35759
OG0021107					rna30553
OG0021108					rna14521
OG0021109					rna32797
OG0021110					rna32819
OG0021111					rna32828
OG0021112					rna32326
OG0021113					rna31069
OG0021114					rna27943
OG0021115					rna25110
OG0021116					rna25164
OG0021117					rna25178
OG0021118					rna19980
OG0021119					rna20019
OG0021120					rna33810
OG0021121					rna12629
OG0021122					rna32729
OG0021123					rna32751
OG0021124					rna20261
OG0021125					rna20311
OG0021126					rna20313
OG0021127					rna32319
OG0021128					rna33275
OG0021129					rna24791
OG0021130					rna24839
OG0021131					rna24891
OG0021132					rna25004
OG0021133					rna25049
OG0021134					rna36111
OG0021135					rna36137
OG0021136					rna2853
OG0021137					rna2858
OG0021138					rna2920
OG0021139					rna30851
OG0021140					rna32384
OG0021141					rna825
OG0021142					rna871
OG0021143					rna3586
OG0021144					rna3654
OG0021145					rna3817
OG0021146					rna3821
OG0021147					rna16926
OG0021148					rna16957
OG0021149					rna17072
OG0021150					rna27483
OG0021151					rna27544
OG0021152					rna34730
OG0021153					rna34731
OG0021154					rna34758
OG0021155					rna19175
OG0021156					rna27985
OG0021157					rna27987
OG0021158					rna16314
OG0021159					rna16412
OG0021160					rna16450
OG0021161					rna34108
OG0021162					rna22612
OG0021163					rna29739
OG0021164					rna15339
OG0021165					rna6541
OG0021166					rna23317
OG0021167					rna23341
OG0021168					rna11505
OG0021169					rna11523
OG0021170					rna11567
OG0021171					rna11570
OG0021172					rna11579
OG0021173					rna11642
OG0021174					rna11664
OG0021175					rna11681
OG0021176					rna28964
OG0021177					rna9764
OG0021178					rna9768
OG0021179					rna35082
OG0021180					rna10099
OG0021181					rna10118
OG0021182					rna22878
OG0021183					rna33881
OG0021184					rna24544
OG0021185					rna24600
OG0021186					rna18753
OG0021187					rna6960
OG0021188					rna7027
OG0021189					rna7029
OG0021190					rna7085
OG0021191					rna7108
OG0021192					rna7155
OG0021193					rna7271
OG0021194					rna19202
OG0021195					rna2993
OG0021196					rna3165
OG0021197					rna3331
OG0021198					rna3365
OG0021199					rna3517
OG0021200					rna7583
OG0021201					rna7600
OG0021202					rna32496
OG0021203					rna17889
OG0021204					rna17896
OG0021205					rna17897
OG0021206					rna17898
OG0021207					rna24225
OG0021208					rna32396
OG0021209					gene13913
OG0021210					rna1974
OG0021211					rna2414
OG0021212					rna2478
OG0021213					rna2565
OG0021214					rna23229
OG0021215					rna26005
OG0021216					rna26270
OG0021217					rna26312
OG0021218					rna26441
OG0021219					rna26553
OG0021220					rna20594
OG0021221					rna20697
OG0021222					rna10788
OG0021223					rna10967
OG0021224					rna11081
OG0021225					rna11089
OG0021226					rna11168
OG0021227					rna9009
OG0021228					rna9154
OG0021229					rna9230
OG0021230					rna12963
OG0021231					rna13029
OG0021232					rna13101
OG0021233					rna6686
OG0021234					rna7928
OG0021235					rna7938
OG0021236					rna7960
OG0021237					rna7966
OG0021238					rna7998
OG0021239					rna30249
OG0021240					rna30426
OG0021241					rna15439
OG0021242					rna15500
OG0021243					rna15504
OG0021244					rna11968
OG0021245					rna12071
OG0021246					rna12115
OG0021247					rna12136
OG0021248					rna15622
OG0021249					rna16051
OG0021250					rna16058
OG0021251					rna16103
OG0021252					rna16194
OG0021253					rna10393
OG0021254					rna10156
OG0021255					rna10242
OG0021256					rna6345
OG0021257					rna6427
OG0021258					rna14282
OG0021259					rna936
OG0021260					rna994
OG0021261					rna1067
OG0021262					rna1075
OG0021263					rna10640
OG0021264					rna10678
OG0021265					rna10681
OG0021266					rna10722
OG0021267					rna23655
OG0021268					rna5025
OG0021269					rna5106
OG0021270					rna5211
OG0021271					rna4631
OG0021272					rna4681
OG0021273					rna4724
OG0021274					rna4725
OG0021275					rna32293
OG0021276					rna25500
OG0021277					rna25504
OG0021278					rna25558
OG0021279					rna20882
OG0021280					rna32372
OG0021281					rna9303
OG0021282					rna23902
OG0021283					rna23948
OG0021284					rna23950
OG0021285					rna24049
OG0021286					rna24092
OG0021287					rna24099
OG0021288					rna18657
OG0021289					rna33202
OG0021290					rna33210
OG0021291					rna33253
OG0021292					rna33260
OG0021293					rna27383
OG0021294					rna19766
OG0021295					rna19963
OG0021296					rna28678
OG0021297					rna1077
OG0021298					rna1187
OG0021299					rna1267
OG0021300					rna1359
OG0021301					rna1362
OG0021302					rna1424
OG0021303					rna5839
OG0021304					rna5872
OG0021305					rna5879
OG0021306					rna26897
OG0021307					rna26956
OG0021308					rna27057
OG0021309					rna13565
OG0021310					rna13611
OG0021311					rna21283
OG0021312					rna28410
OG0021313					rna29480
OG0021314					rna29497
OG0021315					rna29507
OG0021316					rna11359
OG0021317					rna11428
OG0021318					rna11489
OG0021319					rna32295
