Orthogroup	ursAme.longCDS.prots	ailMel.longCDS.prots
OG0000068	transcript_ENSUAMT00000032890	rna-XM_034649752.1
OG0000068	transcript_ENSUAMT00000031529	rna-XM_019807464.2, rna-XM_011234171.2
OG0000069	transcript_ENSUAMT00000023503	rna-XM_002929941.3
OG0000070	transcript_ENSUAMT00000031541	rna-XM_011232699.2
OG0000070	transcript_ENSUAMT00000024539	rna-XM_002931023.3
OG0000070	transcript_ENSUAMT00000024497	rna-XM_019793613.2
OG0000070	transcript_ENSUAMT00000001433	rna-XM_034650688.1
OG0000070	transcript_ENSUAMT00000024524, transcript_ENSUAMT00000024540, transcript_ENSUAMT00000007013, transcript_ENSUAMT00000035069	rna-XM_011217954.3
OG0000071	transcript_ENSUAMT00000034545, transcript_ENSUAMT00000027459	rna-XM_034653320.1
OG0000071	transcript_ENSUAMT00000006272	rna-XM_002926914.4
OG0000071	transcript_ENSUAMT00000001514, transcript_ENSUAMT00000003273, transcript_ENSUAMT00000003131	rna-XM_034650586.1
OG0000072	transcript_ENSUAMT00000031565	rna-XM_002930341.2, rna-XM_002930339.2
OG0000072	transcript_ENSUAMT00000031570	rna-XM_011217113.2
OG0000072	transcript_ENSUAMT00000031566, transcript_ENSUAMT00000031558	rna-XM_002930337.4
OG0000072	transcript_ENSUAMT00000031560	rna-XM_002930338.2
OG0000072	transcript_ENSUAMT00000031568	rna-XM_011217112.3
OG0000073	transcript_ENSUAMT00000018297	rna-XM_011217181.3
OG0000073	transcript_ENSUAMT00000006389	rna-XM_034651808.1
OG0000073	transcript_ENSUAMT00000006396	rna-XM_034644807.1, rna-XM_034651354.1
OG0000073	transcript_ENSUAMT00000018296, transcript_ENSUAMT00000006391	rna-XM_011217186.2
OG0000074	transcript_ENSUAMT00000035075, transcript_ENSUAMT00000035077	rna-XM_002926878.3
OG0000075	transcript_ENSUAMT00000033757	rna-XM_034672380.1
OG0000075	transcript_ENSUAMT00000009546	rna-XM_034650379.1
OG0000075	transcript_ENSUAMT00000033604	rna-XM_034650274.1
OG0000075	transcript_ENSUAMT00000033631	rna-XM_034650286.1
OG0000076	transcript_ENSUAMT00000028492	rna-XM_002930898.3
OG0000076	transcript_ENSUAMT00000028491	rna-XM_019793857.2
OG0000076	transcript_ENSUAMT00000028490	rna-XM_002931117.3, rna-XM_034661799.1
OG0000076	transcript_ENSUAMT00000010898, transcript_ENSUAMT00000006760, transcript_ENSUAMT00000003550	rna-XM_034650402.1, rna-XM_034651274.1
OG0000076	transcript_ENSUAMT00000007717	rna-XM_034663551.1
OG0000077	transcript_ENSUAMT00000027149	rna-XM_034650574.1
OG0000078	transcript_ENSUAMT00000027768	rna-XM_002930878.3
OG0000078	transcript_ENSUAMT00000013071	rna-XM_002930877.1
OG0000078	transcript_ENSUAMT00000013073	rna-XM_034644823.1
OG0000078	transcript_ENSUAMT00000013075	rna-XM_034646554.1
OG0000078	transcript_ENSUAMT00000013076	rna-XM_034646605.1
OG0000078	transcript_ENSUAMT00000027769	rna-XM_002930879.2
OG0000079	transcript_ENSUAMT00000023208	rna-XM_034650092.1
OG0000079	transcript_ENSUAMT00000013913, transcript_ENSUAMT00000020817	rna-XM_002926094.4, rna-XM_034667604.1
OG0000079	transcript_ENSUAMT00000020819	rna-XM_002928582.1
OG0000079	transcript_ENSUAMT00000004446	rna-XM_002928571.2
OG0000080	transcript_ENSUAMT00000000629	rna-XM_034650387.1, rna-XM_034652861.1, rna-XM_011229264.3
OG0000081	transcript_ENSUAMT00000033652	rna-XM_034645322.1
OG0000081	transcript_ENSUAMT00000033660	rna-XM_002930972.4
OG0000081	transcript_ENSUAMT00000033742	rna-XM_034645785.1
OG0000081	transcript_ENSUAMT00000033752	rna-XM_034645786.1
OG0000081	transcript_ENSUAMT00000033714	rna-XM_034645784.1
OG0000082	transcript_ENSUAMT00000023125	rna-XM_034670228.1
OG0000082	transcript_ENSUAMT00000002222	rna-XM_034670262.1
OG0000082	transcript_ENSUAMT00000027665	rna-XM_034670623.1
OG0000082	transcript_ENSUAMT00000035916	rna-XM_034646947.1
OG0000082	transcript_ENSUAMT00000023533	rna-XM_034647203.1
OG0000083	transcript_ENSUAMT00000011221, transcript_ENSUAMT00000000810	rna-XM_034666477.1
OG0000083	transcript_ENSUAMT00000010886, transcript_ENSUAMT00000010887, transcript_ENSUAMT00000003475, transcript_ENSUAMT00000001343	rna-XM_002924988.4, rna-XM_002925007.4
OG0000083	transcript_ENSUAMT00000032372	rna-XM_002924987.4
OG0000083	transcript_ENSUAMT00000015453, transcript_ENSUAMT00000024460	rna-XM_002925003.4
OG0000083	transcript_ENSUAMT00000024456	rna-XM_002931185.4
OG0000083	transcript_ENSUAMT00000001048	rna-XM_002924986.4
OG0000084	transcript_ENSUAMT00000004232	rna-XM_002926852.4
OG0000084	transcript_ENSUAMT00000004624	rna-XM_011234340.2
OG0000084	transcript_ENSUAMT00000007088, transcript_ENSUAMT00000001866	rna-XM_002926865.2
OG0000084	transcript_ENSUAMT00000004212	rna-XM_002926873.2, rna-XM_011234347.3
OG0000085	transcript_ENSUAMT00000009535	rna-XM_034653427.1, rna-XM_034652811.1
OG0000085	transcript_ENSUAMT00000009531	rna-XM_011217839.1
OG0000085	transcript_ENSUAMT00000004358	rna-XM_034653430.1
OG0000086	transcript_ENSUAMT00000000792	rna-XM_034653842.1, rna-XM_034653843.1
OG0000086	transcript_ENSUAMT00000018989	rna-XM_002930367.4
OG0000086	transcript_ENSUAMT00000018997	rna-XM_034653832.1
OG0000086	transcript_ENSUAMT00000018999	rna-XM_011222974.3
OG0000087	transcript_ENSUAMT00000026358	rna-XM_019808677.2
OG0000087	transcript_ENSUAMT00000026359	rna-XM_019808666.2
OG0000087	transcript_ENSUAMT00000026357	rna-XM_034639122.1
OG0000087	transcript_ENSUAMT00000012621	rna-XM_034639111.1
OG0000088	transcript_ENSUAMT00000017636	rna-XM_034647604.1
OG0000088	transcript_ENSUAMT00000016740	rna-XM_019801319.2
OG0000088	transcript_ENSUAMT00000021183	rna-XM_034652730.1, rna-XM_034652637.1, rna-XM_034652704.1
OG0000089	transcript_ENSUAMT00000026600	rna-XM_034653059.1, rna-XM_034642571.1
OG0000089	transcript_ENSUAMT00000023695	rna-XM_034667189.1
OG0000089	transcript_ENSUAMT00000024073	rna-XM_034647892.1, rna-XM_034652718.1, rna-XM_034652926.1, rna-XM_034653299.1, rna-XM_034651143.1
OG0000089	transcript_ENSUAMT00000000737	rna-XM_034652175.1, rna-XM_034651027.1, rna-XM_034651357.1, rna-XM_034652039.1, rna-XM_034652167.1, rna-XM_034651026.1, rna-XM_034651025.1
OG0000092	transcript_ENSUAMT00000023475	rna-XM_034647810.1, rna-XM_019794440.2
OG0000092	transcript_ENSUAMT00000017778	rna-XM_034644934.1
OG0000092	transcript_ENSUAMT00000031065	rna-XM_034667628.1
OG0000092	transcript_ENSUAMT00000000684	rna-XM_002922393.4
OG0000092	transcript_ENSUAMT00000003172	rna-XM_034663574.1
OG0000093	transcript_ENSUAMT00000024947	rna-XM_011217898.3
OG0000093	transcript_ENSUAMT00000022790	rna-XM_011222266.3
OG0000093	transcript_ENSUAMT00000017111	rna-XM_019796911.2
OG0000093	transcript_ENSUAMT00000024748	rna-XM_034648060.1
OG0000093	transcript_ENSUAMT00000026839	rna-XM_002926735.4
OG0000094	transcript_ENSUAMT00000028340	id-LOC105240710
OG0000096	transcript_ENSUAMT00000030019	rna-XM_002918229.4
OG0000096	transcript_ENSUAMT00000008407	rna-XM_011224218.3
OG0000096	transcript_ENSUAMT00000008420	rna-XM_011224217.3
OG0000097	transcript_ENSUAMT00000035055	rna-XM_034652958.1, rna-XM_019799082.2
OG0000097	transcript_ENSUAMT00000002419	rna-XM_011237023.3
OG0000097	transcript_ENSUAMT00000039473	rna-XM_002922227.3
OG0000099	transcript_ENSUAMT00000003470, transcript_ENSUAMT00000020375	rna-XM_002923031.3
OG0000099	transcript_ENSUAMT00000012298	rna-XM_002923023.2
OG0000099	transcript_ENSUAMT00000012301, transcript_ENSUAMT00000004608	rna-XM_011229642.2, rna-XM_011229644.3
OG0000101	transcript_ENSUAMT00000025161	rna-XM_034641930.1
OG0000101	transcript_ENSUAMT00000035593	rna-XM_034668382.1, rna-XM_034651210.1, rna-XM_034653238.1
OG0000101	transcript_ENSUAMT00000000308	rna-XM_034653535.1, rna-XM_034651779.1, rna-XM_034650227.1, rna-XM_034649850.1
OG0000102	transcript_ENSUAMT00000022460, transcript_ENSUAMT00000032556, transcript_ENSUAMT00000020950, transcript_ENSUAMT00000002660	rna-XM_034649919.1, rna-XM_034650297.1
OG0000102	transcript_ENSUAMT00000024530	rna-XM_034649713.1
OG0000102	transcript_ENSUAMT00000002604	rna-XM_034645293.1
OG0000103	transcript_ENSUAMT00000011200	rna-XM_002912520.4
OG0000103	transcript_ENSUAMT00000034550	rna-XM_002917015.4
OG0000103	transcript_ENSUAMT00000011204	rna-XM_002912519.2
OG0000103	transcript_ENSUAMT00000040891	rna-XM_002927241.4
OG0000104	transcript_ENSUAMT00000031706	rna-XM_002929093.4
OG0000104	transcript_ENSUAMT00000013654	rna-XM_034645916.1
OG0000104	transcript_ENSUAMT00000013823	rna-XM_019793751.2
OG0000104	transcript_ENSUAMT00000031724	rna-XM_034649988.1, rna-XM_034651311.1, rna-XM_034652634.1, rna-XM_034658832.1
OG0000106	transcript_ENSUAMT00000011775	id-LOC117798776
OG0000107	transcript_ENSUAMT00000002651	rna-XM_034649040.1
OG0000107	transcript_ENSUAMT00000032635	rna-NM_001304846.1, rna-XM_034638851.1
OG0000108	transcript_ENSUAMT00000041712	rna-XM_034667951.1
OG0000108	transcript_ENSUAMT00000006394	rna-XM_002914936.4
OG0000109	transcript_ENSUAMT00000024555	rna-XM_002929790.4
OG0000109	transcript_ENSUAMT00000041705	rna-XM_034649928.1
OG0000109	transcript_ENSUAMT00000038024	rna-XM_034655998.1
OG0000109	transcript_ENSUAMT00000019583	rna-XM_034658903.1
OG0000110	transcript_ENSUAMT00000023231	rna-XM_002928526.4
OG0000110	transcript_ENSUAMT00000023313	rna-XM_002928550.4
OG0000110	transcript_ENSUAMT00000007149	rna-XM_002927084.4
OG0000110	transcript_ENSUAMT00000015996	rna-XM_011236409.3
OG0000111	transcript_ENSUAMT00000010250	rna-XM_002912448.4
OG0000111	transcript_ENSUAMT00000000089	rna-XM_002927300.4
OG0000111	transcript_ENSUAMT00000034898	rna-XM_034652473.1
OG0000111	transcript_ENSUAMT00000039442	rna-XM_034652091.1, rna-XM_002922232.4
OG0000112	transcript_ENSUAMT00000016664	rna-XM_002931351.2
OG0000112	transcript_ENSUAMT00000008207, transcript_ENSUAMT00000005272	rna-XM_034648664.1, rna-XM_034648665.1
OG0000113	transcript_ENSUAMT00000028236	rna-XM_002931164.4
OG0000113	transcript_ENSUAMT00000037786, transcript_ENSUAMT00000008619	rna-XM_019793765.2
OG0000113	transcript_ENSUAMT00000019271, transcript_ENSUAMT00000028234	rna-XM_034655715.1
OG0000114	transcript_ENSUAMT00000010945	rna-XM_034641590.1
OG0000114	transcript_ENSUAMT00000023140	rna-XM_034650399.1
OG0000115	transcript_ENSUAMT00000012493	rna-XM_034665569.1
OG0000115	transcript_ENSUAMT00000032793	rna-XM_034651827.1
OG0000115	transcript_ENSUAMT00000011003	rna-XM_034657364.1
OG0000115	transcript_ENSUAMT00000040503	rna-XM_019798266.2
OG0000116	transcript_ENSUAMT00000011616	rna-XM_034642336.1
OG0000116	transcript_ENSUAMT00000020090	rna-XM_034645430.1
OG0000116	transcript_ENSUAMT00000009238	rna-XM_002914046.4
OG0000116	transcript_ENSUAMT00000041820	rna-XM_034639013.1
OG0000117	transcript_ENSUAMT00000005668	rna-XM_002915055.4
OG0000117	transcript_ENSUAMT00000025859	rna-XM_034650837.1, rna-XM_034650836.1, rna-XM_034651637.1, rna-XM_034651549.1, rna-XM_034651266.1, rna-XM_034653189.1, rna-XM_002930093.4, rna-XM_034658820.1
OG0000118	transcript_ENSUAMT00000005023, transcript_ENSUAMT00000006686	rna-XM_034650748.1
OG0000118	transcript_ENSUAMT00000003519	rna-XM_011220260.2
OG0000118	transcript_ENSUAMT00000020509	rna-XM_002915618.2, rna-XM_002929402.2
OG0000119	transcript_ENSUAMT00000005421	rna-XM_002931089.2
OG0000119	transcript_ENSUAMT00000005418	rna-XM_034650087.1
OG0000119	transcript_ENSUAMT00000001031, transcript_ENSUAMT00000012829	rna-XM_034650110.1
OG0000120	transcript_ENSUAMT00000001863	rna-XM_011217730.3
OG0000120	transcript_ENSUAMT00000033591	rna-XM_011218027.2
OG0000120	transcript_ENSUAMT00000001845	rna-XM_002930850.3
OG0000120	transcript_ENSUAMT00000001858	rna-XM_002930852.2
OG0000120	transcript_ENSUAMT00000001852	rna-XM_002930851.3
OG0000122	transcript_ENSUAMT00000035130	rna-XM_034670157.1
OG0000122	transcript_ENSUAMT00000020077	rna-XM_002912326.4
OG0000123	transcript_ENSUAMT00000030791	rna-XM_011222248.3
OG0000123	transcript_ENSUAMT00000012152	rna-XM_002913321.4
OG0000123	transcript_ENSUAMT00000033634	rna-XM_034639960.1
OG0000123	transcript_ENSUAMT00000002992	rna-XM_034642471.1
OG0000124	transcript_ENSUAMT00000030940	rna-XM_019804216.2
OG0000124	transcript_ENSUAMT00000034755	rna-XM_034656261.1
OG0000124	transcript_ENSUAMT00000040234	rna-XM_011222201.3
OG0000124	transcript_ENSUAMT00000026612	rna-XM_034657764.1
OG0000125	transcript_ENSUAMT00000030795	rna-XM_002925838.4
OG0000125	transcript_ENSUAMT00000015000	rna-XM_034642784.1
OG0000125	transcript_ENSUAMT00000020920	rna-XM_034645217.1
OG0000125	transcript_ENSUAMT00000025398	rna-XM_002928596.4
OG0000126	transcript_ENSUAMT00000029961	rna-XM_034661217.1
OG0000126	transcript_ENSUAMT00000028931	rna-XM_034639210.1
OG0000126	transcript_ENSUAMT00000040696	rna-XM_034641039.1
OG0000126	transcript_ENSUAMT00000022215	rna-XM_034637793.1
OG0000127	transcript_ENSUAMT00000020644	rna-XM_034648895.1
OG0000127	transcript_ENSUAMT00000020875	rna-XM_034647268.1
OG0000127	transcript_ENSUAMT00000039592	rna-XM_034662710.1
OG0000128	transcript_ENSUAMT00000027109	rna-XM_019806736.2
OG0000128	transcript_ENSUAMT00000025148	rna-XM_019800849.2
OG0000128	transcript_ENSUAMT00000030944, transcript_ENSUAMT00000022620	rna-XM_034666952.1
OG0000128	transcript_ENSUAMT00000023009	rna-XM_034649492.1
OG0000129	transcript_ENSUAMT00000012328	rna-XM_034666254.1
OG0000129	transcript_ENSUAMT00000035493	rna-XM_034649058.1
OG0000129	transcript_ENSUAMT00000037411	rna-XM_034655661.1
OG0000129	transcript_ENSUAMT00000018641	rna-XM_034647494.1
OG0000130	transcript_ENSUAMT00000010520	rna-XM_034644142.1
OG0000130	transcript_ENSUAMT00000036014	rna-XM_034658770.1
OG0000130	transcript_ENSUAMT00000041074	rna-XM_034649277.1
OG0000130	transcript_ENSUAMT00000008303	rna-XM_034667076.1
OG0000132	transcript_ENSUAMT00000018735	rna-XM_034670576.1
OG0000132	transcript_ENSUAMT00000018453	rna-XM_034670575.1
OG0000132	transcript_ENSUAMT00000006521	rna-XM_034669566.1
OG0000132	transcript_ENSUAMT00000006670	rna-XM_034669565.1
OG0000135	transcript_ENSUAMT00000024075	rna-XM_002920781.4, rna-XM_034652987.1, rna-XM_034650827.1, rna-XM_034651113.1, rna-XM_034650590.1, rna-XM_034650591.1, rna-XM_034652210.1
OG0000135	transcript_ENSUAMT00000039663	rna-XM_011216806.3
OG0000136	transcript_ENSUAMT00000016482	rna-XM_034647302.1
OG0000136	transcript_ENSUAMT00000013089	rna-XM_019799101.2
OG0000136	transcript_ENSUAMT00000027899	rna-XM_034649643.1
OG0000136	transcript_ENSUAMT00000033995	rna-XM_034649862.1
OG0000137	transcript_ENSUAMT00000039853	rna-XM_034649083.1
OG0000137	transcript_ENSUAMT00000014794	rna-XM_019801180.2
OG0000137	transcript_ENSUAMT00000039854	rna-XM_034649064.1
OG0000137	transcript_ENSUAMT00000039794	rna-XM_019797391.2
OG0000138	transcript_ENSUAMT00000020795	rna-XM_034647085.1
OG0000138	transcript_ENSUAMT00000004521	rna-XM_002929153.4
OG0000138	transcript_ENSUAMT00000000329	rna-XM_034652153.1, rna-XM_034651098.1, rna-XM_034650903.1, rna-XM_011237436.3
OG0000139	transcript_ENSUAMT00000025625	rna-XM_034647088.1
OG0000139	transcript_ENSUAMT00000015945	rna-XM_034638501.1, rna-XM_034667672.1, rna-XM_034654380.1
OG0000140	transcript_ENSUAMT00000016434	rna-XM_034670022.1
OG0000140	transcript_ENSUAMT00000034541	rna-XM_034672864.1
OG0000140	transcript_ENSUAMT00000035171	rna-XM_002920448.2
OG0000140	transcript_ENSUAMT00000008638	rna-XM_002928032.4
OG0000141	transcript_ENSUAMT00000015487, transcript_ENSUAMT00000017745, transcript_ENSUAMT00000008237, transcript_ENSUAMT00000017734, transcript_ENSUAMT00000017741, transcript_ENSUAMT00000001692, transcript_ENSUAMT00000002045, transcript_ENSUAMT00000017709, transcript_ENSUAMT00000008416, transcript_ENSUAMT00000022793	rna-XM_002930455.4
OG0000142	transcript_ENSUAMT00000003363	rna-XM_034643745.1
OG0000142	transcript_ENSUAMT00000029728	rna-XM_019802748.2
OG0000142	transcript_ENSUAMT00000022905	rna-XM_034672774.1
OG0000142	transcript_ENSUAMT00000008477	rna-XM_034667661.1
OG0000143	transcript_ENSUAMT00000032010	rna-XM_002913202.4
OG0000143	transcript_ENSUAMT00000041530	rna-XM_002917884.4
OG0000143	transcript_ENSUAMT00000032175	rna-XM_011234499.3
OG0000143	transcript_ENSUAMT00000016853	rna-XM_011221616.3
OG0000144	transcript_ENSUAMT00000037900	rna-XM_034649360.1
OG0000144	transcript_ENSUAMT00000037899	rna-XM_034649880.1
OG0000144	transcript_ENSUAMT00000037898	rna-XM_034649881.1
OG0000144	transcript_ENSUAMT00000001286	rna-XM_034649354.1
OG0000145	transcript_ENSUAMT00000006328	rna-XM_019794519.2
OG0000145	transcript_ENSUAMT00000032465	rna-XM_002917747.4
OG0000145	transcript_ENSUAMT00000008254	rna-XM_019793444.2
OG0000145	transcript_ENSUAMT00000019924	rna-XM_034658480.1
OG0000146	transcript_ENSUAMT00000001606	rna-XM_034665671.1
OG0000146	transcript_ENSUAMT00000017508	rna-XM_034661467.1
OG0000146	transcript_ENSUAMT00000030961	rna-XM_002923596.4
OG0000146	transcript_ENSUAMT00000016241	rna-XM_034649234.1
OG0000147	transcript_ENSUAMT00000016233	rna-XM_034649273.1
OG0000147	transcript_ENSUAMT00000008999	rna-XM_034657257.1
OG0000147	transcript_ENSUAMT00000041051	rna-XM_034672299.1
OG0000148	transcript_ENSUAMT00000033121	rna-XM_002915801.4
OG0000148	transcript_ENSUAMT00000007165	rna-XM_019794340.2
OG0000148	transcript_ENSUAMT00000023978	rna-XM_011232902.3
OG0000148	transcript_ENSUAMT00000028792	rna-XM_034672142.1
OG0000149	transcript_ENSUAMT00000029685	rna-XM_034661231.1
OG0000149	transcript_ENSUAMT00000001188	rna-XM_002924149.4
OG0000149	transcript_ENSUAMT00000023974	rna-XM_034656220.1
OG0000149	transcript_ENSUAMT00000013129	rna-XM_034663452.1
OG0000150	transcript_ENSUAMT00000021319	rna-XM_011229173.3
OG0000150	transcript_ENSUAMT00000004038	rna-XM_002930892.2
OG0000150	transcript_ENSUAMT00000012789	rna-XM_002931209.4
OG0000150	transcript_ENSUAMT00000026624	rna-XM_002931292.4
OG0000151	transcript_ENSUAMT00000021440	rna-XM_002920394.4
OG0000151	transcript_ENSUAMT00000034337	rna-XM_034671406.1
OG0000151	transcript_ENSUAMT00000036724	rna-XM_002918140.4
OG0000152	transcript_ENSUAMT00000028624	rna-XM_034647457.1
OG0000152	transcript_ENSUAMT00000025185	rna-XM_034663629.1
OG0000152	transcript_ENSUAMT00000041024	rna-XM_034656678.1
OG0000152	transcript_ENSUAMT00000012129	rna-XM_034672218.1
OG0000154	transcript_ENSUAMT00000013027	rna-XM_011220649.3
OG0000154	transcript_ENSUAMT00000028626	rna-XM_034666129.1
OG0000154	transcript_ENSUAMT00000032676, transcript_ENSUAMT00000024199	rna-XM_034658663.1
OG0000155	transcript_ENSUAMT00000038339	id-LOC117802010
OG0000155	transcript_ENSUAMT00000016590	id-LOC117800798, id-LOC117800782
OG0000156	transcript_ENSUAMT00000019881	rna-XM_034651642.1
OG0000156	transcript_ENSUAMT00000001675, transcript_ENSUAMT00000003852	rna-XM_034651723.1, rna-XM_034643943.1
OG0000156	transcript_ENSUAMT00000004173	rna-XM_034651669.1
OG0000157	transcript_ENSUAMT00000022666	rna-XM_034641250.1
OG0000157	transcript_ENSUAMT00000022696	rna-XM_034641315.1
OG0000157	transcript_ENSUAMT00000022694	rna-XM_002924942.4
OG0000157	transcript_ENSUAMT00000022663	rna-XM_019805635.2
OG0000158	transcript_ENSUAMT00000039044	rna-XM_011234800.3
OG0000158	transcript_ENSUAMT00000039037	rna-XM_002927264.2
OG0000158	transcript_ENSUAMT00000039043	rna-XM_034667676.1
OG0000158	transcript_ENSUAMT00000039038	rna-XM_034667677.1
OG0000162	transcript_ENSUAMT00000034097	rna-XM_011223725.3
OG0000162	transcript_ENSUAMT00000022619	rna-XM_034661363.1
OG0000162	transcript_ENSUAMT00000020124	rna-XM_019802460.2
OG0000163	transcript_ENSUAMT00000030266	rna-XM_034645185.1
OG0000163	transcript_ENSUAMT00000023665	rna-XM_034668518.1
OG0000164	transcript_ENSUAMT00000041069	rna-XM_002928762.4
OG0000164	transcript_ENSUAMT00000036686	rna-XM_034654056.1
OG0000164	transcript_ENSUAMT00000038710	rna-XM_034644201.1
OG0000165	transcript_ENSUAMT00000025415	rna-XM_034654082.1
OG0000165	transcript_ENSUAMT00000004482	rna-XM_011229039.3
OG0000166	transcript_ENSUAMT00000028780	rna-XM_034659708.1, rna-XM_034650653.1
OG0000166	transcript_ENSUAMT00000015458	rna-XM_034650990.1
OG0000167	transcript_ENSUAMT00000001434	rna-XM_011223856.3
OG0000167	transcript_ENSUAMT00000034742	rna-XM_034643487.1
OG0000167	transcript_ENSUAMT00000034964	rna-XM_019796678.2
OG0000167	transcript_ENSUAMT00000022079	rna-XM_034638522.1
OG0000168	transcript_ENSUAMT00000011384	rna-XM_034653583.1
OG0000168	transcript_ENSUAMT00000002595	rna-XM_034653558.1
OG0000169	transcript_ENSUAMT00000019405, transcript_ENSUAMT00000007695, transcript_ENSUAMT00000007127	rna-XM_034650548.1, rna-XM_034650408.1, rna-XM_034651487.1
