Orthogroup	ursMar.longCDS.prots	ailMel.longCDS.prots
OG0000113	rna33125, rna33124, rna33127, rna32539	rna-XM_034655715.1
OG0000113	rna33126	rna-XM_002931307.1
OG0000114	rna19831	rna-XM_034641590.1
OG0000114	rna1097	rna-XM_034642280.1
OG0000114	rna11851	rna-XM_034669107.1
OG0000114	rna15717	rna-XM_034650079.1, rna-XM_034645122.1, rna-XM_019810249.2
OG0000115	rna30793	rna-XM_034665569.1
OG0000115	rna26687	rna-XM_034651827.1
OG0000115	rna34282	rna-XM_034657364.1
OG0000115	rna19286	rna-XM_019798266.2
OG0000116	rna2462	rna-XM_034642336.1
OG0000116	rna32087	rna-XM_034645430.1
OG0000116	rna21746	rna-XM_002914046.4
OG0000116	rna8965	rna-XM_034639013.1
OG0000117	rna35419	rna-XM_002915055.4
OG0000117	rna6512	rna-XM_034650837.1, rna-XM_034650836.1, rna-XM_034651637.1, rna-XM_034651549.1, rna-XM_034651266.1, rna-XM_034653189.1, rna-XM_002930093.4, rna-XM_034658820.1
OG0000118	rna16884, rna16885	rna-XM_034650748.1
OG0000118	rna16886	rna-XM_034639720.1
OG0000118	rna16888	rna-XM_002915618.2, rna-XM_002929402.2
OG0000119	rna33794	rna-XM_034665613.1
OG0000119	rna33281	rna-XM_002931089.2
OG0000119	rna33282	rna-XM_034650087.1
OG0000119	rna33786, rna33795	rna-XM_034650110.1
OG0000120	rna16528	rna-XM_011217730.3
OG0000120	rna16527	rna-XM_011218027.2
OG0000120	rna16529	rna-XM_002930852.2
OG0000120	rna16530	rna-XM_002930851.3
OG0000122	rna4866	rna-XM_034670157.1
OG0000122	rna16654	rna-XM_034652876.1, rna-XM_034652867.1, rna-XM_034652866.1, rna-XM_034652794.1, rna-XM_034652872.1, rna-XM_034652574.1, rna-XM_034650752.1, rna-XM_034652205.1, rna-XM_034650541.1, rna-XM_034652803.1, rna-XM_002912326.4
OG0000123	rna28848	rna-XM_011222248.3
OG0000123	rna15778	rna-XM_002913321.4
OG0000123	rna19879	rna-XM_034639960.1
OG0000123	rna1147	rna-XM_034642471.1
OG0000124	rna32401, rna11422	rna-XM_019804216.2
OG0000124	rna12148	rna-XM_034656261.1
OG0000124	rna26402	rna-XM_011222201.3
OG0000124	rna30971	rna-XM_034657764.1
OG0000125	rna8894	rna-XM_002925838.4
OG0000125	rna2384	rna-XM_034642784.1
OG0000125	rna32079	rna-XM_034645217.1
OG0000125	rna10120	rna-XM_002928596.4
OG0000126	rna32365, rna24507	rna-XM_034661217.1
OG0000126	rna24645	rna-XM_034639210.1
OG0000126	rna19743	rna-XM_034641039.1
OG0000126	rna31690	rna-XM_034637793.1
OG0000127	rna35389	rna-XM_034648895.1
OG0000127	rna15483	rna-XM_034649473.1
OG0000127	rna8124	rna-XM_034647268.1
OG0000127	rna27828	rna-XM_034662710.1
OG0000128	rna26205	rna-XM_019806736.2
OG0000128	rna27911	rna-XM_019800849.2
OG0000128	rna4640	rna-XM_034666952.1
OG0000128	rna34797	rna-XM_034649492.1
OG0000129	rna30246	rna-XM_034666254.1
OG0000129	rna32763	rna-XM_034649058.1
OG0000129	rna13252	rna-XM_034655661.1
OG0000129	rna32254	rna-XM_034647494.1
OG0000130	rna7722	rna-XM_034644142.1
OG0000130	rna19562	rna-XM_034658770.1
OG0000130	rna32228	rna-XM_034649277.1
OG0000130	rna4777	rna-XM_034667076.1
OG0000131	gene24268, gene24368, gene26071, gene24366	id-LOC117797294, id-LOC117797296, id-LOC117800376, id-LOC117800371
OG0000131	gene25716	id-LOC117797712
OG0000132	rna18302	rna-XM_034670576.1
OG0000132	rna18303	rna-XM_034670575.1
OG0000132	rna18730	rna-XM_034669564.1
OG0000132	rna18732	rna-XM_034669566.1
OG0000132	rna18731	rna-XM_034669565.1
OG0000135	rna2125	rna-XM_002920781.4, rna-XM_034652987.1, rna-XM_034650827.1, rna-XM_034651113.1, rna-XM_034650590.1, rna-XM_034650591.1, rna-XM_034652210.1
OG0000136	rna15808	rna-XM_034647302.1
OG0000136	rna8656	rna-XM_019799101.2
OG0000136	rna22619	rna-XM_034649643.1
OG0000136	rna17836	rna-XM_034649862.1
OG0000137	rna15580	rna-XM_034649083.1
OG0000137	rna20827	rna-XM_019801180.2
OG0000137	rna15582	rna-XM_034649064.1
OG0000137	rna15579	rna-XM_019797391.2
OG0000138	rna8111	rna-XM_034647085.1
OG0000138	rna35498	rna-XM_002929153.4
OG0000138	rna21197	rna-XM_034652153.1, rna-XM_034651098.1, rna-XM_034650903.1, rna-XM_011237436.3
OG0000139	rna11589	rna-XM_034647088.1
OG0000139	rna10192	rna-XM_034638501.1
OG0000139	rna10787	rna-XM_034667672.1
OG0000139	rna5843	rna-XM_034654380.1
OG0000140	rna20342	rna-XM_034670022.1
OG0000140	rna31201	rna-XM_034672864.1
OG0000140	rna35611	rna-XM_002920448.2
OG0000140	rna35076	rna-XM_002928032.4
OG0000141	rna35401, rna33547, rna14153, rna23706	rna-XM_002930455.4
OG0000142	rna33352	rna-XM_034643745.1
OG0000142	rna21514	rna-XM_019802748.2
OG0000142	rna4130	rna-XM_034672774.1
OG0000142	rna4762	rna-XM_034667661.1
OG0000143	rna24383	rna-XM_002913202.4
OG0000143	rna4067	rna-XM_002917884.4
OG0000143	rna22360	rna-XM_011234499.3
OG0000143	rna31953	rna-XM_011221616.3
OG0000144	rna15473	rna-XM_034649360.1
OG0000144	rna15474	rna-XM_034649880.1
OG0000144	rna15475	rna-XM_034649881.1
OG0000144	rna15472	rna-XM_034649354.1
OG0000145	rna4708	rna-XM_019794519.2
OG0000145	rna116	rna-XM_002917747.4
OG0000145	rna27240	rna-XM_019793444.2
OG0000145	rna26007	rna-XM_034658480.1
OG0000146	rna10707	rna-XM_034665671.1
OG0000146	rna5182	rna-XM_034661467.1
OG0000146	rna13348	rna-XM_002923596.4
OG0000146	rna32752	rna-XM_034649234.1
OG0000147	rna32189	rna-XM_034649273.1
OG0000147	rna19424	rna-XM_034657257.1
OG0000147	rna23297	rna-XM_011233642.3
OG0000147	rna35183	rna-XM_034672299.1
OG0000148	rna670	rna-XM_002915801.4
OG0000148	rna24194	rna-XM_019794340.2
OG0000148	rna12196	rna-XM_011232902.3
OG0000148	rna5433	rna-XM_034672142.1
OG0000149	rna24199	rna-XM_034661231.1
OG0000149	rna5428	rna-XM_002924149.4
OG0000149	rna12200	rna-XM_034656220.1
OG0000149	rna659	rna-XM_034663452.1
OG0000150	rna27514	rna-XM_011229173.3
OG0000150	rna27515	rna-XM_002930892.2
OG0000150	rna2360	rna-XM_002931209.4
OG0000150	rna2362	rna-XM_002931292.4
OG0000151	rna17449	rna-XM_002920394.4
OG0000151	rna9869	rna-XM_034671694.1
OG0000151	rna9875	rna-XM_034671406.1
OG0000151	rna13400	rna-XM_002918140.4
OG0000152	rna6498	rna-XM_034647457.1
OG0000152	rna571	rna-XM_034663629.1
OG0000152	rna13139	rna-XM_034656678.1
OG0000152	rna2884	rna-XM_034672218.1
OG0000154	rna25444	rna-XM_011220649.3
OG0000154	rna8586	rna-XM_034666129.1
OG0000154	rna25440	rna-XM_034658650.1
OG0000154	rna25445	rna-XM_034658663.1
OG0000155	gene16287	id-LOC117800798, id-LOC117800782
OG0000156	rna28185	rna-XM_034651642.1
OG0000156	rna28173	rna-XM_034651723.1, rna-XM_034643943.1
OG0000156	rna28182	rna-XM_034651669.1
OG0000157	rna1048	rna-XM_034641250.1
OG0000157	rna1050	rna-XM_034641315.1
OG0000157	rna1049	rna-XM_002924942.4
OG0000157	rna1046	rna-XM_019805635.2
OG0000158	rna22762	rna-XM_011234800.3
OG0000158	rna22765	rna-XM_002927264.2
OG0000158	rna22763	rna-XM_034667676.1
OG0000162	rna25527	rna-XM_011223725.3
OG0000162	rna27522	rna-XM_034661363.1
OG0000162	rna15677	rna-XM_019802460.2
OG0000162	rna29393	rna-XM_002924109.4
OG0000163	rna15616	rna-XM_034645185.1
OG0000163	rna31782	rna-XM_034647758.1
OG0000163	rna9645	rna-XM_034668518.1
OG0000164	rna31881	rna-XM_002928762.4
OG0000164	rna26542	rna-XM_034654056.1
OG0000164	rna3853	rna-XM_034644201.1
OG0000165	rna33153	rna-XM_034654082.1
OG0000165	rna2952	rna-XM_034672155.1
OG0000165	rna16944	rna-XM_034654299.1
OG0000166	rna22381	rna-XM_034659708.1, rna-XM_034650653.1
OG0000166	rna9160	rna-XM_034650990.1, rna-XM_034637888.1
OG0000166	rna32109	rna-XM_002921278.4
OG0000167	rna15052	rna-XM_011223856.3
OG0000167	rna28133	rna-XM_034643487.1
OG0000167	rna4093	rna-XM_034638522.1
OG0000168	rna2650	rna-XM_034653583.1
OG0000168	rna2691	rna-XM_034653558.1
OG0000168	rna2656	rna-XM_011216822.2
OG0000169	rna20153	rna-XM_034669529.1
OG0000169	rna20152	rna-XM_034650548.1, rna-XM_034650408.1, rna-XM_034651487.1
OG0000170	rna27513	rna-XM_002922632.3
OG0000170	rna13355	rna-XM_011226890.2
OG0000170	rna17773	rna-XM_002925346.3
OG0000170	rna2704	rna-XM_002925922.3
OG0000171	rna170	rna-XM_019798119.2
OG0000171	rna10114	rna-XM_019794011.2
OG0000172	rna18888	rna-XM_019804772.2
OG0000172	rna18896, rna18895	rna-XM_034652230.1, rna-XM_034651936.1
OG0000173	rna35664	id-LOC117797797, id-LOC117797794
OG0000173	rna29032	id-LOC109488500
OG0000174	rna11734	rna-XM_002927980.4
OG0000174	rna11741	rna-XM_034647083.1
OG0000174	rna34373	rna-XM_034657461.1
OG0000174	rna31448	rna-XM_034660739.1
OG0000175	rna33689, rna33695	rna-XM_034650240.1
OG0000175	rna33693, rna33687, rna36073	rna-XM_034660155.1, rna-XM_034653432.1
OG0000176	rna9857	rna-XM_019803409.2
OG0000176	rna13407	rna-XM_034656874.1
OG0000176	rna17452	rna-XM_034662704.1
OG0000177	rna1128	rna-XM_034642232.1
OG0000177	rna1129	rna-XM_019808246.2
OG0000177	rna19909	rna-XM_002916419.3
OG0000178	rna26916	rna-XM_019800807.2
OG0000178	rna33206	rna-XM_034654791.1
OG0000178	rna25075	rna-XM_034644089.1
OG0000179	rna35917	rna-XM_034644369.1, rna-XM_034651598.1, rna-XM_034651604.1
OG0000180	rna4988	rna-XM_034670075.1, rna-XM_002924749.4
OG0000180	rna4985	rna-XM_034669549.1
OG0000180	rna4989	rna-XM_034670914.1, rna-XM_034669548.1, rna-XM_034652525.1
OG0000181	rna15397	rna-XM_034651862.1
OG0000181	rna15396	rna-XM_002928226.4, rna-XM_034651847.1
OG0000181	rna15395, rna15394	rna-XM_034651846.1, rna-XM_034651938.1
OG0000182	rna14827	rna-XM_034641182.1
OG0000182	rna14829	rna-XM_034640714.1
OG0000182	rna14818	rna-XM_011232843.3
OG0000182	rna14826	rna-XM_034641179.1
OG0000183	rna34922	rna-XM_034647078.1
OG0000183	rna34923	rna-XM_011226331.3
OG0000183	rna34954	rna-XM_002930210.4
OG0000184	rna15299	rna-XM_011234355.3
OG0000184	rna15302	rna-XM_002926860.4
OG0000184	rna15301	rna-XM_002926892.3
OG0000185	rna15232	rna-XM_002930041.2
OG0000185	rna15233	rna-XM_011216737.2
OG0000185	rna15234	rna-XM_011216740.1
OG0000185	rna15229	rna-XM_002930039.4
OG0000185	rna15231	rna-XM_002930040.4
OG0000186	rna36079, rna36069	rna-XM_002930909.4
OG0000186	rna33450	rna-XM_034653411.1, rna-XM_034653437.1
OG0000187	rna18650	rna-XM_002929071.4
OG0000187	rna18651	rna-XM_034670298.1
OG0000187	rna32345	rna-XM_019808303.2
OG0000188	rna34025	rna-XM_002924991.2
OG0000188	rna34027	rna-XM_002924967.2
OG0000188	rna34024	rna-XM_002924990.1
OG0000189	rna27748	rna-XM_034672212.1
OG0000189	rna27747	rna-XM_002915691.2
OG0000189	rna27751	rna-XM_034672293.1
OG0000189	rna27749	rna-XM_002915695.4
OG0000190	gene13919	id-LOC117797080
OG0000191	rna15313	rna-XM_002922679.1
OG0000191	rna15315	rna-XM_002922681.3
OG0000191	rna15310, rna15311	rna-XM_034644898.1, rna-XM_034651891.1, rna-XM_034651918.1
OG0000191	rna15312	rna-XM_002922678.4
OG0000192	rna21193	rna-XM_002929412.4
OG0000192	rna21191	rna-XM_002930965.1
OG0000192	rna21187	rna-XM_002925572.3
OG0000192	rna21192	rna-XM_034654214.1, rna-XM_034654320.1
OG0000193	rna25139	rna-XM_034643694.1, rna-XM_034653091.1
OG0000193	rna26198	rna-XM_034658269.1
OG0000193	rna26491	rna-XM_034654027.1
OG0000194	rna32205	rna-XM_011236732.3
OG0000194	rna5216	rna-XM_002927811.3
OG0000194	rna26013	rna-XM_002918964.4
OG0000195	rna9007	rna-XM_034637910.1
OG0000195	rna9008	rna-XM_034637932.1
OG0000195	rna9006	rna-XM_034637908.1
OG0000195	rna9001	rna-XM_034639208.1
OG0000196	rna20134	rna-XM_034669853.1
OG0000196	rna4304	rna-XM_034639078.1
OG0000197	rna24497	rna-XM_034661206.1
OG0000197	rna8891	rna-XM_034639016.1
OG0000197	rna10117	rna-XM_034663566.1
OG0000198	rna32252	rna-XM_034647701.1
OG0000198	rna35667, rna17739	rna-XM_034648887.1
OG0000198	rna13251	rna-XM_034656758.1
OG0000199	rna31221	rna-XM_034660398.1
OG0000199	rna8103	rna-XM_034647191.1
OG0000199	rna26757	rna-XM_034666214.1
OG0000199	rna35403	rna-XM_019798334.2
OG0000200	rna24201	rna-XM_002914426.4
OG0000200	rna13296	rna-XM_011219330.3
OG0000200	rna653	rna-XM_034652194.1, rna-XM_011229350.3
OG0000201	rna19631	rna-XM_019800455.2
OG0000201	rna14206	rna-XM_034646080.1
OG0000201	rna14517	rna-XM_034660564.1
OG0000201	rna35445, rna32407	rna-XM_034653422.1
OG0000202	rna18020	rna-XM_034667487.1
OG0000202	rna13491	rna-XM_002919635.4
OG0000202	rna34259, rna31416	rna-XM_034659995.1, rna-XM_034661692.1
OG0000203	rna36038	rna-XM_034661712.1
OG0000203	rna36042	rna-XM_034650486.1, rna-XM_034650496.1
OG0000205	rna8136	rna-XM_034650631.1, rna-XM_034652534.1, rna-XM_034652288.1, rna-XM_034652726.1
OG0000205	rna27678	rna-XM_034652318.1, rna-XM_034652575.1, rna-XM_034651882.1, rna-XM_034651747.1, rna-XM_019794761.2
OG0000206	rna28011	rna-XM_034657725.1
OG0000206	rna28010	rna-XM_002931205.4
OG0000206	rna28008	rna-XM_002921914.4
OG0000206	rna28009	rna-XM_034660032.1
OG0000207	rna27016	rna-XM_034645522.1
OG0000207	rna33155	rna-XM_034654093.1
OG0000207	rna25065	rna-XM_034644335.1
OG0000208	rna15240	rna-XM_002930047.4
OG0000208	rna15241	rna-XM_011216738.3
OG0000208	rna15242, rna15243	rna-XM_034646528.1, rna-XM_034646537.1, rna-XM_002930049.2
OG0000209	rna15285	rna-XM_002926858.4
OG0000209	rna15274, rna15276	rna-XM_002926854.2, rna-XM_002926855.2
OG0000209	rna15272	rna-XM_019807642.2
OG0000210	rna24046	rna-XM_034655704.1
OG0000210	rna24045	rna-XM_002917066.4
OG0000210	rna24040, rna24043, rna24041	rna-XM_034655708.1
OG0000210	rna24039	rna-XM_011222090.3
OG0000213	rna1982	rna-XM_034652630.1, rna-XM_034642088.1
OG0000213	rna3999	rna-XM_019809255.2
OG0000213	rna22244	rna-XM_011235551.3
OG0000214	rna31045	rna-XM_034670442.1
OG0000214	rna15686	rna-XM_034648312.1
OG0000214	rna11928	rna-XM_034669031.1
OG0000215	rna26169	rna-XM_034650858.1, rna-XM_002920545.4
OG0000215	rna26598	rna-XM_034654109.1
OG0000216	rna12000	rna-XM_002917214.3
OG0000216	rna7686	rna-XM_034667911.1
OG0000216	rna17069	rna-XM_034642864.1
OG0000217	rna7392	rna-XM_034654925.1
OG0000217	rna7393	rna-XM_034641094.1
OG0000217	rna7394	rna-XM_002915840.4
OG0000217	rna22359	rna-XM_019807760.2
OG0000218	rna14773	rna-XM_002921719.4
OG0000218	rna18671	rna-XM_034670243.1
OG0000218	rna23698	rna-XM_034672372.1
OG0000219	rna4835	rna-XM_002927328.4
OG0000219	rna9141	rna-XM_019800487.2
OG0000219	rna16494	rna-XM_034640863.1
OG0000220	rna16615	rna-XM_034640815.1
OG0000220	rna30441	rna-XM_034653314.1, rna-XM_034638122.1
OG0000220	rna32102	rna-XM_034646462.1
OG0000221	rna29164	rna-XM_034639330.1
OG0000221	rna29168	rna-XM_034639361.1
OG0000221	rna29176, rna29174	rna-XM_034638657.1
OG0000222	rna20739	rna-XM_034650929.1
OG0000222	rna24822	rna-XM_011217768.3
OG0000222	rna28506	rna-XM_002917549.3
OG0000223	rna17331	rna-XM_011234262.3
OG0000223	rna17330	rna-XM_002913727.4
OG0000223	rna22036	rna-XM_034653256.1, rna-XM_002921461.4
OG0000224	rna10668	rna-XM_019797680.2
OG0000224	rna8717	rna-XM_011219561.3, rna-XM_034651401.1
OG0000224	rna33700	rna-XM_034651641.1, rna-XM_034649986.1
OG0000225	rna23540	rna-XM_011222034.3
OG0000225	rna10779	rna-XM_011231492.2
OG0000225	rna21627	rna-XM_002919972.4
OG0000226	rna11590	rna-XM_019804265.2
OG0000226	rna11588	rna-XM_019799530.2
OG0000226	rna34957	rna-XM_034652305.1
OG0000227	rna14512	rna-XM_034660566.1
OG0000227	rna32501	rna-XM_034655851.1
OG0000227	rna28416	rna-XM_002913413.4
OG0000227	rna19623	rna-XM_034658681.1
OG0000228	rna16463	rna-XM_002918878.4
OG0000228	rna18098	rna-XM_019803058.2
OG0000229	rna24207	rna-XM_034661244.1
OG0000229	rna641	rna-XM_034663641.1
OG0000229	rna13242	rna-XM_034656751.1, rna-XM_034656750.1
OG0000230	rna32891, rna32892, rna32886, rna32887, rna32884, rna32882, rna32881	rna-XM_011234376.2
OG0000231	rna32880, rna32890, rna32883, rna32885, rna32889, rna32879	rna-XM_002926907.3
OG0000232	rna2839	rna-XM_002924420.4
OG0000232	rna17716	rna-XM_002916098.4
OG0000232	rna13419	rna-XM_034656887.1
OG0000233	rna520	rna-XM_011222805.3
OG0000233	rna521	rna-XM_002917530.3
OG0000233	rna519	rna-XM_011222804.3
OG0000235	rna34823	rna-XM_034650742.1
OG0000235	rna34817	rna-XM_034657167.1
OG0000235	rna34847	rna-XM_034657896.1
OG0000236	rna26411	rna-XM_034658052.1
OG0000236	rna18062	rna-XM_019803046.2
OG0000237	rna32408	rna-XM_034653325.1
OG0000237	rna33112	rna-XM_034653324.1
OG0000238	rna31154	rna-XM_034655757.1, rna-XM_034651843.1
OG0000238	rna26954, rna29968	rna-XM_002927194.4
OG0000238	rna14674	rna-XM_002928776.4
OG0000239	rna2317	rna-XM_034643002.1
OG0000239	rna2316	rna-XM_034643000.1
OG0000239	rna2318	rna-XM_011219025.3
OG0000240	gene14050	id-LOC117795912
OG0000241	rna1074	rna-XM_002924952.4, rna-XM_034639730.1, rna-XM_002924951.4
OG0000242	rna25620	rna-XM_034640621.1
OG0000242	rna25614	rna-XM_019793828.2
OG0000242	rna25616	rna-XM_034650500.1
OG0000244	rna29862, rna34567	rna-XM_034650473.1, rna-XM_034650475.1
OG0000245	rna33728	rna-XM_002928591.2
OG0000245	rna33730	rna-XM_034665604.1
OG0000245	rna33729	rna-XM_002928577.2
OG0000246	rna10135	rna-XM_011225963.3
OG0000246	rna10136	rna-XM_002920040.2
OG0000246	rna10133, rna10134	rna-XM_034664072.1
OG0000247	rna18878, rna18877	rna-XM_002924162.2
OG0000248	rna3573	rna-XM_002930314.1, rna-XM_034644306.1
OG0000248	rna31213	rna-XM_002930821.3
OG0000250	rna24017	rna-XM_034655847.1
OG0000250	rna15866	rna-XM_034646834.1
OG0000250	rna12615	rna-XM_034648166.1
OG0000251	rna26	rna-XM_002921512.4
OG0000251	rna15652	rna-XM_019802443.2
OG0000251	rna9555	rna-XM_034668398.1
OG0000252	rna30944	rna-XM_034657801.1
OG0000252	rna11656	rna-XM_034647178.1
OG0000252	rna11471	rna-XM_034653591.1
OG0000253	rna1293	rna-XM_034642654.1
OG0000253	rna31424	rna-XM_019800165.2
OG0000253	rna16962	rna-XM_034654282.1
OG0000254	rna27043	rna-XM_034646423.1
OG0000254	rna6969	rna-XM_034654639.1
OG0000254	rna3378	rna-XM_034662094.1
OG0000255	rna29708	rna-XM_034649105.1
OG0000255	rna11041	rna-XM_019798992.2
OG0000255	rna4591	rna-XM_034665400.1
OG0000256	rna8831	rna-XM_019795559.2
OG0000256	rna10899	rna-XM_034655451.1
OG0000257	rna27901	rna-XM_002920346.4
OG0000257	rna32192	rna-XM_034649831.1
OG0000258	rna28744	rna-XM_034642741.1, rna-XM_034651544.1, rna-XM_034651705.1
OG0000258	rna3984	rna-XM_034652710.1, rna-XM_019804862.2
OG0000259	rna33149	rna-XM_034651700.1
OG0000259	rna36312	rna-XM_034652662.1
OG0000259	rna33147, rna33146, rna36311	rna-XM_002931322.2
OG0000260	rna33620	rna-XM_011220146.3
OG0000260	rna33619	rna-XM_034638771.1
OG0000260	rna4994	rna-XM_034669546.1, rna-XM_019806504.2
OG0000261	rna33668	rna-XM_002915564.4
OG0000261	rna33674	rna-XM_011220176.3
OG0000261	rna33667	rna-XM_019795713.2
OG0000262	rna4166	rna-XM_019798186.2
OG0000262	rna27296	rna-XM_002914115.4
OG0000263	rna8431	rna-XM_019807194.2
OG0000263	rna24530	rna-XM_019794050.2, rna-XM_034638886.1
OG0000263	rna24528	rna-XM_034638885.1
OG0000264	rna5256	rna-XM_011223578.3
OG0000264	rna17741	rna-XM_034649394.1
OG0000264	rna110	rna-XM_002917742.4
OG0000265	rna6170	rna-XM_002915371.4, rna-XM_034651179.1
OG0000265	rna17752	rna-XM_034652102.1
OG0000265	rna18761	rna-XM_019795045.2
OG0000266	rna7804	rna-XM_002919247.4
OG0000266	rna172	rna-XM_019798121.2
OG0000266	rna21350	rna-XM_034667124.1
OG0000268	rna18019	rna-XM_034667489.1
OG0000268	rna31426	rna-XM_011225590.3
OG0000269	rna1370	rna-XM_034642874.1
OG0000269	rna28571	rna-XM_011230582.3
OG0000269	rna28572	rna-XM_034660960.1
OG0000270	rna3238	rna-XM_011230832.3
OG0000270	rna26282	rna-XM_002912764.4
OG0000270	rna3240	rna-XM_034661978.1
OG0000271	rna3338	rna-XM_002927439.4
OG0000271	rna3597	rna-XM_019796144.2
OG0000271	rna23365	rna-XM_019802714.2
OG0000272	rna31949	rna-XM_034644766.1
OG0000272	rna34557	rna-XM_034662353.1
OG0000272	rna30429	rna-XM_011228429.3
OG0000273	rna17651	rna-XM_002917287.4
OG0000273	rna32508	rna-XM_034653240.1
OG0000273	rna23794	rna-XM_011237456.3
OG0000274	rna20716	rna-XM_019798955.2
OG0000274	rna33513	rna-XM_034647513.1
OG0000274	rna466	rna-XM_011231948.3
OG0000275	rna552	rna-XM_011219972.3
OG0000275	rna2908	rna-XM_011221440.3
OG0000275	rna13117	rna-XM_034656660.1
OG0000276	rna16374	rna-XM_034664016.1, rna-XM_034651204.1
OG0000276	rna8019	rna-XM_034668875.1
OG0000277	rna20503	rna-XM_034663734.1
OG0000277	rna30959	rna-XM_002921364.3
OG0000277	rna1839	rna-XM_034666734.1
OG0000278	rna23197	rna-XM_034666841.1
OG0000278	rna26733	rna-XM_034663768.1
OG0000278	rna34877	rna-XM_034657160.1
OG0000279	rna29077	rna-XM_034657960.1
OG0000279	rna29076	rna-XM_019793754.2
OG0000279	rna29071	rna-XM_034657966.1
OG0000280	rna27844	rna-XM_019801364.2
OG0000280	rna8082	rna-XM_034647266.1
OG0000280	rna20917	rna-XM_034658959.1
OG0000281	rna15247	rna-XM_002931289.4, rna-XM_034650430.1
OG0000281	rna15246	rna-XM_034644814.1
OG0000281	rna15248	rna-XM_034651772.1
OG0000281	rna15249	rna-XM_034644584.1
OG0000282	rna8824	rna-XM_034639705.1
OG0000282	rna14724	rna-XM_034640996.1
OG0000282	rna27004	rna-XM_034646073.1, rna-XM_034646076.1
OG0000283	rna14836	rna-XM_011231049.3
OG0000283	rna28092	rna-XM_011218833.3
OG0000283	rna5671	rna-XM_034646685.1
OG0000284	rna18994	rna-XM_034645671.1
OG0000284	rna18988	rna-XM_034645612.1
OG0000284	rna18992, rna18987	rna-XM_034645622.1
OG0000285	rna15293	rna-XM_002926888.4
OG0000286	rna10407	rna-XM_034651616.1
OG0000286	rna10410	rna-XM_002928209.4
OG0000286	rna10409, rna10408	rna-XM_002928211.1, rna-XM_002928210.4
OG0000287	rna25808	rna-XM_034651226.1, rna-XM_019804645.2
OG0000287	rna32470	rna-XM_034655874.1
OG0000287	rna32471	rna-XM_002924063.4
OG0000288	rna33761	rna-XM_002931132.4
OG0000288	rna33762, rna33763	rna-XM_002931131.4
OG0000288	rna33768, rna33756, rna33774	rna-XM_002930702.3
OG0000289	rna14280	rna-XM_034671693.1, rna-XM_002919144.4, rna-XM_034671727.1, rna-XM_034651595.1
