Orthogroup	ursMar.longCDS.prots	ursAme.longCDS.prots
OG0000102	rna30316	transcript_ENSUAMT00000002604
OG0000103	rna13259	transcript_ENSUAMT00000011200
OG0000103	rna23527	transcript_ENSUAMT00000034550
OG0000103	rna13260	transcript_ENSUAMT00000011204
OG0000103	rna5266	transcript_ENSUAMT00000040891
OG0000104	rna19561	transcript_ENSUAMT00000031706
OG0000104	rna27267	transcript_ENSUAMT00000013654
OG0000104	rna27266	transcript_ENSUAMT00000013823
OG0000104	rna19485	transcript_ENSUAMT00000031724
OG0000106	gene26820	transcript_ENSUAMT00000011775
OG0000107	rna16727	transcript_ENSUAMT00000002651
OG0000107	rna28965	transcript_ENSUAMT00000002310
OG0000107	rna4547, rna3857	transcript_ENSUAMT00000032635
OG0000108	rna7609	transcript_ENSUAMT00000041712
OG0000108	rna30707	transcript_ENSUAMT00000006394
OG0000109	rna14335	transcript_ENSUAMT00000024555
OG0000109	rna12466	transcript_ENSUAMT00000038024
OG0000109	rna35371	transcript_ENSUAMT00000019583
OG0000110	rna13957	transcript_ENSUAMT00000023231
OG0000110	rna13963	transcript_ENSUAMT00000023313
OG0000110	rna13948, rna13973	transcript_ENSUAMT00000015996
OG0000111	rna27810	transcript_ENSUAMT00000010250
OG0000111	rna20224	transcript_ENSUAMT00000000089
OG0000111	rna35547	transcript_ENSUAMT00000039442
OG0000112	rna34161	transcript_ENSUAMT00000016664
OG0000112	rna32724, rna34162	transcript_ENSUAMT00000001156
OG0000112	rna32725	transcript_ENSUAMT00000003371
OG0000112	rna36074	transcript_ENSUAMT00000005272
OG0000113	rna32541	transcript_ENSUAMT00000028236
OG0000113	rna33123	transcript_ENSUAMT00000037786, transcript_ENSUAMT00000008619
OG0000113	rna32540, rna33122, rna33121, rna32542	transcript_ENSUAMT00000028238
OG0000113	rna33125, rna33124, rna33127	transcript_ENSUAMT00000019271
OG0000113	rna32539	transcript_ENSUAMT00000028234
OG0000114	rna19831	transcript_ENSUAMT00000010945
OG0000115	rna30793	transcript_ENSUAMT00000012493
OG0000115	rna26687	transcript_ENSUAMT00000032793
OG0000115	rna34282	transcript_ENSUAMT00000011003
OG0000115	rna19286	transcript_ENSUAMT00000040503
OG0000116	rna2462	transcript_ENSUAMT00000011616
OG0000116	rna32087	transcript_ENSUAMT00000020090
OG0000116	rna21746	transcript_ENSUAMT00000009238
OG0000116	rna8965	transcript_ENSUAMT00000041820
OG0000117	rna35419	transcript_ENSUAMT00000005668
OG0000117	rna6512	transcript_ENSUAMT00000025859
OG0000118	rna16884	transcript_ENSUAMT00000005023
OG0000118	rna16885	transcript_ENSUAMT00000006686
OG0000118	rna16887	transcript_ENSUAMT00000020507
OG0000118	rna16888	transcript_ENSUAMT00000020509
OG0000119	rna33281	transcript_ENSUAMT00000005421
OG0000119	rna33282	transcript_ENSUAMT00000005418
OG0000119	rna33786, rna33795	transcript_ENSUAMT00000001031
OG0000120	rna16528	transcript_ENSUAMT00000001863
OG0000120	rna16527	transcript_ENSUAMT00000033591
OG0000120	rna16529	transcript_ENSUAMT00000001858
OG0000120	rna16530	transcript_ENSUAMT00000001852
OG0000122	rna4866	transcript_ENSUAMT00000035130
OG0000122	rna16654	transcript_ENSUAMT00000020077
OG0000123	rna28848	transcript_ENSUAMT00000030791
OG0000123	rna15778	transcript_ENSUAMT00000012152
OG0000123	rna19879	transcript_ENSUAMT00000033634
OG0000123	rna1147	transcript_ENSUAMT00000002992
OG0000124	rna32401, rna11422	transcript_ENSUAMT00000030940
OG0000124	rna12148	transcript_ENSUAMT00000034755
OG0000124	rna26402	transcript_ENSUAMT00000040234
OG0000124	rna30971	transcript_ENSUAMT00000026612
OG0000125	rna8894	transcript_ENSUAMT00000030795
OG0000125	rna2384	transcript_ENSUAMT00000015000
OG0000125	rna32079	transcript_ENSUAMT00000020920
OG0000125	rna10120	transcript_ENSUAMT00000025398
OG0000126	rna32365, rna24507	transcript_ENSUAMT00000029961
OG0000126	rna24645	transcript_ENSUAMT00000028931
OG0000126	rna19743	transcript_ENSUAMT00000040696
OG0000126	rna31690	transcript_ENSUAMT00000022215
OG0000127	rna35389	transcript_ENSUAMT00000020644
OG0000127	rna8124	transcript_ENSUAMT00000020875
OG0000127	rna27828	transcript_ENSUAMT00000039592
OG0000128	rna26205	transcript_ENSUAMT00000027109
OG0000128	rna27911	transcript_ENSUAMT00000025148
OG0000128	rna4640	transcript_ENSUAMT00000030944, transcript_ENSUAMT00000022620
OG0000128	rna34797	transcript_ENSUAMT00000023009
OG0000129	rna30246	transcript_ENSUAMT00000012328
OG0000129	rna30247, rna32763	transcript_ENSUAMT00000035493
OG0000129	rna13252	transcript_ENSUAMT00000037411
OG0000129	rna32254	transcript_ENSUAMT00000018641
OG0000130	rna7722	transcript_ENSUAMT00000010520
OG0000130	rna19562	transcript_ENSUAMT00000036014
OG0000130	rna32228	transcript_ENSUAMT00000041074
OG0000130	rna4777	transcript_ENSUAMT00000008303
OG0000131	gene25714, gene25718	transcript_ENSUAMT00000005201
OG0000131	gene25363	transcript_ENSUAMT00000006106, transcript_ENSUAMT00000003924
OG0000132	rna18302	transcript_ENSUAMT00000018735
OG0000132	rna18303	transcript_ENSUAMT00000018453
OG0000132	rna18732	transcript_ENSUAMT00000006521
OG0000132	rna18731	transcript_ENSUAMT00000006670
OG0000134	gene14047	transcript_ENSUAMT00000000982, transcript_ENSUAMT00000007101
OG0000134	gene20010	transcript_ENSUAMT00000021668
OG0000134	gene14048	transcript_ENSUAMT00000021667
OG0000135	rna2125	transcript_ENSUAMT00000024075
OG0000136	rna15808	transcript_ENSUAMT00000016482
OG0000136	rna8656	transcript_ENSUAMT00000013089
OG0000136	rna22619	transcript_ENSUAMT00000027899
OG0000136	rna17836	transcript_ENSUAMT00000033995
OG0000137	rna15580	transcript_ENSUAMT00000039853
OG0000137	rna20827	transcript_ENSUAMT00000014794
OG0000137	rna15582	transcript_ENSUAMT00000039854
OG0000137	rna15579	transcript_ENSUAMT00000039794
OG0000138	rna8111	transcript_ENSUAMT00000020795
OG0000138	rna35498	transcript_ENSUAMT00000004521
OG0000138	rna21197	transcript_ENSUAMT00000000329
OG0000139	rna11589	transcript_ENSUAMT00000025625
OG0000139	rna10192, rna10787, rna5843	transcript_ENSUAMT00000015945
OG0000140	rna20342	transcript_ENSUAMT00000016434
OG0000140	rna31201	transcript_ENSUAMT00000034541
OG0000140	rna35611	transcript_ENSUAMT00000035171
OG0000140	rna35076	transcript_ENSUAMT00000008638
OG0000141	rna33547	transcript_ENSUAMT00000001692
OG0000141	rna14153	transcript_ENSUAMT00000008416
OG0000141	rna23706	transcript_ENSUAMT00000022793
OG0000142	rna33352	transcript_ENSUAMT00000003363
OG0000142	rna21514	transcript_ENSUAMT00000029728
OG0000142	rna4130	transcript_ENSUAMT00000022905
OG0000142	rna4762	transcript_ENSUAMT00000008477
OG0000143	rna24383	transcript_ENSUAMT00000032010
OG0000143	rna4067	transcript_ENSUAMT00000041530
OG0000143	rna22360	transcript_ENSUAMT00000032175
OG0000143	rna31953	transcript_ENSUAMT00000016853
OG0000144	rna15473	transcript_ENSUAMT00000037900
OG0000144	rna15474	transcript_ENSUAMT00000037899
OG0000144	rna15475	transcript_ENSUAMT00000037898
OG0000144	rna15472	transcript_ENSUAMT00000001286
OG0000145	rna4708	transcript_ENSUAMT00000006328
OG0000145	rna116	transcript_ENSUAMT00000032465
OG0000145	rna27240	transcript_ENSUAMT00000008254
OG0000145	rna26007	transcript_ENSUAMT00000019924
OG0000146	rna10707	transcript_ENSUAMT00000001606
OG0000146	rna5182	transcript_ENSUAMT00000017508
OG0000146	rna13348	transcript_ENSUAMT00000030961
OG0000146	rna32752	transcript_ENSUAMT00000016241
OG0000147	rna32189	transcript_ENSUAMT00000016233
OG0000147	rna19424	transcript_ENSUAMT00000008999
OG0000147	rna35183	transcript_ENSUAMT00000041051
OG0000148	rna670	transcript_ENSUAMT00000033121
OG0000148	rna24194	transcript_ENSUAMT00000007165
OG0000148	rna12196	transcript_ENSUAMT00000023978
OG0000148	rna5433	transcript_ENSUAMT00000028792
OG0000149	rna24199	transcript_ENSUAMT00000029685
OG0000149	rna5428	transcript_ENSUAMT00000001188
OG0000149	rna12200	transcript_ENSUAMT00000023974
OG0000149	rna659	transcript_ENSUAMT00000013129
OG0000150	rna27514	transcript_ENSUAMT00000021319
OG0000150	rna27515	transcript_ENSUAMT00000004038
OG0000150	rna2360	transcript_ENSUAMT00000012789
OG0000150	rna2362	transcript_ENSUAMT00000026624
OG0000151	rna17449	transcript_ENSUAMT00000021440
OG0000151	rna9875	transcript_ENSUAMT00000034337
OG0000151	rna13400	transcript_ENSUAMT00000036724
OG0000152	rna6498	transcript_ENSUAMT00000028624
OG0000152	rna571	transcript_ENSUAMT00000025185
OG0000152	rna13139	transcript_ENSUAMT00000041024
OG0000152	rna2884	transcript_ENSUAMT00000012129
OG0000154	rna25444	transcript_ENSUAMT00000013027
OG0000154	rna8586	transcript_ENSUAMT00000028626
OG0000154	rna25445	transcript_ENSUAMT00000032676, transcript_ENSUAMT00000024199
OG0000155	gene16287	transcript_ENSUAMT00000016590
OG0000156	rna28185	transcript_ENSUAMT00000019881
OG0000156	rna28173	transcript_ENSUAMT00000001675, transcript_ENSUAMT00000003852
OG0000156	rna28182	transcript_ENSUAMT00000004173
OG0000157	rna1048	transcript_ENSUAMT00000022666
OG0000157	rna1050	transcript_ENSUAMT00000022696
OG0000157	rna1049	transcript_ENSUAMT00000022694
OG0000157	rna1046	transcript_ENSUAMT00000022663
OG0000158	rna22762	transcript_ENSUAMT00000039044
OG0000158	rna22765	transcript_ENSUAMT00000039037
OG0000158	rna22764	transcript_ENSUAMT00000039040
OG0000158	rna22763	transcript_ENSUAMT00000039043
OG0000162	rna25527	transcript_ENSUAMT00000034097
OG0000162	rna27522	transcript_ENSUAMT00000022619
OG0000162	rna15677	transcript_ENSUAMT00000020124
OG0000163	rna15616	transcript_ENSUAMT00000030266
OG0000163	rna9645	transcript_ENSUAMT00000023665
OG0000164	rna31881	transcript_ENSUAMT00000041069
OG0000164	rna4194	transcript_ENSUAMT00000021156
OG0000164	rna26542	transcript_ENSUAMT00000036686
OG0000164	rna3853	transcript_ENSUAMT00000038710
OG0000165	rna33153	transcript_ENSUAMT00000025415
OG0000166	rna22381	transcript_ENSUAMT00000028780
OG0000166	rna9160	transcript_ENSUAMT00000015458
OG0000167	rna15052	transcript_ENSUAMT00000001434
OG0000167	rna28133	transcript_ENSUAMT00000034742
OG0000167	rna4093	transcript_ENSUAMT00000022079
OG0000168	rna2650	transcript_ENSUAMT00000011384
OG0000168	rna2691	transcript_ENSUAMT00000002595
OG0000168	rna2676	transcript_ENSUAMT00000015489
OG0000169	rna20152	transcript_ENSUAMT00000019405, transcript_ENSUAMT00000007695, transcript_ENSUAMT00000007127
OG0000169	rna20154	transcript_ENSUAMT00000035848
OG0000170	rna27513	transcript_ENSUAMT00000041312
OG0000170	rna13355	transcript_ENSUAMT00000011056
OG0000170	rna2704	transcript_ENSUAMT00000026295
OG0000171	rna170	transcript_ENSUAMT00000024666
OG0000172	rna18888	transcript_ENSUAMT00000017895
OG0000172	rna18896	transcript_ENSUAMT00000026724
OG0000173	rna35664	transcript_ENSUAMT00000006954
OG0000173	rna29032	transcript_ENSUAMT00000005120, transcript_ENSUAMT00000004039, transcript_ENSUAMT00000004034
OG0000174	rna11734	transcript_ENSUAMT00000020104
OG0000174	rna34373	transcript_ENSUAMT00000015944
OG0000174	rna31448	transcript_ENSUAMT00000034366
OG0000175	rna33689	transcript_ENSUAMT00000004913
OG0000175	rna33695	transcript_ENSUAMT00000003104, transcript_ENSUAMT00000006255
OG0000175	rna33693	transcript_ENSUAMT00000012288
OG0000175	rna33687, rna36073	transcript_ENSUAMT00000028406
OG0000176	rna25813	transcript_ENSUAMT00000021445
OG0000176	rna9857, rna13407	transcript_ENSUAMT00000008601
OG0000176	rna17452	transcript_ENSUAMT00000022191
OG0000177	rna1128	transcript_ENSUAMT00000009006
OG0000177	rna1129	transcript_ENSUAMT00000009007
OG0000177	rna19909	transcript_ENSUAMT00000019015
OG0000178	rna26916	transcript_ENSUAMT00000014857
OG0000178	rna33206	transcript_ENSUAMT00000035952
OG0000178	rna25075	transcript_ENSUAMT00000025190
OG0000179	rna35917	transcript_ENSUAMT00000004691
OG0000180	rna4988	transcript_ENSUAMT00000010574
OG0000180	rna4985	transcript_ENSUAMT00000011622
OG0000180	rna4989	transcript_ENSUAMT00000010513
OG0000181	rna15397	transcript_ENSUAMT00000016609
OG0000181	rna15396	transcript_ENSUAMT00000032464, transcript_ENSUAMT00000032475
OG0000181	rna15395, rna15394	transcript_ENSUAMT00000002069
OG0000182	rna14827	transcript_ENSUAMT00000037485
OG0000182	rna14818	transcript_ENSUAMT00000016544
OG0000182	rna14826	transcript_ENSUAMT00000037481
OG0000183	rna34922	transcript_ENSUAMT00000040435, transcript_ENSUAMT00000040536
OG0000183	rna34923	transcript_ENSUAMT00000025403
OG0000183	rna34954	transcript_ENSUAMT00000002060
OG0000184	rna15299	transcript_ENSUAMT00000006332, transcript_ENSUAMT00000004248
OG0000184	rna15302	transcript_ENSUAMT00000005549
OG0000184	rna15301	transcript_ENSUAMT00000006354, transcript_ENSUAMT00000004241
OG0000185	rna15233	transcript_ENSUAMT00000028896
OG0000185	rna15234	transcript_ENSUAMT00000028895
OG0000185	rna15229, rna15231	transcript_ENSUAMT00000028897
OG0000186	rna36079	transcript_ENSUAMT00000011059, transcript_ENSUAMT00000003934
OG0000186	rna33347, rna33449	transcript_ENSUAMT00000027771
OG0000187	rna18650	transcript_ENSUAMT00000024027
OG0000187	rna18651	transcript_ENSUAMT00000024028
OG0000188	rna34025	transcript_ENSUAMT00000019253
OG0000188	rna34027	transcript_ENSUAMT00000025234
OG0000188	rna34024	transcript_ENSUAMT00000019254
OG0000188	rna34015	transcript_ENSUAMT00000017375
OG0000188	rna35887, rna35885	transcript_ENSUAMT00000017378
OG0000189	rna27748	transcript_ENSUAMT00000014382
OG0000189	rna27747	transcript_ENSUAMT00000007664
OG0000189	rna27751	transcript_ENSUAMT00000014368
OG0000189	rna27749	transcript_ENSUAMT00000014372
OG0000190	gene13919	transcript_ENSUAMT00000016367
OG0000191	rna15313	transcript_ENSUAMT00000026268
OG0000191	rna15315	transcript_ENSUAMT00000026265
OG0000191	rna15310, rna15311	transcript_ENSUAMT00000005568
OG0000192	rna21193	transcript_ENSUAMT00000000232
OG0000192	rna21191	transcript_ENSUAMT00000041552
OG0000192	rna21187	transcript_ENSUAMT00000036532
OG0000192	rna21192	transcript_ENSUAMT00000004213, transcript_ENSUAMT00000002966
OG0000193	rna25139	transcript_ENSUAMT00000020982
OG0000193	rna26198	transcript_ENSUAMT00000025456
OG0000193	rna26491	transcript_ENSUAMT00000031793
OG0000194	rna32205	transcript_ENSUAMT00000029395
OG0000194	rna5216	transcript_ENSUAMT00000021692
OG0000194	rna26013	transcript_ENSUAMT00000009921
OG0000195	rna9007	transcript_ENSUAMT00000040489
OG0000195	rna9006, rna9001	transcript_ENSUAMT00000010445
OG0000196	rna4304	transcript_ENSUAMT00000012615, transcript_ENSUAMT00000034086, transcript_ENSUAMT00000035126, transcript_ENSUAMT00000036172, transcript_ENSUAMT00000002541, transcript_ENSUAMT00000036173, transcript_ENSUAMT00000007578
OG0000197	rna24497	transcript_ENSUAMT00000002866
OG0000197	rna8891	transcript_ENSUAMT00000019911
OG0000197	rna10117	transcript_ENSUAMT00000013798
OG0000198	rna32252	transcript_ENSUAMT00000023714
OG0000198	rna35667, rna17739	transcript_ENSUAMT00000013535
OG0000198	rna13251	transcript_ENSUAMT00000033881
OG0000199	rna31221	transcript_ENSUAMT00000035464
OG0000199	rna8103	transcript_ENSUAMT00000020849
OG0000199	rna35403	transcript_ENSUAMT00000027772
OG0000200	rna24201	transcript_ENSUAMT00000029680
OG0000200	rna653	transcript_ENSUAMT00000005684
OG0000201	rna19631	transcript_ENSUAMT00000038785
OG0000201	rna14206	transcript_ENSUAMT00000002674
OG0000201	rna14517	transcript_ENSUAMT00000006397
OG0000202	rna18020	transcript_ENSUAMT00000029565
OG0000202	rna34259, rna31416	transcript_ENSUAMT00000028274
OG0000203	rna36038	transcript_ENSUAMT00000036056
OG0000203	rna36042	transcript_ENSUAMT00000036040
OG0000205	rna8136	transcript_ENSUAMT00000004425
OG0000205	rna27678	transcript_ENSUAMT00000022582
OG0000206	rna28011	transcript_ENSUAMT00000023348
OG0000206	rna28010	transcript_ENSUAMT00000023345
OG0000206	rna28008	transcript_ENSUAMT00000023324
OG0000206	rna28009	transcript_ENSUAMT00000023342
OG0000207	rna27016	transcript_ENSUAMT00000018183
OG0000207	rna33155	transcript_ENSUAMT00000003231
OG0000207	rna25065	transcript_ENSUAMT00000037033
OG0000208	rna15242	transcript_ENSUAMT00000002166, transcript_ENSUAMT00000002157, transcript_ENSUAMT00000002143
OG0000208	rna15243	transcript_ENSUAMT00000003864, transcript_ENSUAMT00000019384
OG0000209	rna15285	transcript_ENSUAMT00000012788
OG0000209	rna15272	transcript_ENSUAMT00000035078, transcript_ENSUAMT00000002846
OG0000210	rna24046	transcript_ENSUAMT00000025601
OG0000210	rna24040, rna24043	transcript_ENSUAMT00000035395
OG0000210	rna24041	transcript_ENSUAMT00000005238
OG0000212	rna26830	transcript_ENSUAMT00000039464
OG0000213	rna1982	transcript_ENSUAMT00000031251
OG0000213	rna3999	transcript_ENSUAMT00000033691
OG0000213	rna22244	transcript_ENSUAMT00000013159
OG0000214	rna31045	transcript_ENSUAMT00000027309
OG0000214	rna15686	transcript_ENSUAMT00000022989
OG0000214	rna11928	transcript_ENSUAMT00000017752
OG0000215	rna26598	transcript_ENSUAMT00000008857
OG0000216	rna12000	transcript_ENSUAMT00000020344
OG0000216	rna7686	transcript_ENSUAMT00000018505
OG0000216	rna17069	transcript_ENSUAMT00000032536
OG0000217	rna7392	transcript_ENSUAMT00000022165
OG0000217	rna7394	transcript_ENSUAMT00000015652
OG0000217	rna22359	transcript_ENSUAMT00000020776
OG0000218	rna14773	transcript_ENSUAMT00000028252
OG0000218	rna18671	transcript_ENSUAMT00000008700
OG0000218	rna23698	transcript_ENSUAMT00000022743
OG0000219	rna4835	transcript_ENSUAMT00000029259
OG0000219	rna9141	transcript_ENSUAMT00000014949
OG0000219	rna16494	transcript_ENSUAMT00000019845
OG0000220	rna16615	transcript_ENSUAMT00000032259
OG0000220	rna30441	transcript_ENSUAMT00000019193
OG0000220	rna32102	transcript_ENSUAMT00000007587
OG0000221	rna29164	transcript_ENSUAMT00000041555
OG0000221	rna29168	transcript_ENSUAMT00000023759
OG0000221	rna29176, rna29174	transcript_ENSUAMT00000023764
OG0000222	rna20739	transcript_ENSUAMT00000022088
OG0000222	rna24822	transcript_ENSUAMT00000024714
OG0000222	rna28506	transcript_ENSUAMT00000028723
OG0000223	rna17331	transcript_ENSUAMT00000022154
OG0000223	rna22036	transcript_ENSUAMT00000035443
OG0000224	rna10668	transcript_ENSUAMT00000007827
OG0000224	rna8717	transcript_ENSUAMT00000032879
OG0000224	rna33700	transcript_ENSUAMT00000021964
OG0000225	rna23540	transcript_ENSUAMT00000040469
OG0000225	rna10779	transcript_ENSUAMT00000001931
OG0000225	rna21627	transcript_ENSUAMT00000022223
OG0000226	rna11588	transcript_ENSUAMT00000004726
OG0000226	rna34957	transcript_ENSUAMT00000016909
OG0000227	rna14512	transcript_ENSUAMT00000033268
OG0000227	rna32501	transcript_ENSUAMT00000038440
OG0000228	rna16463	transcript_ENSUAMT00000036867
OG0000228	rna18098	transcript_ENSUAMT00000024556, transcript_ENSUAMT00000035533
OG0000229	rna24207	transcript_ENSUAMT00000022595
OG0000229	rna13242	transcript_ENSUAMT00000040659, transcript_ENSUAMT00000040181
OG0000230	rna32884, rna32882	transcript_ENSUAMT00000028166
OG0000230	rna32881	transcript_ENSUAMT00000028164
OG0000231	rna32880	transcript_ENSUAMT00000006350
OG0000231	rna32890, rna32883	transcript_ENSUAMT00000028167
OG0000231	rna32885, rna32889	transcript_ENSUAMT00000014210
OG0000231	rna32879	transcript_ENSUAMT00000006631
OG0000232	rna2839	transcript_ENSUAMT00000022478
OG0000232	rna17716	transcript_ENSUAMT00000001322
OG0000232	rna13419	transcript_ENSUAMT00000035940
OG0000233	rna520	transcript_ENSUAMT00000017525
OG0000233	rna521	transcript_ENSUAMT00000017531
OG0000233	rna519	transcript_ENSUAMT00000017518
