Orthogroup	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0000214	rna1034	rna31045
OG0000214	rna34707	rna15686
OG0000214	rna51704, rna51738	rna11928
OG0000215	rna16178	rna26169
OG0000215	rna45861	rna26598
OG0000216	rna13768	rna12000
OG0000216	rna27134	rna7686
OG0000216	rna49031	rna17069
OG0000217	rna6045	rna7392
OG0000217	rna6035	rna7393
OG0000217	rna6034	rna7394
OG0000217	rna3774	rna22359
OG0000218	rna29555	rna14773
OG0000218	rna33386	rna18671
OG0000218	rna50770	rna23698
OG0000219	rna33476	rna4835
OG0000219	rna32421	rna9141
OG0000219	rna36077	rna16494
OG0000220	rna35887	rna16615
OG0000220	rna32707	rna30441
OG0000220	rna45152	rna32102
OG0000221	rna51916	rna29164
OG0000221	rna54186, rna54185	rna29176, rna29174
OG0000222	rna24158	rna20739
OG0000222	rna8982	rna24822
OG0000222	rna36618	rna28506
OG0000223	rna20059	rna17331
OG0000223	rna20058	rna17330
OG0000223	rna4222	rna22036
OG0000224	rna21705	rna10668
OG0000224	rna20945	rna8717
OG0000224	rna49964	rna33700
OG0000225	rna25233	rna23540
OG0000225	rna49864	rna10779
OG0000225	rna4896	rna21627
OG0000226	rna37519	rna11590
OG0000226	rna37513	rna11588
OG0000226	rna36889	rna34957
OG0000227	rna44732	rna14512
OG0000227	rna23954	rna32501
OG0000227	rna16705	rna19623
OG0000228	rna22177	rna16463
OG0000228	rna47359	rna18098
OG0000229	rna37252	rna24207
OG0000229	rna8460	rna641
OG0000229	rna27782	rna13242
OG0000230	rna23735	rna32891
OG0000230	rna23734	rna32892
OG0000230	rna23741	rna32886
OG0000230	rna23736, rna23740	rna32887
OG0000230	rna23745	rna32884, rna32882, rna32881
OG0000231	rna23738	rna32890
OG0000231	rna23744	rna32883
OG0000231	rna23743	rna32885
OG0000231	rna23739	rna32889
OG0000231	rna23746	rna32879
OG0000232	rna48304	rna2839
OG0000232	rna43742	rna17716
OG0000232	rna27513	rna13419
OG0000233	rna8246	rna520
OG0000233	rna8247	rna521
OG0000233	rna8244	rna519
OG0000235	rna50538	rna34824
OG0000235	rna53892	rna34823
OG0000235	rna50541	rna34821
OG0000235	rna50542	rna34817
OG0000235	rna50500	rna34847
OG0000236	rna15819	rna26411
OG0000236	rna47313	rna18062
OG0000237	rna53954	rna32408
OG0000237	rna51975	rna33112
OG0000237	rna51978	rna33109
OG0000237	rna51976	rna33111
OG0000238	rna50979	rna31154
OG0000238	rna17423	rna26954, rna29968
OG0000238	rna29729	rna14674
OG0000239	rna54363, rna53862	rna2317
OG0000239	rna37888	rna2316
OG0000239	rna37889	rna2318
OG0000240	id587066	gene14050, gene14052, rna19067
OG0000241	rna53561	rna1074
OG0000241	rna30053	rna1073
OG0000242	rna18664	rna25620
OG0000242	rna18668	rna25614
OG0000242	rna53832, rna18667	rna25616
OG0000244	rna53741, rna54041, rna54295, rna53364, rna51776, rna53405, rna54478, rna54394, rna54427, rna49831, rna54422, rna53858	rna29862, rna34567
OG0000245	rna36145	rna33728
OG0000245	rna36141	rna33730
OG0000245	rna36142	rna33729
OG0000245	rna36140	rna33731
OG0000246	rna626	rna10135
OG0000246	rna627	rna10136
OG0000246	rna625	rna10133, rna10134
OG0000247	rna3222	rna18878
OG0000247	rna3223	rna18877
OG0000248	rna15682	rna3573
OG0000248	rna54421, rna54420	rna31213
OG0000250	rna320	rna24017
OG0000250	rna34981	rna15866
OG0000250	rna23474	rna12615
OG0000251	rna3401	rna26
OG0000251	rna34651	rna15652
OG0000251	rna9973	rna9555
OG0000252	rna43502	rna30944
OG0000252	rna37620	rna11656
OG0000252	rna12775	rna11471
OG0000253	rna10760	rna1293
OG0000253	rna40178	rna31424
OG0000253	rna48887	rna16962
OG0000254	rna17280	rna27043
OG0000254	rna6603	rna6969
OG0000254	rna11489	rna3378
OG0000255	rna40645	rna29708
OG0000255	rna5551	rna11041
OG0000255	rna7586	rna4591
OG0000256	rna40995	rna8831
OG0000257	rna40404	rna27901
OG0000257	rna51630	rna32192
OG0000258	rna32824	rna28744
OG0000258	rna44092	rna3984
OG0000259	rna53745, rna53746	rna33149
OG0000259	rna53394	rna36312
OG0000259	rna54302	rna33146
OG0000259	rna54305	rna36311
OG0000260	rna47086	rna33620
OG0000260	rna47087	rna33619
OG0000260	rna33694	rna4994
OG0000261	rna47001	rna33668
OG0000261	rna46998	rna33674
OG0000261	rna47002	rna33667
OG0000262	rna43800	rna4166
OG0000262	rna18230	rna27296
OG0000263	rna21266	rna8431
OG0000263	rna9416	rna24530
OG0000263	rna9418	rna24528
OG0000264	rna47876, rna47832	rna5256
OG0000264	rna39800	rna17741
OG0000264	rna30842	rna110
OG0000265	rna2385	rna6170
OG0000265	rna39777	rna17752, rna18761
OG0000266	rna15062	rna7804
OG0000266	rna30715	rna172
OG0000266	rna42495	rna21350
OG0000268	rna47235	rna18019
OG0000268	rna40170	rna31426
OG0000269	rna10867	rna1370
OG0000269	rna36698	rna28571
OG0000269	rna36700	rna28572
OG0000270	rna11703	rna3238
OG0000270	rna16005	rna26282
OG0000270	rna11700	rna3240
OG0000271	rna11562	rna3338
OG0000271	rna15650	rna3597
OG0000271	rna29995	rna23365
OG0000272	rna45412	rna31949
OG0000272	rna52347	rna34557
OG0000272	rna31113	rna30429
OG0000273	rna43658	rna17651
OG0000273	rna23936	rna32508
OG0000273	rna45692	rna23794
OG0000274	rna24192	rna20716
OG0000274	rna24953	rna33513
OG0000274	rna8146	rna466
OG0000275	rna8298	rna552
OG0000275	rna48160	rna2908
OG0000275	rna27946	rna13117
OG0000276	rna22315	rna16374
OG0000276	rna27421	rna8019
OG0000277	rna31507	rna20503
OG0000277	rna43472	rna30959
OG0000277	rna25838	rna1839
OG0000278	rna25592	rna23197
OG0000278	rna52450, rna52510	rna26733
OG0000278	rna50456	rna34877
OG0000279	rna52967	rna29077
OG0000279	rna52968	rna29076
OG0000280	rna1587	rna27844
OG0000280	rna39224	rna8082
OG0000280	rna4986	rna20917
OG0000281	rna49342	rna15247
OG0000281	rna49341	rna15246
OG0000281	rna49343	rna15248
OG0000281	rna49344	rna15249
OG0000282	rna41003	rna8824
OG0000282	rna29634	rna14724
OG0000282	rna17349	rna27004
OG0000283	rna29474	rna14836
OG0000283	rna41526	rna28092
OG0000283	rna39711	rna5671
OG0000284	rna17994	rna18994
OG0000284	rna17990	rna18988
OG0000284	rna17991	rna18992
OG0000284	rna17989	rna18987
OG0000285	rna49380	rna15293
OG0000285	rna53914	rna15295, rna15297
OG0000285	rna53913	rna15296, rna15294, rna15298
OG0000286	rna54212	rna10409, rna10408
OG0000287	rna1775	rna25808
OG0000287	rna23996	rna32470
OG0000287	rna23998	rna32471
OG0000288	rna36114	rna33761
OG0000288	rna54181, rna54180	rna33762, rna33763
OG0000288	rna36120	rna33768, rna33756
OG0000288	rna36104	rna33774
OG0000289	rna26534, rna54234, rna54236, rna26533	rna14280
OG0000290	rna25432	rna35717
OG0000290	rna25430	rna35720
OG0000291	rna25180	rna23516
OG0000291	rna6908	rna12948
OG0000291	rna6905	rna12945
OG0000292	rna22426	rna10263
OG0000292	rna22420	rna16308, rna10264, rna32910
OG0000292	rna22421	rna32911
OG0000297	rna53885	rna15983
OG0000298	rna34285	rna29439
OG0000298	rna34796	rna15734
OG0000298	rna19545	rna8315
OG0000299	rna22544	rna10332
OG0000299	rna43169	rna34441
OG0000299	rna13190	rna21171
OG0000300	rna50466	rna34871
OG0000300	rna13110	rna21133
OG0000300	rna13964	rna12137
OG0000301	rna50426	rna34901
OG0000301	rna13081	rna21103
OG0000301	rna15829	rna26408
OG0000302	rna12997	rna21046
OG0000302	rna43540	rna30929
OG0000302	rna22392	rna16321
OG0000303	rna25121	rna1316, rna23488
OG0000304	rna21857	rna30861
OG0000304	rna42831	rna34270
OG0000304	rna12261	rna19266
OG0000305	rna54294	rna16934, rna16935
OG0000305	rna48858	rna16936
OG0000306	rna17299	rna27031
OG0000306	rna26806	rna5848
OG0000306	rna11258	rna3550
OG0000307	rna6764	rna6877
OG0000307	rna45570	rna35956
OG0000307	rna15512	rna3707
OG0000308	rna17373	rna26992
OG0000308	rna29765	rna14657
OG0000308	rna6728	rna6902
OG0000309	rna6593	rna6979
OG0000309	rna29657	rna14703
OG0000309	rna40975	rna8842
OG0000310	rna6365	rna7169
OG0000310	rna30299, rna2543	rna6283
OG0000311	rna11535	rna3350
OG0000311	rna6272	rna7229
OG0000311	rna11541	rna3348
OG0000312	rna29820	rna14633
OG0000312	rna2132	rna6012
OG0000312	rna5968	rna7446
OG0000313	rna24266	rna12449
OG0000313	rna20249	rna17478
OG0000314	rna32649	rna30468
OG0000314	rna45130	rna32114
OG0000314	rna35889	rna16614
OG0000315	rna50865	rna32856
OG0000315	rna50871	rna32860
OG0000315	rna54183	rna23660
OG0000315	rna54499	rna32825
OG0000316	rna43839	rna4149
OG0000316	rna29359	rna6826
OG0000316	rna15019	rna28336
OG0000317	rna15241	rna33355
OG0000317	rna43869	rna4128
OG0000317	rna29337	rna6809
OG0000318	rna37984	rna2366
OG0000318	rna3920	rna22270
OG0000318	rna43971	rna4059
OG0000319	rna3855	rna22306
OG0000319	rna44012	rna4039
OG0000319	rna30863	rna33403
OG0000320	rna44313, rna44314	rna8985, rna32861, rna32964
OG0000321	rna26108	rna1624
OG0000321	rna44367	rna8947
OG0000321	rna32755	rna28710
OG0000322	rna8852	rna24901
OG0000322	rna39779	rna17750
OG0000322	rna11963	rna3061
OG0000323	rna34297	rna29424
OG0000323	rna52577	rna34192
OG0000323	rna8901	rna24857
OG0000324	rna36824	rna28658
OG0000325	rna30490	rna17865
OG0000325	rna33196	rna2101
OG0000325	rna4656	rna21773
OG0000327	rna48048	rna32714
OG0000328	rna23405	rna12566
OG0000328	rna42035	rna27373
OG0000329	rna25113	rna23482
OG0000329	rna42088	rna22628
OG0000329	rna7421	rna6515
OG0000330	rna36392	rna30216
OG0000330	rna40595	rna32270
OG0000330	rna1190	rna31241
OG0000331	rna40621	rna32255
OG0000331	rna11857	rna3139
OG0000331	rna7273	rna29572
OG0000332	rna1502	rna27785
OG0000332	rna51119	rna4511
OG0000332	rna41642	rna23651
OG0000333	rna2905	rna28443
OG0000333	rna51642	rna32202
OG0000333	rna16474	rna25347
OG0000334	rna19429	rna21293
OG0000334	rna23301	rna12506
OG0000334	rna28457	rna13753
OG0000335	rna28366	rna13810
OG0000335	rna28364	rna13814
OG0000335	rna11078	rna2766
OG0000336	rna44641	rna34981
OG0000336	rna31411	rna20557
OG0000336	rna35294	rna5372
OG0000337	rna35299	rna5368
OG0000337	rna44691	rna14552
OG0000337	rna31802	rna32433
OG0000338	rna22205	rna16449
OG0000338	rna36716	rna28582
OG0000338	rna15801	rna26422
OG0000339	rna20198	rna17437
OG0000339	rna26151	rna30009
OG0000339	rna37318	rna24240
OG0000340	rna7770	rna230
OG0000340	rna47846, rna47805	rna5232
OG0000340	rna37329	rna24249
OG0000341	rna24342	rna12410
OG0000341	rna7073	rna13073
OG0000341	rna14563	rna5056
OG0000342	rna7008	rna13027
OG0000342	rna14426	rna3885
OG0000342	rna24261	rna12453
OG0000343	rna43118	rna34420
OG0000343	rna27316	rna7940
OG0000343	rna22472	rna10289
OG0000344	rna21380	rna10421
OG0000344	rna21377	rna10418
OG0000344	rna21379	rna10420
OG0000344	rna21378	rna10419
OG0000345	rna36336	rna30184
OG0000345	rna39235	rna8091
OG0000347	rna30046	rna23324
OG0000347	rna30045	rna23326
OG0000347	rna30043	rna23327
OG0000348	rna38182	rna16080
OG0000348	rna33920	rna20249
OG0000348	rna11883	rna3124
OG0000349	rna11806, rna11805, rna54344	rna3178, rna3176, rna33300, rna3177
OG0000350	rna17192	rna27107
OG0000350	rna11509	rna3366
OG0000350	rna30093	rna1023
OG0000351	rna43562	rna17576
OG0000351	rna23910	rna32529
OG0000351	rna26328	rna28785
OG0000352	rna7714, rna53737, rna7711	rna197
OG0000352	rna43770	rna196
OG0000353	rna7780	rna237
OG0000353	rna27775	rna13246
OG0000353	rna32007	rna5539
OG0000354	rna8514	rna668
OG0000354	rna31851	rna5431
OG0000354	rna14054	rna12193
OG0000355	rna14058	rna12197
OG0000355	rna31867	rna5437
OG0000355	rna8530	rna671
OG0000356	rna47659	rna18270
OG0000356	rna41482	rna28068
OG0000357	rna47138	rna17970
OG0000357	rna13765	rna11996
OG0000357	rna27240	rna7896
OG0000358	rna47111	rna17946
OG0000358	rna27063	rna7635
OG0000358	rna43352	rna27981
OG0000359	rna25203	rna23525
OG0000359	rna26923	rna28985
OG0000359	rna27744	rna13258
OG0000360	rna19179	rna19789
OG0000360	rna3385	rna37
OG0000360	rna9986	rna9547
OG0000361	rna43046	rna34376
OG0000361	rna37054	rna11730
OG0000361	rna37055	rna11729
OG0000362	rna32829	rna28745
OG0000362	rna45492	rna31898
OG0000362	rna35360	rna5315
OG0000363	rna10646	rna1219
OG0000363	rna10649	rna1221
OG0000363	rna10648	rna1220
OG0000364	rna36032	rna16536, rna16535
OG0000364	rna36033	rna16534
OG0000365	rna41468	rna28057
OG0000365	rna30414	rna801
OG0000365	rna47582	rna18233
OG0000366	rna30333	rna850
OG0000366	rna2459	rna6222
OG0000366	rna1384	rna27701
OG0000367	rna23834	rna35762
OG0000367	rna53849	rna35766
OG0000367	rna23837	rna35764
OG0000367	rna23835	rna35763
OG0000368	rna18168	rna35580
OG0000368	rna38372	rna16208
OG0000368	rna39355	rna8155
OG0000369	rna12038	rna3013
OG0000369	rna39358	rna8156
OG0000369	rna38377	rna16209
OG0000370	rna49347	rna15252
OG0000370	rna49350	rna15254
OG0000370	rna49346	rna15251
OG0000371	rna49398	rna15321
OG0000371	rna49396	rna15319
OG0000371	rna49395	rna15318
OG0000371	rna49397	rna15320
OG0000372	rna25020	rna33480
OG0000372	rna27598	rna13366
OG0000372	rna21136	rna8521
OG0000373	rna36230	rna30114
OG0000373	rna36224	rna32315, rna30112
OG0000373	rna36226	rna30113
OG0000374	rna30996	rna1522, rna1520
OG0000375	id581744	gene24356
OG0000376	rna2076	rna5977
OG0000376	rna2407	rna6186
OG0000376	rna2073	rna5975
OG0000380	rna2374	rna6164
OG0000380	rna6029	rna7395
OG0000381	rna28830	rna27430
OG0000381	rna34516	rna15551
OG0000381	rna435	rna23932
OG0000382	rna50495	rna34852
OG0000382	rna25384	rna23625
OG0000382	rna12507	rna11304
OG0000383	rna46780	rna26536
OG0000384	rna5094	rna20858
OG0000384	rna26871	rna5808
OG0000385	rna17068	rna27200
OG0000385	rna2643	rna6332
OG0000385	rna6259	rna7254
OG0000387	rna53452	rna33151
OG0000387	rna53738, rna53391	rna33465
OG0000388	rna50622	rna4270
OG0000388	rna50625	rna4269
OG0000388	rna50637	rna4259
OG0000389	rna50670	rna4238
OG0000389	rna50644	rna4255
OG0000389	rna50669	rna4239
OG0000390	rna9460	rna10173
OG0000390	rna9459	rna10172
OG0000390	rna9462	rna10174
OG0000391	rna53713, rna53714	rna10252
OG0000391	rna19378	rna19661
OG0000392	rna10339	rna33855
OG0000392	rna19123, rna8747	rna24978
OG0000393	rna26983	rna28970
OG0000393	rna18655	rna25626
OG0000394	rna31277	rna20663
OG0000394	rna2329	rna6135
OG0000395	rna53115	rna36019, rna17798
OG0000395	rna33926	rna20244
OG0000396	rna51829	rna25460
OG0000396	rna39696	rna5689
OG0000396	rna30841	rna111
OG0000397	rna53285	rna33873
OG0000397	rna54158	rna31651
OG0000397	rna51061	rna26623
OG0000398	rna227	rna24088
OG0000398	rna42058	rna22614
OG0000398	rna23115	rna4392
OG0000399	rna51637	rna32201
OG0000399	rna31043	rna1492
OG0000400	rna47661	rna18272
OG0000401	rna27980	rna14149
OG0000401	rna23729	rna32898
OG0000401	rna23728	rna32899
OG0000402	rna44788	rna14484
OG0000402	rna49083	rna35088
OG0000402	rna18247	rna27284
OG0000403	rna44853	rna14446
OG0000403	rna17614	rna26833
OG0000403	rna16751	rna19604
OG0000404	rna24113	rna20763
OG0000404	rna39965	rna31571
OG0000405	rna43287	rna34514
OG0000405	rna24159	rna20738
OG0000405	rna36624	rna28511
OG0000406	rna26567	rna14257
OG0000406	rna20113	rna17371
OG0000406	rna23948	rna32503
OG0000407	rna42959	rna34323
OG0000407	rna37695	rna11699
OG0000408	rna26927	rna28981
OG0000408	rna27735	rna13261
OG0000409	rna53883	rna18847, rna18849
OG0000409	rna3257	rna18845
OG0000411	rna21067, rna21068	rna8568
OG0000412	rna15442	rna3747
OG0000412	rna42456	rna21378
OG0000412	rna16716	rna19617
OG0000413	rna31098	rna1448
OG0000413	rna45501	rna31893
OG0000413	rna3875	rna22299
OG0000415	rna30439	rna790
OG0000416	rna41590	rna28138
OG0000416	rna34144	rna20092
OG0000417	rna31751	rna32410
OG0000417	rna31750	rna20393
OG0000418	rna39610	rna5747
OG0000418	rna39619	rna5742
OG0000419	rna47473	rna18180
OG0000419	rna3114	rna18953
OG0000420	rna52241	rna32629
OG0000420	rna54494	rna32631
OG0000420	rna36086	rna33793
OG0000421	rna18048	rna19045
OG0000421	rna18046	rna19043
OG0000421	rna18047	rna19044
OG0000422	rna49333	rna15235
OG0000422	rna49334	rna15236
OG0000422	rna49335	rna15237
OG0000423	rna54104, rna54106, rna54227, rna54230	rna18381
OG0000424	rna36329	rna30179
OG0000424	rna36330	rna30181
OG0000424	rna36328	rna30178
OG0000425	rna48390	rna35868
OG0000425	rna48389	rna35869
OG0000425	rna48393	rna35865
OG0000426	rna14094	rna12222
OG0000426	rna7469	rna6551
OG0000426	rna25194	rna23521
OG0000427	rna21967	rna30787
OG0000427	rna21966	rna30788
OG0000427	rna21968	rna30786
OG0000428	id581232	rna34965, rna34964
OG0000428	id581223	gene24270, rna32862, rna34963
OG0000429	rna12163	rna13104
OG0000429	rna3189	rna18901
OG0000430	rna23787	rna35732
OG0000430	rna23786	rna35731
OG0000431	rna23876	rna33141
OG0000431	rna23873	rna35793
OG0000431	rna23889	rna33128
OG0000432	rna22824	rna13601
OG0000432	rna22821	rna13602
OG0000432	rna22820	rna13604
OG0000433	rna53393	rna33148
OG0000433	rna1682	rna33345
OG0000433	rna53389	rna36076
OG0000438	id581364	gene24362
OG0000440	rna44700	rna14543
OG0000441	rna15036	rna7816
OG0000442	rna12881	rna20957
OG0000442	rna15861	rna26392
OG0000442	rna13668	rna34120
OG0000443	rna45877	rna26591
OG0000443	rna2801	rna28374
OG0000443	rna30808	rna129
OG0000444	rna17767	rna14189
OG0000444	rna45804	rna21419, rna19344
OG0000445	rna6486	rna7062
OG0000445	rna11021	rna2803
OG0000445	rna40702	rna32666
OG0000446	rna41661	rna10786
OG0000446	rna38619	rna18607
OG0000447	rna23861	rna35783
OG0000448	rna32578	rna30523
OG0000449	rna49802	rna29889
OG0000449	rna43969	rna4061
OG0000451	rna52563	rna34188
OG0000452	rna41736	rna24316
OG0000452	rna13684	rna34111
OG0000453	rna19718	rna10079
OG0000453	rna19704	rna10091
OG0000453	rna19721	rna10077
OG0000454	rna47089	rna22817
OG0000454	rna53817	rna22816
OG0000454	rna54242	rna22813
OG0000455	rna52013	rna2662
OG0000455	rna53278	rna2645
OG0000456	rna78	rna33192
OG0000456	rna46318	rna14925
OG0000457	rna12006	rna3031
OG0000457	rna39055	rna23763
OG0000457	rna7575	rna4603
OG0000458	rna41654	rna23657
OG0000459	rna49860	rna25297
OG0000460	rna44660	rna14576
OG0000460	rna44658	rna14578
OG0000460	rna44661	rna14575
OG0000461	rna47339	rna18081
OG0000461	rna22203	rna16451
OG0000461	rna36647	rna28533
OG0000462	rna14382	rna9919
OG0000462	rna21855	rna10752
OG0000462	rna24346	rna12409
OG0000463	rna11368	rna3471
OG0000464	rna24397	rna12368
OG0000464	rna4202	rna22050
OG0000464	rna20002	rna17287
OG0000465	rna53021	rna21408
OG0000466	rna17896	rna29813
OG0000467	rna26908	rna28994
OG0000467	rna27665	rna13308
OG0000468	rna10361	rna33839
OG0000468	rna16085	rna26233
OG0000469	rna1769	rna8677, rna23823
OG0000470	rna7289	rna29560
OG0000471	rna15885	rna26381
OG0000471	rna13708	rna34093
OG0000472	rna45417	rna31947
OG0000472	rna37723	rna2185
OG0000472	rna4728	rna21731
OG0000474	rna49285	rna22980
OG0000474	rna49284	rna22987
OG0000474	rna49295	rna22970
OG0000474	rna49290	rna22975
OG0000475	rna30054, rna54309	rna32304, rna1069
OG0000476	rna54182	rna23411, rna23410
OG0000476	rna29921, rna54330, rna54329	rna23409
OG0000477	rna29603	rna14749
OG0000477	rna41522	rna28086
OG0000478	rna49534	rna31885
OG0000478	rna49532	rna6870
OG0000479	rna49989	rna30381
OG0000479	rna49993	rna30375
OG0000480	rna52205	rna32582
OG0000480	rna52194	rna32576
OG0000481	rna52227	rna32614
OG0000481	rna52225	rna32610
OG0000481	rna52226	rna32613
OG0000482	rna26176	rna29988
OG0000482	rna26178	rna29986
OG0000483	rna24855	rna31823
OG0000483	rna24859	rna31824
OG0000484	rna19908	rna17248
OG0000484	rna26134	rna30023
OG0000486	rna12501	rna11302
OG0000486	rna50491	rna34854
OG0000487	rna53956	rna16526
OG0000488	rna43093	rna1243, rna34403
OG0000489	rna4372	rna21943
OG0000489	rna37359	rna28493
OG0000490	rna23468	rna12612
OG0000490	rna34983	rna15867
OG0000491	rna34470	rna15520
OG0000492	rna12330	rna19305
OG0000493	rna37367	rna11499
OG0000493	rna12234	rna19249
OG0000494	rna45880	rna26588
OG0000494	rna15386	rna3795
OG0000495	rna26867	rna5812
OG0000495	rna36388	rna30214
OG0000496	rna26737	rna17150
OG0000496	rna41043	rna8804
OG0000497	rna30628	rna31639
OG0000497	rna51600	rna6655
OG0000498	rna32594, rna35490	rna16889
OG0000500	rna32589	rna30519
